[setup] rank=0/1 device=cuda approach=a steps=10000 mask_ratio=0.5 redshift_weight=50.0
[data] loading manifest /raid/benson/data/desi_dr1_medium/manifest.jsonl
[data] 373 healpix records
[data] healpix split: 354 train, 19 val (frac=0.05)
[tok] loading spectrum tokenizer /raid/benson/data/desi_dr1_medium/checkpoints/tokenizer_v1_large/best.pt (kind=v1)
[tok] fitting redshift tokenizer on up to 200 redrock files
[tok]   gathered 254278 z values, min=-0.0019 max=5.6786
[step   2700] loss=235.6819 z_loss=4.581 spec_loss=2.114 z_acc=0.045 spec_acc=0.421 masked_acc=0.420 rz_masked_acc=0.000 mask_r2=0.724 mask_auc=nan all_r2=0.723 all_auc=nan 0.4 step/s
[step   2800] loss=239.4016 z_loss=4.647 spec_loss=2.312 z_acc=0.000 spec_acc=0.367 masked_acc=0.360 rz_masked_acc=0.000 mask_r2=0.696 mask_auc=nan all_r2=0.697 all_auc=nan 0.4 step/s
[step   2900] loss=227.4157 z_loss=4.413 spec_loss=2.363 z_acc=0.083 spec_acc=0.364 masked_acc=0.356 rz_masked_acc=0.000 mask_r2=0.685 mask_auc=nan all_r2=0.690 all_auc=nan 0.4 step/s
[step   3000] loss=222.2072 z_loss=4.314 spec_loss=2.242 z_acc=0.000 spec_acc=0.364 masked_acc=0.365 rz_masked_acc=0.000 mask_r2=0.708 mask_auc=nan all_r2=0.706 all_auc=nan 0.4 step/s
[val     3000] loss=245.0802 overall_acc=0.4121 redshift_acc=0.0114 spectrum_acc=0.4136 loss_redshift=4.7669 loss_spectrum=2.0521 loss_total=2.0620 masked_spec_acc=0.4115 redshift_acc_masked=0.0152 mean_mask_auc=nan masked_spec_r2=nan all_mean_auc=nan all_spec_r2=nan
  *** new best val_loss=245.0802 -> /raid/benson/data/desi_dr1_medium/checkpoints/checkpoints/approach_a_phase10_xlarge_seed7/best.pt
  [ar_best   3000] ar_redshift_acc=0.004784688995215311 ar_spectrum_acc=0.2105087894561579 ar_mean_mask_auc=nan ar_masked_spec_r2=nan ar_all_mean_auc=nan ar_all_spec_r2=nan n_samples=209
[step   3100] loss=231.3784 z_loss=4.494 spec_loss=2.239 z_acc=0.000 spec_acc=0.394 masked_acc=0.392 rz_masked_acc=0.000 mask_r2=0.706 mask_auc=nan all_r2=0.707 all_auc=nan 0.4 step/s
[step   3200] loss=228.7403 z_loss=4.438 spec_loss=2.334 z_acc=0.000 spec_acc=0.355 masked_acc=0.353 rz_masked_acc=0.000 mask_r2=0.693 mask_auc=nan all_r2=0.694 all_auc=nan 0.4 step/s
[step   3300] loss=234.2955 z_loss=4.550 spec_loss=2.300 z_acc=0.000 spec_acc=0.399 masked_acc=0.399 rz_masked_acc=0.000 mask_r2=0.698 mask_auc=nan all_r2=0.699 all_auc=nan 0.4 step/s
[step   3400] loss=219.7712 z_loss=4.267 spec_loss=2.322 z_acc=0.056 spec_acc=0.375 masked_acc=0.372 rz_masked_acc=0.111 mask_r2=0.693 mask_auc=nan all_r2=0.696 all_auc=nan 0.4 step/s
