row_id,p_shielded194k,p_effnet,p_meta,p_avg,ra,dec,p_l18,p_shielded60k,in_neuralens_l18,in_neuralens_shielded,in_huang2020,in_huang2021,in_storfer2024,in_inchausti2025,in_hsu2025,in_any
40872_2274,0.99995315,0.9999355,0.9997503,0.9999443292617798,45.76210649330719,-61.290183398745036,0.997340738773346,0.9994468092918396,False,False,False,False,False,False,False,False
205612_7163,0.9998952,1.0,0.9997503,0.9999476075172424,79.0131078101378,-22.14642834233049,0.9999412298202515,0.9998664855957031,False,False,False,False,False,False,False,False
405220_2611,0.9999186,0.9999968,0.9997503,0.9999576807022095,136.46547008480044,13.030691010815769,0.9999412298202515,0.9997077584266663,False,False,False,False,False,False,False,False
218959_4698,0.99997294,0.99993145,0.9997503,0.9999521970748901,49.62499726946126,-19.707653003931345,0.9949513673782349,0.9978187084197998,False,False,False,False,False,False,False,False
461337_4527,0.9999238,0.999995,0.9997503,0.999959409236908,133.3800125197605,23.365152139766533,0.9998373985290527,0.9988836646080017,True,False,False,True,False,False,False,True
249164_3372,0.9999037,0.9999999,0.9997503,0.9999517798423767,21.116357741609992,-14.267193508338526,0.9998212456703186,0.9996161460876465,False,False,False,False,False,False,False,False
613895_3394,0.99999845,0.9998684,0.9997503,0.9999334216117859,222.43371930716768,58.8607993909109,0.0025161528028547764,0.9993884563446045,False,False,False,False,False,False,False,False
45691_1628,0.9999318,0.99999917,0.9997503,0.999965488910675,319.111454294476,-59.78489889483525,0.9999880790710449,0.9999736547470093,False,False,False,False,False,False,False,False
45691_1627,0.99992335,1.0,0.9997503,0.9999616742134094,319.11386939209586,-59.78386655835821,0.9999865293502808,0.9999644756317139,False,False,False,False,False,False,False,False
194944_7053,0.9999255,0.99999416,0.9997503,0.9999598264694214,59.20159353938081,-24.143540713792092,0.9994431138038635,0.9975392818450928,False,False,False,False,False,False,False,False
38145_992,0.9999237,0.99998796,0.9997503,0.9999558329582214,48.9303298442339,-62.34320750836788,0.9999276399612427,0.9993645548820496,False,False,False,False,False,False,False,False
165294_4021,0.9999211,1.0,0.9997503,0.9999605417251587,14.411508581082762,-29.975113687898745,0.9999772310256958,0.9998955726623535,True,False,False,True,False,False,False,True
185891_4552,0.99991417,1.0,0.9997503,0.9999570846557617,82.067637840042,-25.990637496211978,0.9999079704284668,0.9998966455459595,False,False,False,False,False,False,False,False
224419_7601,0.9999038,0.9999999,0.9997503,0.9999518394470215,53.74333243047281,-18.643892298847852,0.9997010231018066,0.9997349381446838,False,False,False,False,False,False,False,False
206781_4609,0.99992836,1.0,0.9997503,0.99996417760849,34.43685553338079,-21.976151970852822,0.9998327493667603,0.9997907280921936,False,False,False,False,True,False,False,True
204215_5035,0.99992204,0.9999999,0.9997503,0.9999609589576721,61.453196288464035,-22.42746954400462,0.999066174030304,0.9996170997619629,False,False,False,False,True,False,False,True
200210_4353,0.9999201,1.0,0.9997503,0.9999600648880005,55.94699578094337,-23.227992342882704,0.9999067783355713,0.9996193647384644,False,False,False,False,False,False,False,False
197648_6229,0.99990654,0.99999976,0.9997503,0.9999531507492065,78.03733200508569,-23.687245565690677,0.9998949766159058,0.9998999834060669,False,False,False,False,False,False,False,False
567970_3140,0.999936,0.99995637,0.9997503,0.9999461770057678,212.29487476852648,45.8200164148361,0.9945557117462158,0.9653581380844116,False,False,False,False,True,False,False,True
600980_2872,0.99992955,0.99999964,0.9997503,0.9999645948410034,120.39912192127902,54.81148276857388,0.9998189806938171,0.9994606375694275,True,False,False,True,False,False,False,True
340513_3977,0.99993193,1.0,0.9997503,0.9999659657478333,16.3318648564202,1.749017925546205,0.9999790191650391,0.999882698059082,False,False,True,False,False,False,False,True
595155_593,0.99991095,0.99999976,0.9997503,0.9999553561210632,181.90313039143956,52.917582766416764,0.9996312856674194,0.9989235997200012,True,False,False,True,False,False,False,True
601005_2844,0.99996436,0.9999336,0.9997503,0.9999489784240723,131.1151092356723,54.82314866425356,0.9996259212493896,0.9905518293380737,False,False,False,False,False,False,False,False
159081_5583,0.9998934,0.99999964,0.9997503,0.9999465346336365,10.944756804479313,-31.197899281265787,0.9999599456787109,0.999808132648468,False,False,False,False,False,False,False,False
636779_3827,0.99999034,0.99988365,0.9997503,0.9999369978904724,230.97757296239593,67.62483594196098,0.9971498847007751,0.9970840811729431,True,False,False,True,False,False,False,True
497344_2129,0.9999137,0.9999999,0.9997503,0.9999567866325378,119.058682455086,30.234966415648056,0.9999839067459106,0.9998600482940674,True,False,False,True,False,False,False,True
245131_7694,0.9999263,0.9999826,0.9997503,0.9999544620513916,59.7620449837608,-14.910158165892692,0.9998199343681335,0.9998331069946289,False,False,False,False,False,False,False,False
111447_2606,0.999997,0.9998275,0.9997503,0.9999122619628906,333.13779518451804,-41.7881480366581,0.9999692440032959,0.9999648332595825,False,False,False,False,False,False,False,False
214753_2654,0.99989986,0.9999988,0.9997503,0.9999493360519409,10.996117631346754,-20.546191217196682,0.9997898936271667,0.9997850060462952,False,False,False,False,True,False,False,True
350667_7025,0.99993193,1.0,0.9997503,0.9999659657478333,35.3075477201832,3.6177781460000085,0.9998855590820312,0.9997996687889099,False,False,False,False,False,False,False,False
257597_9220,0.99992394,0.99999607,0.9997503,0.9999600052833557,28.035897883127873,-12.64241987723817,0.9998719692230225,0.9992233514785767,False,False,False,False,False,False,False,False
33473_5748,0.99991345,1.0,0.9997503,0.9999567270278931,350.6812698367564,-64.16525691107763,0.9999845027923584,0.9950954914093018,False,False,False,False,True,False,False,True
604670_4950,0.99993086,0.99997735,0.9997503,0.999954104423523,292.2832472708196,55.80340604650363,0.9974871873855591,0.9127736687660217,True,False,False,True,False,False,False,True
572744_2770,0.999982,0.99989474,0.9997503,0.9999383687973022,136.06190103187788,47.07687969596301,0.0562787763774395,0.9763018488883972,False,False,False,False,False,False,False,False
591697_3433,0.9999254,0.9999914,0.9997503,0.9999583959579468,207.8830593258913,52.121854964786344,0.9997490048408508,0.9983049631118774,False,False,False,False,False,False,False,False
169075_2018,0.99991643,1.0,0.9997503,0.9999582171440125,21.118826696639374,-29.315682021911464,0.9997692704200745,0.999733030796051,False,False,False,False,False,False,False,False
123817_3776,0.9999076,0.9999826,0.9997503,0.9999451041221619,53.71175936951835,-38.74470272081488,0.9999113082885742,0.9994581341743469,False,False,False,False,False,False,False,False
446967_4809,0.9999076,1.0,0.9997503,0.9999538064002991,227.53636028682442,20.623609776492223,0.9999387264251709,0.9996843338012695,True,False,False,True,False,False,False,True
171721_7172,0.9999672,0.9999393,0.9997503,0.9999532699584961,56.87810779602051,-28.660394043759766,0.9997528195381165,0.9996606111526489,False,False,False,False,False,False,False,False
347619_945,0.99992514,1.0,0.9997503,0.999962568283081,352.97571662052536,2.683009949551547,0.9998911619186401,0.9995009899139404,False,False,False,False,True,False,False,True
298762_1264,0.999928,0.999985,0.9997503,0.999956488609314,10.569185930041002,-5.584348817544237,0.999893069267273,0.9997912049293518,True,False,False,True,False,False,False,True
245142_5993,0.9999069,0.99999106,0.9997503,0.9999489784240723,62.628763884370386,-14.893437799329643,0.9990967512130737,0.9990240335464478,True,False,False,True,False,False,False,True
193648_2249,0.99991727,0.9999999,0.9997503,0.9999585747718811,63.74555290662454,-24.560294536917507,0.999971866607666,0.9998331069946289,False,False,False,False,False,False,False,False
222920_2169,0.9999033,1.0,0.9997503,0.9999516606330872,18.17137832072907,-19.04568641671718,0.9999676942825317,0.9999675750732422,False,False,True,False,False,False,False,True
319555_1363,0.99993277,0.9999908,0.9997503,0.999961793422699,176.8787305579292,-2.0677106387816178,0.9999071359634399,0.9996683597564697,False,False,False,False,False,False,False,False
128379_5522,0.9999088,0.9999883,0.9997503,0.9999485611915588,63.54130074112272,-37.69585072312837,0.9974064230918884,0.9997422099113464,False,False,False,False,False,False,False,False
254904_5377,0.99985397,0.99999976,0.9997502,0.9999268651008606,57.52318577783308,-13.197767544460097,0.9998607635498047,0.9997864365577698,True,False,False,True,False,False,False,True
145969_4609,0.9998739,1.0,0.9997502,0.9999369382858276,82.82992764852692,-33.94824195950896,0.9884695410728455,0.9982388019561768,False,False,False,False,False,False,False,False
137663_2079,0.9998907,0.99999964,0.9997502,0.9999451637268066,76.07341411144206,-35.801705250198715,0.9997554421424866,0.9987093210220337,False,False,False,False,True,False,False,True
138688_2820,0.9998958,0.9999927,0.9997502,0.999944269657135,30.823597795091903,-35.51560514461768,0.9996488094329834,0.9991536140441895,False,False,False,False,True,False,False,True
450158_2948,0.999892,0.99999917,0.9997502,0.9999455809593201,0.037553328957723765,21.283464605283356,0.9998037219047546,0.9995272159576416,True,False,False,True,False,False,False,True
175496_5444,0.9998859,1.0,0.9997502,0.99994295835495,48.86841101787037,-27.949338511012204,0.9999469518661499,0.9995738863945007,False,False,False,False,True,False,False,True
519704_3990,0.9998615,0.9999945,0.9997502,0.9999279975891113,254.4235063210946,34.81618536417556,0.9280638098716736,0.9852505922317505,True,False,False,True,False,False,False,True
533202_2824,0.9999472,0.99990785,0.9997502,0.9999275207519531,109.38574373340906,37.74539557318445,0.9898843765258789,0.9846987128257751,False,False,False,False,False,False,False,False
310380_4814,0.999889,1.0,0.9997502,0.9999445080757141,42.240715956131545,-3.4776958871688772,0.9997578263282776,0.9993928670883179,False,False,False,False,False,False,False,False
196266_4891,0.99986386,0.9999958,0.9997502,0.9999298453330994,60.83776652577555,-24.00186505529709,0.9833630323410034,0.9982444047927856,False,False,False,False,False,False,False,False
152942_1029,0.99989545,0.9999504,0.9997502,0.9999229311943054,5.488107984698056,-32.58855933515254,0.9986660480499268,0.9987986087799072,False,False,False,False,False,True,False,True
577608_2363,0.9998803,0.9999963,0.9997502,0.9999383091926575,133.55971595935657,48.2863497093985,0.9986466765403748,0.998008668422699,False,False,False,False,False,False,False,False
172809_1003,0.99988973,0.9999646,0.9997502,0.9999271631240845,6.742979150159472,-28.586547313341867,0.9991084933280945,0.9996418952941895,False,False,False,False,False,False,False,False
422468_2580,0.9998969,0.99997413,0.9997502,0.999935507774353,265.60625843501873,15.887103997567566,0.9997321963310242,0.9996552467346191,False,False,False,False,False,False,False,False
213683_3640,0.9998846,0.9999994,0.9997502,0.9999420046806335,85.24312583904211,-20.78759472047183,0.9999514818191528,0.9997369647026062,False,False,False,False,False,False,False,False
137654_5442,0.9998696,0.9999995,0.9997502,0.9999345541000366,73.12390699513057,-35.67421751451326,0.9999418258666992,0.9995099306106567,False,False,False,False,False,False,False,False
205361_5010,0.9998933,0.9999958,0.9997502,0.9999445676803589,11.190404112404492,-22.192505069698196,0.9999425411224365,0.9997391104698181,False,False,False,False,False,False,False,False
450158_2930,0.99989283,0.99999964,0.9997502,0.9999462366104126,0.03692186195901335,21.284084824929817,0.9999176263809204,0.9969749450683594,True,False,False,True,False,False,False,True
358277_36,0.9998878,0.99998593,0.9997502,0.9999368786811829,141.3705162349017,4.644488844178098,0.996820330619812,0.9986953139305115,False,False,False,False,False,False,False,False
558777_2797,0.9999554,0.9998677,0.9997502,0.9999115467071533,232.09564523068624,43.55757515375901,0.992304265499115,0.6997219324111938,False,False,False,False,False,False,False,False
634602_2092,0.9998896,0.9999976,0.9997502,0.9999436140060425,282.8163892107488,66.49109575869863,0.948625385761261,0.9983188509941101,True,False,False,True,False,False,False,True
405715_3954,0.99988794,1.0,0.9997502,0.9999439716339111,263.4983214335001,12.997887678675033,0.9997288584709167,0.994457483291626,False,False,False,False,False,False,False,False
359193_451,0.9998652,0.9999989,0.9997502,0.999932050704956,10.980676975209139,4.891721592982001,0.9997062087059021,0.9992910623550415,False,False,False,False,False,False,False,False
178005_5082,0.9998642,0.9999988,0.9997502,0.9999315142631531,36.90583675583144,-27.447209750634862,0.9962915182113647,0.9959372282028198,False,False,False,False,False,False,False,False
351084_5218,0.99985933,0.9999957,0.9997502,0.9999275207519531,139.7691562261432,3.6107250099288817,0.9999737739562988,0.999805748462677,False,False,False,False,False,False,True,True
305817_2417,0.9998572,0.99999666,0.9997502,0.9999269247055054,339.88795178289075,-4.488311035449264,0.9999841451644897,0.9995859265327454,True,False,False,True,False,False,False,True
463153_4063,0.9998584,1.0,0.9997502,0.9999291896820068,267.2984895976875,23.51005432820895,0.9999802112579346,0.999702513217926,False,True,False,True,False,False,False,True
331769_7505,0.99989426,0.9999957,0.9997502,0.9999449849128723,350.26549476502646,0.12317713745831532,0.9983620047569275,0.993054211139679,False,False,False,False,False,False,False,False
600432_2242,0.9999089,0.9999652,0.9997502,0.9999370574951172,244.5856757163788,54.50521207317765,0.9762980937957764,0.9798910021781921,True,False,False,True,False,False,False,True
416371_955,0.99986446,0.9999945,0.9997502,0.9999294877052307,125.95904726012097,14.92369808705136,0.9999673366546631,0.9996305704116821,False,False,False,False,True,False,True,True
243629_24,0.99991906,0.99993074,0.9997502,0.999924898147583,31.405500275952495,-15.370053085767488,0.9996148347854614,0.9995525479316711,False,False,False,False,False,False,False,False
178044_4504,0.99987686,0.9999995,0.9997502,0.9999381899833679,47.82813301699134,-27.461065527614807,0.9999122619628906,0.999771773815155,False,False,False,False,False,False,False,False
432506_3352,0.9999,0.9999435,0.9997502,0.9999217391014099,6.015992744414044,18.071099538270406,0.9998780488967896,0.9993426203727722,False,False,False,False,False,False,False,False
138817_3411,0.9998741,0.99999726,0.9997502,0.9999356865882874,70.13948526334694,-35.52248751249545,0.998488187789917,0.9967137575149536,False,False,False,False,True,False,False,True
304590_5978,0.999871,0.9999999,0.9997502,0.9999354481697083,32.195687441217096,-4.430963547658969,0.9999411106109619,0.9999090433120728,False,False,False,False,False,False,False,False
187097_3057,0.99993277,0.99989355,0.9997502,0.9999131560325623,56.84525474505684,-25.78249575521671,0.9997426867485046,0.9995574355125427,False,False,False,False,False,False,False,False
197648_6230,0.9998561,0.9999995,0.9997502,0.999927818775177,78.03700005450844,-23.688154910091495,0.9995520710945129,0.9995526671409607,False,False,False,False,False,False,False,False
338902_1978,0.99986386,1.0,0.9997502,0.9999319314956665,333.57810263985897,1.1767807644575254,0.9996929168701172,0.9998871088027954,False,False,False,False,False,False,False,False
515009_4373,0.9999106,0.9999653,0.9997502,0.9999379515647888,277.13874327453215,33.77076256876782,0.9980190992355347,0.9949889779090881,False,False,False,False,False,False,False,False
143540_3022,0.9998981,0.9999819,0.9997502,0.9999399781227112,69.8580639635853,-34.51346550274881,0.9999555349349976,0.9995947480201721,False,False,False,False,False,False,False,False
517269_3178,0.99993134,0.9999193,0.9997502,0.9999253153800964,237.52718203037372,34.328270607386756,0.9995418787002563,0.9977561831474304,False,False,False,False,False,False,False,False
170519_4390,0.9999397,0.99990284,0.9997502,0.9999212622642517,73.92451757209935,-28.99470315867341,0.999937891960144,0.9999055862426758,False,False,False,False,False,False,False,False
189601_7090,0.9998872,0.99996185,0.9997502,0.9999245405197144,29.603284658271843,-25.153854499301765,0.9999228715896606,0.9996125102043152,False,False,False,False,False,False,False,False
106083_290,0.99989414,0.99999726,0.9997502,0.9999457001686096,326.44331499435486,-43.11370997026464,0.9997207522392273,0.9989721775054932,False,False,False,False,False,False,False,False
517269_3184,0.99988556,0.9999968,0.9997502,0.9999411702156067,237.52636187833642,34.32911205100218,0.9989049434661865,0.9687759876251221,False,False,False,False,False,False,False,False
637329_793,0.99987745,0.99999905,0.9997502,0.9999382495880127,230.25973614505634,67.67102933710075,0.9997374415397644,0.999036431312561,False,False,False,False,True,False,False,True
340470_5643,0.9998585,0.99999976,0.9997502,0.9999291300773621,5.61866980474374,1.8036542512165081,0.9998952150344849,0.9995989203453064,False,False,True,False,True,False,False,True
132950_2740,0.9998778,0.9999989,0.9997502,0.9999383687973022,56.939262041540566,-36.79363725414214,0.9997150301933289,0.9997363686561584,False,False,False,False,False,False,False,False
190980_5699,0.9998801,0.9999882,0.9997502,0.9999341368675232,50.12036892392274,-24.92873233841865,0.9999226331710815,0.9998611211776733,False,False,False,False,False,False,False,False
171561_544,0.9999025,0.99998,0.9997502,0.9999412298202515,11.374610864473944,-28.852224685997875,0.9999788999557495,0.9999037981033325,False,False,False,False,False,False,False,False
166507_1788,0.9998914,0.9999888,0.9997502,0.9999400973320007,3.90091684257523,-29.822106772192797,0.9990583062171936,0.999754011631012,False,True,False,True,False,False,False,True
382739_1585,0.9998951,0.99997735,0.9997502,0.9999362230300903,176.21807624466817,8.945693294242727,0.9999282360076904,0.9997815489768982,False,False,True,False,False,False,False,True
333739_6688,0.9998679,1.0,0.9997502,0.9999339580535889,122.82797474891603,0.5907595500904091,0.9999583959579468,0.9986891150474548,True,False,False,True,False,False,False,True
625086_496,0.999912,0.9999565,0.9997502,0.9999342560768127,160.70462043501016,62.661122078728035,0.99891197681427,0.9978578686714172,True,False,False,True,False,False,False,True
124915_6137,0.99985933,0.9999968,0.9997502,0.9999280571937561,44.46318423464125,-38.393272254139525,0.9994392991065979,0.9982736110687256,False,False,False,False,False,False,False,False
639436_267,0.99991894,0.99994445,0.9997502,0.9999316930770874,201.26574746414266,68.6461367617206,0.9949584603309631,0.9734238982200623,False,False,False,False,True,False,False,True
534844_76,0.9999572,0.9998627,0.9997502,0.9999099373817444,267.7948845160756,37.883906232460255,0.9999196529388428,0.9989460110664368,False,False,False,False,True,False,False,True
285300_2891,0.9998784,0.9999982,0.9997502,0.9999383091926575,224.38319665114022,-8.015033829421876,0.9996826648712158,0.9993662238121033,True,False,False,True,False,False,False,True
308920_5275,0.99986756,0.99997723,0.9997502,0.9999223947525024,36.67597695155975,-3.6800709740592623,0.9997326731681824,0.9985670447349548,False,False,True,False,False,False,False,True
165381_5604,0.9999881,0.99978334,0.9997502,0.9998857080936432,39.640936062549414,-29.91881497413943,0.9998099207878113,0.9999107122421265,False,False,False,False,False,False,False,False
116080_2098,0.99985766,1.0,0.9997502,0.9999288320541382,65.60556154887936,-40.53217102490924,0.9999223947525024,0.9996505975723267,False,False,False,False,True,False,False,True
240794_5830,0.99986446,0.9999963,0.9997502,0.9999303817749023,16.74126940806279,-15.692848577083149,0.9914183616638184,0.9948620200157166,False,False,False,False,False,False,False,False
135143_3934,0.9998772,1.0,0.9997502,0.9999386072158813,18.534952162278728,-36.22051318735431,0.9999303817749023,0.9998910427093506,False,False,False,False,False,False,False,False
175376_6480,0.99988925,0.99999976,0.9997502,0.9999445080757141,14.814216739878528,-27.917150865005954,0.9976073503494263,0.9978734254837036,False,False,False,False,False,False,False,False
140009_2019,0.9998661,0.99999225,0.9997502,0.9999291896820068,75.15711421403991,-35.30618202283957,0.9996769428253174,0.9995416402816772,False,False,False,False,False,False,False,False
243743_5408,0.999877,0.9999995,0.9997502,0.9999382495880127,60.80333114918199,-15.216072127179944,0.9996024966239929,0.9998551607131958,False,False,True,False,False,False,False,True
165523_4044,0.9998845,1.0,0.9997502,0.9999422430992126,80.42225215885334,-29.993841798380828,0.9999377727508545,0.9997507929801941,False,False,False,False,False,True,False,True
490063_3214,0.9998654,0.99999046,0.9997502,0.9999279379844666,191.7933256659877,28.778378671761313,0.999106228351593,0.9972865581512451,False,False,False,False,False,False,False,False
156632_2941,0.9998599,0.99999774,0.9997502,0.9999288320541382,13.502853809544288,-31.76366036322099,0.999945878982544,0.9998626708984375,False,False,False,False,False,False,False,False
513343_29,0.9999075,0.99996686,0.9997502,0.9999371767044067,138.05241402175886,33.37661978202069,0.9996441602706909,0.9977176189422607,True,False,False,True,False,False,False,True
584500_3722,0.9999701,0.9998179,0.9997502,0.999893993139267,237.13396960139792,50.116338099442665,0.9992548823356628,0.9989602565765381,False,False,False,False,False,False,False,False
375635_1600,0.99986744,0.9999993,0.9997502,0.9999333620071411,182.88380066944754,7.701080557083199,0.9999759197235107,0.9998735189437866,False,False,False,False,True,False,False,True
87835_3745,0.9998939,0.99998367,0.9997502,0.9999387860298157,359.2537510496476,-47.42711313879088,0.9945737719535828,0.9933735132217407,False,False,False,False,False,False,False,False
184395_2464,0.9998857,1.0,0.9997502,0.9999428391456604,25.93852032693731,-26.295294007976405,0.9999765157699585,0.9996945858001709,True,False,False,True,False,False,False,True
187199_8090,0.99987674,0.99999726,0.9997502,0.9999369978904724,85.26516650170907,-25.638648968666125,0.9907428622245789,0.9771676659584045,False,False,False,False,False,False,False,False
386994_4371,0.99992704,0.99993575,0.9997502,0.9999313950538635,173.5424697299267,9.865026724485059,0.9998824596405029,0.9999425411224365,False,False,False,False,False,False,False,False
215027_1250,0.99985886,0.99999964,0.9997502,0.9999292492866516,84.23782798889256,-20.586384662967024,0.9960005879402161,0.997319757938385,False,False,False,False,False,False,False,False
109335_5597,0.99989784,0.9999901,0.9997502,0.9999439716339111,346.27874084858746,-42.12999725315446,0.9999328851699829,0.9997735619544983,False,False,False,False,False,False,False,False
643895_1468,0.99986184,0.99999976,0.9997502,0.9999307990074158,179.89089653210172,70.9638852175782,0.9995997548103333,0.9990131855010986,False,False,False,False,False,False,False,False
307268_2766,0.999869,1.0,0.9997502,0.9999344944953918,343.0402428837712,-4.2186751750074,0.9996417760848999,0.9990195035934448,True,False,False,True,False,False,False,True
189547_6746,0.9998915,0.99999595,0.9997502,0.999943733215332,14.866866038582895,-25.162835690575132,0.9985299110412598,0.9985504746437073,False,False,False,False,False,False,False,False
52712_3437,0.9998834,0.9999995,0.9997502,0.9999414682388306,61.81508670335579,-57.21761757690546,0.9998648166656494,0.9997521042823792,False,False,False,False,True,False,False,True
131793_6860,0.999926,0.9999174,0.9997502,0.9999216794967651,55.59820747611195,-36.90775631888937,0.999178946018219,0.993890643119812,False,False,False,False,False,False,False,False
136467_3063,0.9999522,0.9998754,0.9997502,0.9999138116836548,67.6733329124959,-36.00769566217723,0.9989799857139587,0.9988007545471191,False,False,False,False,False,False,False,False
541619_1001,0.99991333,0.9999604,0.9997502,0.9999368786811829,275.94894678395104,39.42092991743232,0.9793319702148438,0.8663845658302307,False,False,False,False,False,False,False,False
289562_2718,0.99988675,0.9999999,0.9997502,0.9999433159828186,218.24629527780442,-7.225648845593838,0.9998888969421387,0.9982466697692871,True,False,False,True,False,False,False,True
300291_3118,0.9998596,0.9999927,0.9997502,0.9999261498451233,34.531671578131835,-5.259936176541486,0.999576985836029,0.9970676302909851,False,False,False,False,False,False,False,False
572744_2412,0.99995255,0.9998963,0.9997502,0.9999244213104248,135.85576424554645,47.01808442281764,0.006497587077319622,0.9996358156204224,False,False,False,False,False,False,False,False
208066_6303,0.99985826,0.99999976,0.9997502,0.9999290108680725,20.078957625787403,-21.69557840721762,0.9993842840194702,0.9992915391921997,False,False,False,False,False,False,False,False
192160_4232,0.99990606,0.9999672,0.9997502,0.9999366402626038,14.952537677951742,-24.7056318346321,0.999659538269043,0.9997875094413757,False,True,False,True,False,False,False,True
42928_178,0.9998884,0.99999905,0.9997502,0.999943733215332,19.29100184646657,-60.612847432822754,0.9980772733688354,0.9987118244171143,False,False,False,False,False,False,False,False
181866_2776,0.99987555,0.99999154,0.9997502,0.9999335408210754,40.32758069158467,-26.77601824273541,0.9960589408874512,0.9968615770339966,False,False,False,False,False,False,False,False
273143_3526,0.9998648,0.9999809,0.9997502,0.9999228715896606,29.854471717972494,-10.006150225499733,0.9957271814346313,0.9985966086387634,False,False,False,False,False,False,False,False
312888_2904,0.99986875,0.999998,0.9997502,0.9999333620071411,310.0727443026284,-3.2824948873305764,0.9999608993530273,0.9996592998504639,False,False,False,False,False,False,False,False
180649_3631,0.999856,0.9999999,0.9997502,0.9999279379844666,59.73392425225951,-27.017478804935983,0.9999186992645264,0.9997643828392029,False,False,False,False,False,False,False,False
138636_5693,0.99988925,0.9999888,0.9997502,0.9999390244483948,14.984118628317391,-35.39432853189909,0.9961691498756409,0.9992382526397705,False,False,False,False,False,False,False,False
208144_5138,0.99987686,1.0,0.9997502,0.999938428401947,40.866658905054685,-21.700527747469664,0.9998661279678345,0.9996604919433594,False,False,False,False,False,False,False,False
326217_1096,0.999884,1.0,0.9997502,0.9999420046806335,42.299429896938285,-0.8153768401593955,0.9998756647109985,0.9987205862998962,False,False,False,False,False,False,False,False
78226_5319,0.99992025,0.99992585,0.9997502,0.999923050403595,336.10307768948053,-49.90424247262042,0.9999024868011475,0.9994671940803528,False,False,False,False,False,False,False,False
122692_6883,0.99986637,0.99999166,0.9997502,0.9999290108680725,52.84513451543961,-38.908262780297086,0.9997206330299377,0.9990680813789368,False,False,False,False,True,False,False,True
222964_5292,0.99988866,0.9999958,0.9997502,0.9999422430992126,29.789951605282447,-18.950021470409574,0.9993581175804138,0.9990059733390808,True,False,False,True,False,False,False,True
100817_4763,0.9998834,1.0,0.9997502,0.9999417066574097,316.5289602005452,-44.199286443310186,0.9999678134918213,0.999618649482727,False,False,False,False,True,False,False,True
208185_5837,0.99984515,1.0,0.9997501,0.9999225735664368,52.05780244017339,-21.668918975951733,0.9998630285263062,0.9982726573944092,False,False,False,False,False,False,False,False
651864_1877,0.99987745,0.99989843,0.9997501,0.9998879432678223,255.44097552638058,75.74818253536645,0.9969778060913086,0.99151211977005,False,False,False,False,False,False,False,False
137521_1583,0.9998147,0.9999989,0.9997501,0.9999068081378937,32.478086645165206,-35.80078080015603,0.9998595714569092,0.9975252747535706,False,True,False,True,False,False,False,True
585060_3743,0.9998234,0.9999951,0.9997501,0.9999092519283295,94.56389280212218,50.30588213789542,0.9977067708969116,0.9976432919502258,True,False,False,True,False,False,False,True
491286_2332,0.99990404,0.999866,0.9997501,0.9998850226402283,180.36161135736134,29.011630282792108,0.9998476505279541,0.9984442591667175,False,False,False,False,False,False,False,False
214753_2655,0.999814,0.9999995,0.9997501,0.9999067485332489,10.995439782324775,-20.544227870220173,0.9996893405914307,0.9989396929740906,False,False,False,False,True,False,False,True
97780_1605,0.9998173,0.9999999,0.9997501,0.9999085962772369,334.74026980234976,-45.073738110757255,0.9999356269836426,0.9997081160545349,False,False,False,False,False,False,False,False
32873_876,0.9998361,0.9999988,0.9997501,0.9999174475669861,7.832010275926246,-64.34381254314478,0.9997312426567078,0.9994162321090698,False,False,False,False,False,False,False,False
128184_3666,0.999864,0.9999602,0.9997501,0.9999120831489563,1.9354484849537086,-37.732401681717796,0.9867767691612244,0.9979451298713684,False,False,False,False,False,False,False,False
413759_2900,0.99981564,0.9999969,0.9997501,0.9999062716960907,171.7243359144158,14.549009056089334,0.9998782873153687,0.998128354549408,False,False,False,False,True,False,False,True
599558_3225,0.9998461,0.99997354,0.9997501,0.9999098181724548,230.36156335533695,54.334805842818476,0.9956438541412354,0.9952414035797119,False,False,False,False,False,False,False,False
169281_2970,0.9998165,0.99999917,0.9997501,0.9999078214168549,79.96459662725626,-29.28620968088872,0.9988542795181274,0.9992145299911499,False,False,False,False,False,False,False,False
151921_2986,0.9998416,0.99998116,0.9997501,0.999911367893219,62.69034141911828,-32.7601079185101,0.9997406601905823,0.9993058443069458,False,False,False,False,False,False,False,False
330531_538,0.9998374,1.0,0.9997501,0.9999186992645264,40.76269234309236,-0.10009772974224218,0.9999295473098755,0.9996309280395508,True,False,False,True,False,False,False,True
37364_6450,0.999853,1.0,0.9997501,0.9999265074729919,348.1642898288896,-62.67022892965658,0.9998669624328613,0.9985551238059998,False,False,False,False,False,False,False,False
171640_4095,0.9998467,0.9999994,0.9997501,0.999923050403595,33.76684208496431,-28.71353222320793,0.9996243715286255,0.9996378421783447,False,False,False,False,True,False,False,True
37364_6451,0.9998179,0.99999976,0.9997501,0.999908834695816,348.1654406040433,-62.66979076469918,0.9998708963394165,0.999617338180542,False,False,False,False,False,False,False,False
41519_4670,0.99983215,0.99999845,0.9997501,0.9999153017997742,20.457464222854092,-60.96782232542688,0.9995325803756714,0.9991626739501953,False,False,False,False,False,False,False,False
193728_4567,0.9998375,1.0,0.9997501,0.9999187588691711,85.86828927280038,-24.485194253392912,0.9997591376304626,0.9997591376304626,False,False,False,False,False,False,False,False
