name,RA,DEC,grade,probability,region,tractor_type,ref,cutout_ok,our_p_resnet,our_p_effnet,our_p_meta,our_p_avg
DESI-088.4770-58.3036,88.4769663,-58.30356478,C,1.0,DECaLS,SER,,True,0.999708,0.99988365,0.9997495,0.9997958242893219
DESI-089.2194-41.5158,89.2208,-41.517,C,0.87,DECaLS,SER,v,True,0.9997676,0.99999964,0.99974984,0.999883621931076
DESI-089.6071-44.1077,89.60711754,-44.10765733,C,1.0,DECaLS,SER,,True,0.99996376,0.99999464,0.99975044,0.9999791979789734
DESI-089.6281-39.2950,89.6295,-39.2946,C,0.4,DECaLS,SER,,True,0.99852765,0.99995446,0.999746,0.999241054058075
DESI-089.7454-38.3039,89.74544848,-38.30388374,C,1.0,DECaLS,SER,,True,0.9999633,1.0,0.99975044,0.9999816417694092
DESI-090.1489-34.8535,90.14892676,-34.85345496,C,0.46,DECaLS,REX,,True,0.04474728,0.9994862,0.84305567,0.5221167448908091
DESI-090.1973-53.5665,90.19730785,-53.56650823,C,0.48,DECaLS,REX,,True,0.9753112,0.9980849,0.9996599,0.9866980612277985
DESI-090.3293-34.5206,90.3292707,-34.52059038,C,0.83,DECaLS,SER,,True,0.9735875,0.9995142,0.99965644,0.9865508675575256
DESI-090.5614-39.9516,90.56144426,-39.95162608,C,0.92,DECaLS,SER,,True,0.99482167,0.9999659,0.99973446,0.997393786907196
DESI-090.7850-40.9238,90.78495273,-40.92378431,C,1.0,DECaLS,REX,v,True,0.9998222,0.9999943,0.9997501,0.9999082386493683
DESI-091.6572-59.4647,91.65718726,-59.46473978,C,0.89,DECaLS,DEV,,True,0.95948046,0.9968727,0.9995865,0.9781765937805176
DESI-091.8781-51.7604,91.878,-51.7613,C,1.0,DECaLS,EXP,,True,0.99969983,0.9999994,0.9997497,0.9998496174812317
DESI-091.9129-31.8708,91.914,-31.8699,C,0.49,DECaLS,SER,,True,0.939361,0.9999517,0.9994954,0.9696563482284546
DESI-092.0609-44.5823,92.06086164,-44.58233769,C,0.81,DECaLS,SER,,True,0.3627537,0.99845123,0.96832657,0.6806024610996246
DESI-092.1427-61.5133,92.1471,-61.5109,C,0.44,DECaLS,DEV,,True,0.97484696,0.9998977,0.9996625,0.9873723387718201
DESI-092.3922-59.4402,92.39215786,-59.44017435,C,0.97,DECaLS,SER,f,True,0.9967064,1.0,0.99974054,0.9983532130718231
DESI-092.4040-47.2969,92.40403409,-47.29693228,C,0.98,DECaLS,REX,,True,0.9975821,0.99996483,0.99974316,0.998773455619812
DESI-092.6648-58.9214,92.66479592,-58.92135704,C,0.49,DECaLS,REX,,True,0.030184932,0.9860393,0.8027317,0.5081121064722538
DESI-092.8179-59.6126,92.81787191,-59.61263342,C,0.98,DECaLS,SER,f,True,0.997556,1.0,0.99974316,0.9987779855728149
DESI-093.1763-48.5042,93.17626378,-48.50424019,C,0.77,DECaLS,SER,,True,0.5995114,0.999686,0.99046385,0.7995986938476562
DESI-093.4122-54.0261,93.41224704,-54.02605631,C,0.86,DECaLS,DEV,,True,0.6292191,0.071020044,0.14219375,0.35011957958340645
DESI-094.1192-57.0601,94.11923896,-57.06005605,C,1.0,DECaLS,DEV,,True,0.9966904,0.99950564,0.9997396,0.9980980157852173
DESI-094.1886-59.6478,94.1895,-59.6464,C,0.99,DECaLS,DEV,,True,0.9968945,0.99765295,0.9997367,0.997273713350296
DESI-094.3247-58.4527,94.32470579,-58.45266429,C,0.64,DECaLS,SER,,True,0.99691737,0.99790335,0.9997372,0.9974103569984436
DESI-094.5185-60.7705,94.51851062,-60.77051109,C,0.53,DECaLS,SER,,True,0.52541864,0.4301836,0.28871447,0.477801114320755
DESI-094.6031-48.9212,94.6009,-48.9219,C,0.94,DECaLS,SER,,True,0.99915016,0.99999726,0.99974805,0.9995737075805664
DESI-094.6493-47.0070,94.64933131,-47.00699549,C,0.44,DECaLS,SER,,True,0.99647874,0.99999595,0.9997398,0.9982373416423798
DESI-095.1679-43.0911,95.16794303,-43.09108921,C,0.44,DECaLS,SER,,True,0.24419858,0.88439065,0.7654921,0.5642946138978004
DESI-095.2580+79.6560,95.25795726,79.65595704,C,0.72,BASS/MzLS,SER,,True,0.8090395,0.00025247593,0.46214676,0.4046459747332847
DESI-096.7863-49.1958,96.78629686,-49.19577621,C,1.0,DECaLS,SER,v,True,0.99067533,0.99944824,0.9997199,0.9950617849826813
DESI-102.6560+48.4895,102.6559718,48.48951501,C,0.97,BASS/MzLS,DEV,v,True,0.8179387,0.84977263,0.9937663,0.8338556587696075
DESI-104.6026+65.4649,104.6025551,65.46494337,C,0.91,BASS/MzLS,DEV,,True,0.993568,0.55239135,0.9958429,0.7729796767234802
DESI-105.5221+44.8193,105.5220909,44.81932299,C,0.57,BASS/MzLS,SER,,True,0.12863289,0.0028915624,0.000227849,0.06576222530566156
DESI-109.4518+40.4142,109.4518169,40.41422021,C,1.0,BASS/MzLS,SER,,True,0.97854096,0.97644824,0.9996177,0.9774945974349976
DESI-113.7119+17.2044,113.7119119,17.20441723,C,0.84,DECaLS,SER,,True,0.9118526,0.9992749,0.9993086,0.9555637538433075
DESI-115.1882+23.6506,115.1882251,23.65061156,C,1.0,DECaLS,SER,,True,0.96933055,0.9898009,0.9996123,0.9795657098293304
DESI-115.5442+20.7604,115.5442183,20.76037826,C,0.78,DECaLS,REX,,True,0.6785098,0.10391897,0.27576157,0.39121437072753906
DESI-118.7961+09.7365,118.7960954,9.736500678,C,0.74,DECaLS,DEV,,True,0.9738442,0.9995851,0.99965763,0.986714631319046
DESI-120.2855+25.2802,120.2843,25.2794,C,0.89,DECaLS,EXP,v,True,0.97903425,0.9999981,0.9996792,0.9895161688327789
DESI-120.8080+22.5831,120.8080275,22.58314671,C,0.99,DECaLS,SER,,True,0.9897802,0.99876356,0.9997155,0.9942718744277954
DESI-120.9734+54.6452,120.973404,54.64524221,C,1.0,BASS/MzLS,EXP,,True,0.9990073,0.9984688,0.99974483,0.9987380504608154
DESI-121.1184+00.1988,121.118412,0.1987566604,C,0.76,DECaLS,DEV,,True,0.42492968,0.99918836,0.9768173,0.7120590209960938
DESI-121.2039+37.2950,121.2039285,37.29497401,C,0.88,BASS/MzLS,DEV,,True,0.10207678,0.0003714322,0.0001711552,0.05122410425974522
DESI-124.8971+28.5194,124.8970889,28.51941654,C,0.96,DECaLS,REX,,True,0.39473706,0.99551386,0.97175723,0.6951254606246948
DESI-125.9419+44.2780,125.9418584,44.27802973,C,0.65,BASS/MzLS,SER,,True,0.987655,0.5081101,0.99423814,0.7478825449943542
DESI-126.6812+06.6279,126.6811973,6.627948873,C,0.98,DECaLS,SER,,True,0.4524799,0.99788374,0.97937965,0.7251818180084229
DESI-127.4741-06.5287,127.4740665,-6.528656031,C,0.99,DECaLS,SER,,True,0.52140945,0.99714345,0.9852246,0.7592764496803284
DESI-128.1154-00.1150,128.1153695,-0.1150364467,C,1.0,DECaLS,SER,,True,0.77053386,0.87199867,0.990153,0.8212662637233734
DESI-128.6650+05.5548,128.6650399,5.554809674,C,0.97,DECaLS,DEV,,True,0.23022194,0.9984365,0.93963623,0.6143292263150215
DESI-129.0557+06.9733,129.0556738,6.973288297,C,0.68,DECaLS,SER,,True,0.06725784,0.48011705,0.007527804,0.273687444627285
DESI-129.1747+46.5104,129.1746532,46.51040531,C,0.89,BASS/MzLS,DEV,v,True,0.9925823,0.9904468,0.9997079,0.9915145635604858
DESI-129.8766+02.1735,129.8766448,2.173509886,C,1.0,DECaLS,DEV,o p,True,0.9999466,0.99998045,0.99975044,0.9999635219573975
DESI-130.8872-07.3106,130.8872354,-7.310588157,C,1.0,DECaLS,DEV,,True,0.74863815,0.9969529,0.99590576,0.8727955222129822
DESI-131.4207-03.9771,131.4206942,-3.977070282,C,1.0,DECaLS,DEV,,True,0.98644024,0.9998461,0.9997062,0.9931431710720062
DESI-131.4468+29.9075,131.4458,29.908,C,0.96,DECaLS,EXP,,True,0.9998703,0.9962781,0.9997434,0.9980742037296295
DESI-131.8404+27.8801,131.840357,27.8800578,C,0.87,DECaLS,SER,,True,0.15280224,0.022472799,0.00033135727,0.0876375213265419
DESI-131.8690+19.0748,131.8690023,19.07479654,C,0.8,DECaLS,REX,,True,0.0032922204,0.9986451,0.8077715,0.5009686736157164
DESI-132.9765+15.8908,132.9765178,15.89083836,C,1.0,DECaLS,SER,,True,0.7783796,0.997801,0.9969516,0.8880903124809265
DESI-133.2476+08.8592,133.2475548,8.859191145,C,0.99,DECaLS,REX,,True,0.017595494,0.21779375,0.0004750392,0.1176946209743619
DESI-133.2797+47.2469,133.2771,47.2471,C,1.0,BASS/MzLS,REX,,True,0.9999981,0.99994576,0.99975044,0.9999719262123108
DESI-133.6800+06.7508,133.681,6.749,C,0.46,DECaLS,EXP,v,True,0.31045973,0.9996026,0.95989823,0.6550311744213104
DESI-136.8348-05.3742,136.8347962,-5.374224952,C,0.61,DECaLS,REX,,True,0.28314352,0.86060756,0.745563,0.5718755424022675
DESI-137.0006+30.1728,137.0006196,30.17278399,C,0.86,DECaLS,SER,,True,0.074292555,0.96302164,0.78989625,0.5186570957303047
DESI-138.6670+16.0557,138.6670351,16.05574182,C,0.9,DECaLS,SER,,True,0.77629167,0.9992663,0.996933,0.8877789974212646
DESI-139.2754+27.6057,139.2777,27.6079,C,0.95,DECaLS,SER,,True,0.097583465,0.99995446,0.8801866,0.5487689636647701
DESI-139.4009+38.7969,139.3987,38.7953,C,0.79,BASS/MzLS,DEV,,True,0.9994252,0.92688286,0.99957186,0.9631540179252625
DESI-139.8006+08.8084,139.800568,8.80843313,C,0.95,DECaLS,SER,,True,0.7294354,0.99906975,0.9954367,0.8642525672912598
DESI-140.6027+00.6296,140.6026932,0.6295677748,C,0.89,DECaLS,REX,,True,0.12972021,0.8061983,0.34902942,0.4679592549800873
DESI-141.8067+36.9076,141.8067291,36.90757878,C,0.41,BASS/MzLS,SER,,True,0.9997869,0.6325429,0.9975891,0.8161649107933044
DESI-143.0999+11.5132,143.1006,11.513,C,0.97,DECaLS,EXP,,True,0.9893778,0.9965013,0.9997094,0.9929395616054535
DESI-143.2717+60.6776,143.271682,60.67757264,C,0.74,BASS/MzLS,EXP,,True,0.87031835,0.91806424,0.99784565,0.8941912949085236
DESI-143.6419+17.0856,143.6418709,17.08562517,C,0.99,DECaLS,EXP,,True,0.996276,0.9999956,0.9997391,0.9981358051300049
DESI-145.9803+67.2787,145.9802782,67.27871837,C,0.64,BASS/MzLS,DEV,,True,0.99993765,0.9999926,0.99975044,0.9999651312828064
DESI-147.0380+02.1749,147.0379721,2.17493889,C,0.43,DECaLS,REX,,True,0.004577035,0.7311433,0.0842962,0.36786016542464495
DESI-147.2980-02.9825,147.2980467,-2.982472391,C,0.52,DECaLS,EXP,,True,0.0014321711,1.4765008e-05,7.737302e-05,0.0007234680497276713
DESI-148.1462+13.4616,148.1462133,13.46161111,C,0.98,DECaLS,SER,,True,0.13503902,0.9592295,0.8348827,0.5471342727541924
DESI-149.2146+01.3751,149.2146008,1.375129173,C,1.0,DECaLS,DEV,,True,0.5744521,0.9981104,0.9889107,0.7862812578678131
DESI-149.2955-00.8359,149.2954909,-0.8358956703,C,0.72,DECaLS,EXP,,True,0.9722553,0.99942183,0.9996506,0.9858385622501373
DESI-149.3328+70.4649,149.3328066,70.46486412,C,0.59,BASS/MzLS,DEV,,True,0.97901094,0.93688107,0.99948955,0.9579460024833679
DESI-149.5664+42.6785,149.5663,42.6786,C,0.98,BASS/MzLS,DEV,v,True,0.9964755,0.99971527,0.9997392,0.9980953931808472
DESI-149.6644+07.1678,149.6644346,7.167798895,C,0.61,DECaLS,DEV,,True,0.19212155,0.6332778,0.08083428,0.4126996621489525
DESI-149.7960-04.0411,149.7959622,-4.041062146,C,0.73,DECaLS,REX,,True,0.008380596,0.00014294861,8.023691e-05,0.0042617721046553925
DESI-150.4863+15.4209,150.4862695,15.4208623,C,0.98,DECaLS,DEV,,True,0.8704691,0.99939597,0.99890006,0.9349325299263
DESI-150.5217+11.6575,150.5217146,11.65745683,C,0.74,DECaLS,EXP,,True,0.16003959,0.9899692,0.90114707,0.5750043913722038
DESI-150.5780-04.5563,150.5779611,-4.556253867,C,0.49,DECaLS,DEV,,True,0.03266042,0.97321194,0.774254,0.5029361825436354
DESI-151.6380-08.5861,151.6389,-8.5848,C,0.44,DECaLS,EXP,,True,0.017959472,0.7202569,0.0783586,0.36910819821059704
DESI-151.6840-05.7825,151.6855,-5.7829,C,0.9,DECaLS,REX,,True,0.005560441,3.308271e-06,7.899862e-05,0.0027818746068533073
DESI-152.1618+03.1293,152.1617694,3.129273693,C,0.86,DECaLS,DEV,,True,0.78291523,0.9997558,0.9971501,0.891335517168045
DESI-152.1941-05.3513,152.1941194,-5.351320315,C,1.0,DECaLS,REX,,True,0.999276,0.9999286,0.9997483,0.9996022880077362
DESI-152.3671-01.2414,152.3671474,-1.241431495,C,0.79,DECaLS,DEV,,True,0.97526294,0.99136424,0.99964285,0.9833135902881622
DESI-153.6301+24.4854,153.6301128,24.48541204,C,1.0,DECaLS,SER,v,True,0.90337163,0.99990475,0.99924374,0.9516381919384003
DESI-155.0256+03.2986,155.0256231,3.298574869,C,0.42,DECaLS,SER,,True,0.015721459,0.9942543,0.8085934,0.5049878749996424
DESI-155.1597+48.1585,155.1597138,48.15846833,C,0.5,BASS/MzLS,DEV,,True,0.9993591,0.9985868,0.999746,0.9989729225635529
DESI-155.2994+07.5355,155.2994348,7.535535364,C,1.0,DECaLS,REX,,True,0.65631056,0.5935034,0.83748245,0.624906986951828
DESI-156.0349-06.3958,156.0348894,-6.395814171,C,0.57,DECaLS,DEV,,True,0.35869882,0.07641454,0.0052885883,0.2175566777586937
DESI-156.1244+00.5737,156.1243846,0.5736546491,C,0.77,DECaLS,REX,,True,0.02558479,0.8770845,0.45155054,0.45133464224636555
DESI-156.3936+14.6284,156.3936281,14.62838287,C,0.99,DECaLS,SER,,True,0.13657573,0.9928778,0.8926186,0.5647267550230026
DESI-157.1232+09.6677,157.1231775,9.667665398,C,1.0,DECaLS,SER,,True,0.99786085,0.9988005,0.99974185,0.998330682516098
DESI-157.9842-08.9598,157.9841715,-8.959838967,C,0.97,DECaLS,REX,,True,0.0015832041,0.99069947,0.787845,0.4961413370911032
DESI-158.6230+20.0952,158.6230162,20.0952385,C,0.99,DECaLS,SER,,True,0.95721215,0.9996793,0.9995858,0.9784457385540009
DESI-158.8324+05.0191,158.8324056,5.019101903,C,0.99,DECaLS,DEV,x,True,0.70457375,0.9988452,0.9946839,0.8517094850540161
DESI-159.3369+15.2811,159.3392,15.2812,C,0.8,DECaLS,SER,,True,0.9960024,0.99997103,0.9997383,0.9979867041110992
DESI-159.5831+30.5268,159.5831498,30.52679977,C,0.65,DECaLS,DEV,,True,0.98221725,0.99999964,0.99969125,0.9911084473133087
DESI-160.0984+14.8329,160.0984071,14.83292881,C,1.0,DECaLS,SER,v,True,0.99942744,0.9999945,0.9997489,0.9997109770774841
DESI-160.7158+18.8816,160.7157954,18.88163505,C,0.99,DECaLS,REX,,True,0.1229822,0.0016932228,0.0002131721,0.06233770964900032
DESI-160.7459+02.9830,160.7458873,2.983004995,C,0.99,DECaLS,SER,x,True,0.2654917,0.99997246,0.9508165,0.6327320784330368
DESI-160.8623+01.6113,160.8622952,1.611301445,C,1.0,DECaLS,REX,,True,0.028913954,0.99994266,0.83158106,0.5144283073022962
DESI-161.3917+13.8972,161.3917441,13.89715872,C,0.79,DECaLS,DEV,,True,0.063957214,0.71694934,0.09492713,0.3904532790184021
DESI-162.3108+23.4816,162.3107812,23.48155337,C,0.97,DECaLS,SER,,True,0.40349224,0.46810454,0.10144473,0.43579839169979095
DESI-163.2387+08.0282,163.2386629,8.028181627,C,1.0,DECaLS,SER,,True,0.07062055,0.9986829,0.8604816,0.5346517339348793
DESI-164.2857+27.9089,164.2857239,27.9088898,C,0.68,DECaLS,DEV,,True,0.11533903,0.95525545,0.8097925,0.5352972410619259
DESI-164.3353+20.5977,164.3353363,20.59774379,C,1.0,DECaLS,SER,,True,0.92835885,0.9988096,0.999423,0.9635842144489288
DESI-165.6004+57.4438,165.6004361,57.44383806,C,0.89,BASS/MzLS,REX,,True,0.20839307,0.46302655,0.016552223,0.335709810256958
DESI-166.0590-05.5507,166.0590273,-5.550684933,C,0.9,DECaLS,REX,,True,0.91980493,0.99372214,0.9993337,0.9567635357379913
DESI-166.4441+15.3985,166.4440554,15.39850971,C,0.88,DECaLS,EXP,,True,0.99708396,0.99988437,0.9997415,0.9984841644763947
DESI-166.6585+55.6692,166.658454,55.66919827,C,0.72,BASS/MzLS,DEV,,True,0.99943286,0.9982613,0.99974567,0.9988470673561096
DESI-166.9954+05.7757,166.995365,5.775665436,C,1.0,DECaLS,REX,,True,0.99971956,0.9994529,0.99974877,0.9995862245559692
DESI-167.9946+21.6230,167.9945952,21.62299199,C,0.6,DECaLS,DEV,,True,0.37199184,0.9884799,0.9654469,0.6802358776330948
DESI-168.7089+27.5600,168.7092,27.5616,C,0.91,DECaLS,REX,,True,0.95063394,0.9992638,0.99955255,0.9749488830566406
DESI-169.3118+16.7216,169.3118004,16.72162954,C,0.97,DECaLS,DEV,,True,0.91844046,0.99995124,0.99936193,0.9591958522796631
DESI-170.8521+15.1846,170.8520764,15.18460822,C,1.0,DECaLS,SER,n,True,0.996385,0.99999976,0.99973947,0.9981923699378967
DESI-171.0040+50.8683,171.0040454,50.86830127,C,1.0,BASS/MzLS,SER,v,True,0.9987111,0.99998784,0.9997466,0.9993494749069214
DESI-171.0561+29.3501,171.0560609,29.3501087,C,0.92,DECaLS,SER,,True,0.15164323,0.0062169842,0.00029879936,0.07893010787665844
DESI-171.1343+25.6815,171.1342751,25.68152424,C,0.43,DECaLS,SER,,True,0.8080374,0.9646395,0.996926,0.8863384425640106
DESI-171.5812-08.3508,171.5811534,-8.350809948,C,1.0,DECaLS,SER,,True,0.74091136,0.9003703,0.98829436,0.8206408321857452
DESI-171.7241+14.5498,171.7243,14.549,C,1.0,DECaLS,REX,v,True,0.99959534,0.99999416,0.99974936,0.9997947514057159
DESI-172.2076+08.5440,172.2076123,8.544036081,C,0.65,DECaLS,SER,,True,0.8153734,0.7443682,0.98817176,0.7798708081245422
DESI-172.2112+21.3920,172.2111627,21.39198272,C,0.91,DECaLS,SER,,True,0.010342692,0.9976452,0.8115003,0.5039939456619322
DESI-172.7032+20.3186,172.7031679,20.3186187,C,1.0,DECaLS,REX,,True,0.889321,0.997917,0.99909735,0.9436190128326416
DESI-173.0558+15.8229,173.055766,15.82287519,C,0.93,DECaLS,DEV,,True,0.098239146,0.9614189,0.8082795,0.5298290364444256
DESI-174.0198+08.3702,174.0198236,8.370170656,C,0.92,DECaLS,SER,,True,0.9026801,0.9991399,0.9992323,0.9509100019931793
DESI-175.0656-08.4475,175.0655835,-8.447514395,C,0.97,DECaLS,DEV,,True,0.0040028132,0.31712973,0.0010280326,0.16056627221405506
DESI-175.0950+13.6470,175.0968,13.6467,C,0.87,DECaLS,REX,,True,0.5995157,0.845057,0.9289077,0.7222863435745239
DESI-175.7396+12.3893,175.7396236,12.38927832,C,0.41,DECaLS,DEV,,True,0.0027912334,0.6404109,0.028136527,0.3216010667383671
DESI-176.1722-07.6773,176.1722071,-7.677265167,C,0.71,DECaLS,EXP,,True,0.24662216,0.9964754,0.9435011,0.6215487793087959
DESI-176.4783-06.0429,176.4783212,-6.042922225,C,1.0,DECaLS,SER,,True,0.99955004,0.99258196,0.9997354,0.9960660040378571
DESI-176.6737-05.7604,176.6736605,-5.760428607,C,0.89,DECaLS,DEV,,True,0.3045077,0.9936702,0.9554693,0.6490889638662338
DESI-177.0386+24.0226,177.0386156,24.02262928,C,0.97,DECaLS,DEV,v,True,0.971184,0.9997471,0.99964714,0.9854655563831329
DESI-177.3967+15.3679,177.3966614,15.3679105,C,0.78,DECaLS,SER,,True,0.6151655,0.99666214,0.99084395,0.8059138059616089
DESI-178.1122-07.5049,178.1121995,-7.504853383,C,0.98,DECaLS,DEV,,True,0.11066227,0.052330486,0.0002522317,0.08149637654423714
DESI-179.2637-04.9795,179.2636515,-4.979471102,C,0.46,DECaLS,REX,,True,0.0024283149,0.6424003,0.028771872,0.32241431961301714
DESI-179.4798+29.0666,179.4798043,29.06661841,C,1.0,DECaLS,DEV,,True,0.103502095,0.17760979,0.00058856304,0.1405559405684471
DESI-179.7410+15.0054,179.7409875,15.00535215,C,1.0,DECaLS,EXP,,True,0.9797482,0.9608191,0.999577,0.9702836573123932
DESI-179.7708+05.6885,179.7708336,5.688513496,C,0.97,DECaLS,SER,,True,0.9343459,0.99886143,0.99946076,0.9666036665439606
DESI-180.3222+08.7100,180.3221557,8.709985101,C,0.75,DECaLS,SER,,True,0.9946327,0.99993694,0.99973387,0.9972848296165466
DESI-180.7288+12.0644,180.7287636,12.06435774,C,1.0,DECaLS,DEV,,True,0.5307535,0.9999629,0.98643935,0.7653582096099854
DESI-180.7890+26.0435,180.7889796,26.04352851,C,0.95,DECaLS,SER,,True,0.01897338,0.9735334,0.76131326,0.4962533861398697
DESI-181.2379+31.6691,181.2379182,31.66905355,C,0.95,DECaLS,DEV,,True,0.9970765,0.99994016,0.9997416,0.9985083341598511
DESI-182.2984+27.0712,182.2984237,27.07121706,C,0.91,DECaLS,DEV,l,True,0.9781371,0.9999459,0.99967563,0.9890414774417877
DESI-182.9740-02.8382,182.9740396,-2.838181611,C,1.0,DECaLS,REX,,True,0.9875744,0.9998499,0.99971014,0.9937121570110321
DESI-183.0498+18.3834,183.0498385,18.38340528,C,0.99,DECaLS,REX,,True,0.7936439,0.9641978,0.99637944,0.87892085313797
DESI-183.4665+35.5595,183.4664936,35.55948281,C,1.0,BASS/MzLS,SER,u,True,0.99729615,0.9991049,0.99974066,0.998200535774231
DESI-183.5635+13.4060,183.5634796,13.40598601,C,0.98,DECaLS,SER,,True,0.97097754,0.99627125,0.9996371,0.9836243987083435
DESI-184.4376+05.3329,184.4376491,5.332912133,C,0.91,DECaLS,SER,v,True,0.8239632,0.999647,0.9981616,0.911805123090744
DESI-184.9976+34.0364,184.9975531,34.03635564,C,0.99,BASS/MzLS,SER,u,True,0.53214645,0.017268281,0.031646132,0.27470736764371395
DESI-185.0511+04.1140,185.051054,4.113966275,C,0.89,DECaLS,SER,,True,0.9678551,0.99574715,0.99962175,0.9818011224269867
DESI-185.2190+09.7617,185.2190164,9.761658176,C,0.43,DECaLS,SER,,True,0.8906294,0.69330907,0.99363786,0.7919692397117615
DESI-185.2776+13.8077,185.277557,13.80773577,C,1.0,DECaLS,DEV,,True,0.9725169,0.9999528,0.9996531,0.9862348437309265
DESI-185.2927+10.8894,185.2926916,10.88939526,C,0.94,DECaLS,EXP,,True,0.11894588,0.98441297,0.8690579,0.5516794249415398
DESI-185.4570+30.9830,185.4569754,30.98302622,C,0.5,DECaLS,SER,,True,0.006394159,0.855341,0.3521618,0.430867588147521
DESI-186.3178+19.2287,186.3178122,19.2286807,C,1.0,DECaLS,DEV,,True,0.85226697,0.9999002,0.9986603,0.9260835945606232
DESI-186.3329+10.2289,186.3329321,10.22893934,C,0.71,DECaLS,SER,,True,0.95265007,0.9992643,0.99956244,0.9759571850299835
DESI-186.7130+21.8312,186.7129881,21.83120525,C,0.51,DECaLS,SER,,True,0.8091403,0.99999595,0.99784255,0.9045681357383728
DESI-186.8042+05.4968,186.8041685,5.496824874,C,0.42,DECaLS,REX,,True,0.24526605,0.0022620265,0.0008382617,0.12376403831876814
DESI-186.8204+26.6785,186.8203601,26.67851953,C,0.71,DECaLS,REX,,True,0.008089635,0.0003150444,8.0189646e-05,0.004202339492621832
DESI-187.3034+13.0438,187.303378,13.04379235,C,0.88,DECaLS,SER,,True,0.26149195,0.9589323,0.9141893,0.610212117433548
DESI-187.8232-06.7756,187.8231515,-6.775608348,C,0.5,DECaLS,SER,,True,0.10063303,0.992546,0.8703888,0.5465895272791386
DESI-188.3870+14.4550,188.3870336,14.45502711,C,0.96,DECaLS,EXP,,True,0.0036764578,0.6245127,0.023306817,0.3140945651102811
DESI-188.4066+14.3597,188.4066216,14.35974642,C,0.98,DECaLS,SER,,True,0.92544955,0.20394434,0.9351865,0.5646969452500343
DESI-190.8636-05.9713,190.8635841,-5.971278569,C,0.88,DECaLS,SER,,True,0.9667557,0.9999349,0.9996294,0.9833452999591827
DESI-191.0392+18.1223,191.0392419,18.12229956,C,0.54,DECaLS,SER,,True,0.024531798,0.09998158,0.00018561009,0.06225669104605913
DESI-191.1319+21.7524,191.1319111,21.75242506,C,0.42,DECaLS,SER,,True,0.29217318,0.9811855,0.9445578,0.6366793364286423
DESI-191.4966+24.6329,191.4965685,24.63291464,C,1.0,DECaLS,DEV,v,True,0.7006107,0.992147,0.9940398,0.8463788628578186
DESI-191.8963+39.5492,191.8963366,39.54919226,C,0.87,BASS/MzLS,EXP,,True,0.99853194,0.99951625,0.9997453,0.9990240931510925
DESI-191.9338+35.6875,191.9337866,35.68748428,C,0.7,BASS/MzLS,REX,,True,0.98227924,0.98492175,0.9996561,0.9836004972457886
DESI-192.0571+14.0056,192.0570769,14.00564858,C,0.95,DECaLS,SER,,True,0.19056788,0.9829738,0.9073627,0.5867708474397659
DESI-192.8846+09.6405,192.8845733,9.640498343,C,0.93,DECaLS,DEV,,True,0.0020784114,0.0001444848,7.7665616e-05,0.0011114481021650136
DESI-193.0419+21.2319,193.0419019,21.23185752,C,0.97,DECaLS,SER,,True,0.9485992,0.9896548,0.9995022,0.9691269993782043
DESI-193.3169+05.3409,193.316888,5.340874407,C,0.64,DECaLS,SER,,True,0.14552684,0.9971697,0.90308523,0.5713482573628426
DESI-194.0840+26.2731,194.0840028,26.27306269,C,0.74,DECaLS,REX,,True,0.5769985,0.9904529,0.98787653,0.7837256789207458
DESI-194.2563-04.0278,194.2562838,-4.027774877,C,0.99,DECaLS,REX,,True,0.051858794,0.027074354,0.00012694603,0.03946657385677099
DESI-194.9568+23.1771,194.9567765,23.17713996,C,1.0,DECaLS,DEV,,True,0.8781131,0.9960306,0.99895763,0.9370718598365784
DESI-195.0202+01.7473,195.0201832,1.747307374,C,0.8,DECaLS,DEV,s x,True,0.05933162,0.002179825,0.000116936506,0.030755721614696085
DESI-195.0679+31.0156,195.0679483,31.01561251,C,0.76,DECaLS,REX,,True,0.28288567,0.9680958,0.9315074,0.6254907250404358
DESI-195.7275+08.4849,195.7274551,8.484925404,C,0.53,DECaLS,SER,,True,0.044103816,0.01272626,0.000110082954,0.028415038250386715
DESI-197.2997-03.7760,197.2978,-3.776,C,0.64,DECaLS,DEV,,True,0.9972166,0.9999831,0.9997421,0.9985998272895813
DESI-198.0553+31.4474,198.0553008,31.44744515,C,0.99,DECaLS,SER,,True,0.49859738,0.9636741,0.9741813,0.731135755777359
DESI-198.2504+08.0510,198.2504005,8.050962379,C,0.97,DECaLS,SER,v,True,0.8928496,0.9996313,0.99914634,0.9462404549121857
DESI-198.6612+32.6328,198.6611886,32.63276129,C,0.89,BASS/MzLS,DEV,,True,0.9995641,0.9946779,0.99973947,0.9971210062503815
DESI-199.6449+14.4417,199.6448982,14.44166666,C,0.99,DECaLS,SER,,True,0.97458047,0.9981635,0.99965715,0.9863719940185547
DESI-199.8848+10.1223,199.8847797,10.12225608,C,0.72,DECaLS,SER,,True,0.004210563,0.001583263,7.9123936e-05,0.002896912978030741
DESI-200.0592-08.3625,200.0591737,-8.362485541,C,1.0,DECaLS,DEV,,True,0.97714806,0.9998505,0.9996716,0.9884992837905884
DESI-200.1945+06.7833,200.194496,6.783300361,C,0.92,DECaLS,REX,v,True,0.9537334,0.99986196,0.9995702,0.9767976701259613
