RA,DEC,source,is_new,Name,status,flux_std
15.32246,-31.49113,Petrillo2019_KiDS_LinKS,True,DESI-015.3225-31.4911,ok,0.020246010273694992
342.3284,-35.1982,Petrillo2019_KiDS_LinKS,True,DESI-342.3284-35.1982,fail:500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=342.328400&dec=-35.198200&size=101&layer=ls-dr9&pixscale=0.262&bands=grz,0.0
15.10929,-31.25675,Petrillo2019_KiDS_LinKS,True,DESI-015.1093-31.2568,ok,0.043545763939619064
14.7385,-31.0228,Petrillo2019_KiDS_LinKS,True,DESI-014.7385-31.0228,ok,0.023462800309062004
3.45459,-33.58498,Petrillo2019_KiDS_LinKS,True,DESI-003.4546-33.5850,ok,0.07212284952402115
44.138,-34.56273,Petrillo2019_KiDS_LinKS,True,DESI-044.1380-34.5627,ok,0.03417753428220749
206.74577,1.09862,Petrillo2019_KiDS_LinKS,True,DESI-206.7458+01.0986,ok,0.023583436384797096
157.34195,-2.65253,Petrillo2019_KiDS_LinKS,True,DESI-157.3419-02.6525,ok,0.014072634279727936
354.24594,-30.29229,Petrillo2019_KiDS_LinKS,True,DESI-354.2459-30.2923,fail:500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=354.245940&dec=-30.292290&size=101&layer=ls-dr9&pixscale=0.262&bands=grz,0.0
196.84393,0.96948,Petrillo2019_KiDS_LinKS,True,DESI-196.8439+00.9695,ok,0.0271752942353487
197.22424,1.5132,Petrillo2019_KiDS_LinKS,True,DESI-197.2242+01.5132,ok,0.028779132291674614
196.72745,1.96914,Petrillo2019_KiDS_LinKS,True,DESI-196.7275+01.9691,ok,0.050024259835481644
343.16623,-35.46426,Petrillo2019_KiDS_LinKS,True,DESI-343.1662-35.4643,fail:500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=343.166230&dec=-35.464260&size=101&layer=ls-dr9&pixscale=0.262&bands=grz,0.0
355.13934,-30.54956,Petrillo2019_KiDS_LinKS,True,DESI-355.1393-30.5496,fail:500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=355.139340&dec=-30.549560&size=101&layer=ls-dr9&pixscale=0.262&bands=grz,0.0
355.75278,-30.16581,Petrillo2019_KiDS_LinKS,True,DESI-355.7528-30.1658,fail:500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=355.752780&dec=-30.165810&size=101&layer=ls-dr9&pixscale=0.262&bands=grz,0.0
46.34869,-27.54558,Petrillo2019_KiDS_LinKS,True,DESI-046.3487-27.5456,ok,0.016865640878677368
225.28822,2.36595,Petrillo2019_KiDS_LinKS,True,DESI-225.2882+02.3660,ok,0.013891019858419895
49.37563,-31.99454,Petrillo2019_KiDS_LinKS,True,DESI-049.3756-31.9945,ok,0.02199542336165905
342.6556,-34.7947,Petrillo2019_KiDS_LinKS,True,DESI-342.6556-34.7947,fail:500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=342.655600&dec=-34.794700&size=101&layer=ls-dr9&pixscale=0.262&bands=grz,0.0
5.976,-32.64883,Petrillo2019_KiDS_LinKS,True,DESI-005.9760-32.6488,ok,0.03141941875219345
11.16897,-32.04345,Petrillo2019_KiDS_LinKS,True,DESI-011.1690-32.0434,ok,0.020017486065626144
199.71213,1.82711,Petrillo2019_KiDS_LinKS,True,DESI-199.7121+01.8271,ok,0.050019074231386185
199.53532,1.90228,Petrillo2019_KiDS_LinKS,True,DESI-199.5353+01.9023,ok,0.017928140237927437
339.7774,-29.64783,Petrillo2019_KiDS_LinKS,True,DESI-339.7774-29.6478,fail:500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=339.777400&dec=-29.647830&size=101&layer=ls-dr9&pixscale=0.262&bands=grz,0.0
198.37239,0.30471,Petrillo2019_KiDS_LinKS,True,DESI-198.3724+00.3047,ok,0.016686348244547844
52.83963,-35.51704,Petrillo2019_KiDS_LinKS,True,DESI-052.8396-35.5170,ok,0.027419516816735268
52.73012,-35.41943,Petrillo2019_KiDS_LinKS,True,DESI-052.7301-35.4194,ok,0.02258090302348137
52.23002,-35.43249,Petrillo2019_KiDS_LinKS,True,DESI-052.2300-35.4325,ok,0.015459964983165264
17.67165,-32.42941,Petrillo2019_KiDS_LinKS,True,DESI-017.6716-32.4294,ok,0.1552041620016098
52.13288,-35.27229,Petrillo2019_KiDS_LinKS,True,DESI-052.1329-35.2723,ok,0.037615999579429626
232.81493,1.95822,Petrillo2019_KiDS_LinKS,True,DESI-232.8149+01.9582,ok,0.18449263274669647
169.23253,-0.65092,Petrillo2019_KiDS_LinKS,True,DESI-169.2325-00.6509,ok,0.03215731680393219
338.76666,-28.36016,Petrillo2019_KiDS_LinKS,True,DESI-338.7667-28.3602,fail:500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=338.766660&dec=-28.360160&size=101&layer=ls-dr9&pixscale=0.262&bands=grz,0.0
338.22794,-28.35851,Petrillo2019_KiDS_LinKS,True,DESI-338.2279-28.3585,fail:500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=338.227940&dec=-28.358510&size=101&layer=ls-dr9&pixscale=0.262&bands=grz,0.0
9.94903,-31.50492,Petrillo2019_KiDS_LinKS,True,DESI-009.9490-31.5049,ok,0.026723943650722504
45.22645,-27.23304,Petrillo2019_KiDS_LinKS,True,DESI-045.2264-27.2330,ok,0.01854829490184784
53.62949,-32.62985,Petrillo2019_KiDS_LinKS,True,DESI-053.6295-32.6298,ok,0.04370080307126045
13.40746,-30.5145,Petrillo2019_KiDS_LinKS,True,DESI-013.4075-30.5145,ok,0.040535639971494675
167.17537,-2.80239,Petrillo2019_KiDS_LinKS,True,DESI-167.1754-02.8024,ok,0.03630534186959267
17.24457,-31.40892,Petrillo2019_KiDS_LinKS,True,DESI-017.2446-31.4089,ok,0.02631763182580471
232.95724,2.84488,Petrillo2019_KiDS_LinKS,True,DESI-232.9572+02.8449,ok,0.03424857184290886
166.41295,0.96637,Petrillo2019_KiDS_LinKS,True,DESI-166.4129+00.9664,ok,0.09783601760864258
232.42542,2.985,Petrillo2019_KiDS_LinKS,True,DESI-232.4254+02.9850,ok,0.02220729924738407
191.03876,1.65661,Petrillo2019_KiDS_LinKS,True,DESI-191.0388+01.6566,ok,0.047002438455820084
190.6424,0.4922,Petrillo2019_KiDS_LinKS,True,DESI-190.6424+00.4922,ok,0.02707812935113907
45.09838,-28.19301,Petrillo2019_KiDS_LinKS,True,DESI-045.0984-28.1930,ok,0.07198532670736313
230.94221,1.88575,Petrillo2019_KiDS_LinKS,True,DESI-230.9422+01.8858,ok,0.0350598581135273
230.95396,2.8247,Petrillo2019_KiDS_LinKS,True,DESI-230.9540+02.8247,ok,0.028302758932113647
352.02106,-28.38331,Petrillo2019_KiDS_LinKS,True,DESI-352.0211-28.3833,fail:500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=352.021060&dec=-28.383310&size=101&layer=ls-dr9&pixscale=0.262&bands=grz,0.0
0.81817,-31.63607,Petrillo2019_KiDS_LinKS,True,DESI-000.8182-31.6361,ok,0.0
17.53747,-31.78586,Petrillo2019_KiDS_LinKS,True,DESI-017.5375-31.7859,ok,0.028852807357907295
15.35936,-29.79685,Petrillo2019_KiDS_LinKS,True,DESI-015.3594-29.7968,ok,0.06487927585840225
14.67648,-29.81067,Petrillo2019_KiDS_LinKS,True,DESI-014.6765-29.8107,ok,0.02918565645813942
1.74425,-31.38683,Petrillo2019_KiDS_LinKS,True,DESI-001.7443-31.3868,ok,0.06320081651210785
336.7617,-35.443,Petrillo2019_KiDS_LinKS,True,DESI-336.7617-35.4430,fail:500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=336.761700&dec=-35.443000&size=101&layer=ls-dr9&pixscale=0.262&bands=grz,0.0
177.01358,-2.57847,Petrillo2019_KiDS_LinKS,True,DESI-177.0136-02.5785,ok,0.024747218936681747
164.95293,-0.13475,Petrillo2019_KiDS_LinKS,True,DESI-164.9529-00.1348,ok,0.06809404492378235
164.86862,-0.11463,Petrillo2019_KiDS_LinKS,True,DESI-164.8686-00.1146,ok,0.028671618551015854
331.96738,-28.45338,Petrillo2019_KiDS_LinKS,True,DESI-331.9674-28.4534,fail:500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=331.967380&dec=-28.453380&size=101&layer=ls-dr9&pixscale=0.262&bands=grz,0.0
345.23114,-35.36374,Petrillo2019_KiDS_LinKS,True,DESI-345.2311-35.3637,fail:500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=345.231140&dec=-35.363740&size=101&layer=ls-dr9&pixscale=0.262&bands=grz,0.0
33.6757,-34.5196,Petrillo2019_KiDS_LinKS,True,DESI-033.6757-34.5196,ok,0.020949210971593857
345.06168,-35.14138,Petrillo2019_KiDS_LinKS,True,DESI-345.0617-35.1414,fail:500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=345.061680&dec=-35.141380&size=101&layer=ls-dr9&pixscale=0.262&bands=grz,0.0
162.36037,-0.06319,Petrillo2019_KiDS_LinKS,True,DESI-162.3604-00.0632,ok,0.053923897445201874
161.91127,-0.05107,Petrillo2019_KiDS_LinKS,True,DESI-161.9113-00.0511,ok,0.028581127524375916
4.95773,-33.2876,Petrillo2019_KiDS_LinKS,True,DESI-004.9577-33.2876,ok,0.031552527099847794
4.51075,-33.28275,Petrillo2019_KiDS_LinKS,True,DESI-004.5107-33.2828,ok,0.014471023343503475
48.34251,-35.27178,Petrillo2019_KiDS_LinKS,True,DESI-048.3425-35.2718,ok,0.02910440042614937
4.21649,-32.70916,Petrillo2019_KiDS_LinKS,True,DESI-004.2165-32.7092,ok,0.03157563507556915
158.14778,-1.57848,Petrillo2019_KiDS_LinKS,True,DESI-158.1478-01.5785,ok,0.01519477553665638
2.49208,-33.95079,Petrillo2019_KiDS_LinKS,True,DESI-002.4921-33.9508,ok,0.06059832498431206
46.67754,-33.45843,Petrillo2019_KiDS_LinKS,True,DESI-046.6775-33.4584,ok,0.029220473021268845
202.28516,1.47163,Petrillo2019_KiDS_LinKS,True,DESI-202.2852+01.4716,ok,0.03293431177735329
201.97383,1.88341,Petrillo2019_KiDS_LinKS,True,DESI-201.9738+01.8834,ok,0.04714803770184517
53.54293,-32.53191,Petrillo2019_KiDS_LinKS,True,DESI-053.5429-32.5319,ok,0.017605692148208618
193.97546,0.78944,Petrillo2019_KiDS_LinKS,True,DESI-193.9755+00.7894,ok,0.019794659689068794
224.5075,1.72469,Petrillo2019_KiDS_LinKS,True,DESI-224.5075+01.7247,ok,0.02088666334748268
188.60625,0.64492,Petrillo2019_KiDS_LinKS,True,DESI-188.6062+00.6449,ok,0.0160827599465847
188.8426,0.85915,Petrillo2019_KiDS_LinKS,True,DESI-188.8426+00.8591,ok,0.022558782249689102
169.92159,-0.57126,Petrillo2019_KiDS_LinKS,True,DESI-169.9216-00.5713,ok,0.04529237002134323
2.63424,-29.7189,Petrillo2019_KiDS_LinKS,True,DESI-002.6342-29.7189,ok,0.03515863046050072
169.49115,-0.18253,Petrillo2019_KiDS_LinKS,True,DESI-169.4912-00.1825,ok,0.03262898325920105
203.49582,-0.96488,Petrillo2019_KiDS_LinKS,True,DESI-203.4958-00.9649,ok,0.03429208695888519
10.24122,-29.15998,Petrillo2019_KiDS_LinKS,True,DESI-010.2412-29.1600,ok,0.054426249116659164
21.021,-34.46076,Petrillo2019_KiDS_LinKS,True,DESI-021.0210-34.4608,ok,0.019718000665307045
203.15059,-0.26286,Petrillo2019_KiDS_LinKS,True,DESI-203.1506-00.2629,ok,0.030352240428328514
21.19901,-34.07325,Petrillo2019_KiDS_LinKS,True,DESI-021.1990-34.0733,ok,0.08190150558948517
228.50883,1.62841,Petrillo2019_KiDS_LinKS,True,DESI-228.5088+01.6284,ok,0.022129153832793236
233.72823,-1.49419,Petrillo2019_KiDS_LinKS,True,DESI-233.7282-01.4942,ok,0.022460227832198143
156.04309,1.71885,Petrillo2019_KiDS_LinKS,True,DESI-156.0431+01.7188,ok,0.030804622918367386
227.09163,2.16991,Petrillo2019_KiDS_LinKS,True,DESI-227.0916+02.1699,ok,0.07663670182228088
226.32474,2.82502,Petrillo2019_KiDS_LinKS,True,DESI-226.3247+02.8250,ok,0.052402760833501816
195.11801,2.66803,Petrillo2019_KiDS_LinKS,True,DESI-195.1180+02.6680,ok,0.061249542981386185
158.67773,2.37012,Petrillo2019_KiDS_LinKS,True,DESI-158.6777+02.3701,ok,0.03050345368683338
330.51074,-28.96863,Petrillo2019_KiDS_LinKS,True,DESI-330.5107-28.9686,fail:500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=330.510740&dec=-28.968630&size=101&layer=ls-dr9&pixscale=0.262&bands=grz,0.0
330.78372,-28.82239,Petrillo2019_KiDS_LinKS,True,DESI-330.7837-28.8224,fail:500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=330.783720&dec=-28.822390&size=101&layer=ls-dr9&pixscale=0.262&bands=grz,0.0
160.04077,2.65977,Petrillo2019_KiDS_LinKS,True,DESI-160.0408+02.6598,ok,0.017894597724080086
167.16872,-0.32446,Petrillo2019_KiDS_LinKS,True,DESI-167.1687-00.3245,ok,0.016255665570497513
3.40396,-32.24453,Petrillo2019_KiDS_LinKS,True,DESI-003.4040-32.2445,ok,0.01992437243461609
3.30326,-32.11489,Petrillo2019_KiDS_LinKS,True,DESI-003.3033-32.1149,ok,0.03440190851688385
358.46677,-29.99171,Petrillo2019_KiDS_LinKS,True,DESI-358.4668-29.9917,fail:500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=358.466770&dec=-29.991710&size=101&layer=ls-dr9&pixscale=0.262&bands=grz,0.0
358.30676,-29.81647,Petrillo2019_KiDS_LinKS,True,DESI-358.3068-29.8165,fail:500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=358.306760&dec=-29.816470&size=101&layer=ls-dr9&pixscale=0.262&bands=grz,0.0
358.444,-29.64527,Petrillo2019_KiDS_LinKS,True,DESI-358.4440-29.6453,fail:500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=358.444000&dec=-29.645270&size=101&layer=ls-dr9&pixscale=0.262&bands=grz,0.0
350.20062,-28.71934,Petrillo2019_KiDS_LinKS,True,DESI-350.2006-28.7193,fail:500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=350.200620&dec=-28.719340&size=101&layer=ls-dr9&pixscale=0.262&bands=grz,0.0
20.34769,-33.85981,Petrillo2019_KiDS_LinKS,True,DESI-020.3477-33.8598,ok,0.032612863928079605
49.677,-28.43731,Petrillo2019_KiDS_LinKS,True,DESI-049.6770-28.4373,ok,0.05701208487153053
52.86798,-29.16846,Petrillo2019_KiDS_LinKS,True,DESI-052.8680-29.1685,ok,0.014123652130365372
33.41111,-29.6716,Petrillo2019_KiDS_LinKS,True,DESI-033.4111-29.6716,ok,0.018296482041478157
231.90166,2.4653,Petrillo2019_KiDS_LinKS,True,DESI-231.9017+02.4653,ok,0.0215364471077919
48.11399,-29.34212,Petrillo2019_KiDS_LinKS,True,DESI-048.1140-29.3421,ok,0.08352901041507721
234.66573,-1.13839,Petrillo2019_KiDS_LinKS,True,DESI-234.6657-01.1384,ok,0.043032266199588776
337.15988,-29.53403,Petrillo2019_KiDS_LinKS,True,DESI-337.1599-29.5340,fail:500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=337.159880&dec=-29.534030&size=101&layer=ls-dr9&pixscale=0.262&bands=grz,0.0
15.59256,-33.86502,Petrillo2019_KiDS_LinKS,True,DESI-015.5926-33.8650,ok,0.02096221037209034
357.36627,-30.54597,Petrillo2019_KiDS_LinKS,True,DESI-357.3663-30.5460,fail:500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=357.366270&dec=-30.545970&size=101&layer=ls-dr9&pixscale=0.262&bands=grz,0.0
43.48492,-31.13892,Petrillo2019_KiDS_LinKS,True,DESI-043.4849-31.1389,ok,0.015990495681762695
232.77042,-1.54071,Petrillo2019_KiDS_LinKS,True,DESI-232.7704-01.5407,ok,0.0498238280415535
210.46552,-0.67217,Petrillo2019_KiDS_LinKS,True,DESI-210.4655-00.6722,ok,0.024806508794426918
36.13271,-30.30452,Petrillo2019_KiDS_LinKS,True,DESI-036.1327-30.3045,ok,0.06034984439611435
227.25362,2.97531,Petrillo2019_KiDS_LinKS,True,DESI-227.2536+02.9753,ok,0.3334936797618866
13.84939,-29.49796,Petrillo2019_KiDS_LinKS,True,DESI-013.8494-29.4980,ok,0.08644144237041473
156.12895,-0.96059,Petrillo2019_KiDS_LinKS,True,DESI-156.1290-00.9606,ok,0.01830335147678852
346.871,-35.46496,Petrillo2019_KiDS_LinKS,True,DESI-346.8710-35.4650,fail:500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=346.871000&dec=-35.464960&size=101&layer=ls-dr9&pixscale=0.262&bands=grz,0.0
346.31,-35.25885,Petrillo2019_KiDS_LinKS,True,DESI-346.3100-35.2589,fail:500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=346.310000&dec=-35.258850&size=101&layer=ls-dr9&pixscale=0.262&bands=grz,0.0
29.44374,-32.43081,Petrillo2019_KiDS_LinKS,True,DESI-029.4437-32.4308,ok,0.016086729243397713
13.67557,-29.21444,Petrillo2019_KiDS_LinKS,True,DESI-013.6756-29.2144,ok,0.027813393622636795
155.5451,-0.51142,Petrillo2019_KiDS_LinKS,True,DESI-155.5451-00.5114,ok,0.018932567909359932
156.48143,-0.44271,Petrillo2019_KiDS_LinKS,True,DESI-156.4814-00.4427,ok,0.055816441774368286
167.69217,-1.92148,Petrillo2019_KiDS_LinKS,True,DESI-167.6922-01.9215,ok,0.043568432331085205
347.2306,-34.71275,Petrillo2019_KiDS_LinKS,True,DESI-347.2306-34.7127,fail:500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=347.230600&dec=-34.712750&size=101&layer=ls-dr9&pixscale=0.262&bands=grz,0.0
228.06944,-1.35758,Petrillo2019_KiDS_LinKS,True,DESI-228.0694-01.3576,ok,0.2470049113035202
52.69502,-26.54031,Petrillo2019_KiDS_LinKS,True,DESI-052.6950-26.5403,ok,0.038639992475509644
3.86517,-30.4868,Petrillo2019_KiDS_LinKS,True,DESI-003.8652-30.4868,ok,0.05331951752305031
3.75114,-29.79116,Petrillo2019_KiDS_LinKS,True,DESI-003.7511-29.7912,ok,0.03850864991545677
30.65449,-33.66748,Petrillo2019_KiDS_LinKS,True,DESI-030.6545-33.6675,ok,0.04272931441664696
31.28032,-31.62072,Petrillo2019_KiDS_LinKS,True,DESI-031.2803-31.6207,ok,0.04109443724155426
339.66403,-28.42246,Petrillo2019_KiDS_LinKS,True,DESI-339.6640-28.4225,fail:500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=339.664030&dec=-28.422460&size=101&layer=ls-dr9&pixscale=0.262&bands=grz,0.0
339.46967,-27.73636,Petrillo2019_KiDS_LinKS,True,DESI-339.4697-27.7364,fail:500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=339.469670&dec=-27.736360&size=101&layer=ls-dr9&pixscale=0.262&bands=grz,0.0
156.99261,-0.80679,Petrillo2019_KiDS_LinKS,True,DESI-156.9926-00.8068,ok,0.028662214055657387
156.62291,-0.64094,Petrillo2019_KiDS_LinKS,True,DESI-156.6229-00.6409,ok,0.023381110280752182
7.29972,-28.34521,Petrillo2019_KiDS_LinKS,True,DESI-007.2997-28.3452,ok,0.020397068932652473
157.09999,-0.19419,Petrillo2019_KiDS_LinKS,True,DESI-157.1000-00.1942,ok,0.030641820281744003
30.42817,-30.67099,Petrillo2019_KiDS_LinKS,True,DESI-030.4282-30.6710,ok,0.024023180827498436
345.69254,-28.29853,Petrillo2019_KiDS_LinKS,True,DESI-345.6925-28.2985,fail:500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=345.692540&dec=-28.298530&size=101&layer=ls-dr9&pixscale=0.262&bands=grz,0.0
198.6852,0.9464,Petrillo2019_KiDS_LinKS,True,DESI-198.6852+00.9464,ok,0.02597639709711075
18.49069,-32.50571,Petrillo2019_KiDS_LinKS,True,DESI-018.4907-32.5057,ok,0.0182376429438591
19.47148,-31.85513,Petrillo2019_KiDS_LinKS,True,DESI-019.4715-31.8551,ok,0.029231108725070953
52.86248,-28.30308,Petrillo2019_KiDS_LinKS,True,DESI-052.8625-28.3031,ok,0.040822792798280716
1.65871,-29.14461,Petrillo2019_KiDS_LinKS,True,DESI-001.6587-29.1446,fail:500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=1.658710&dec=-29.144610&size=101&layer=ls-dr9&pixscale=0.262&bands=grz,0.0
359.5918,-30.46647,Petrillo2019_KiDS_LinKS,True,DESI-359.5918-30.4665,fail:500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=359.591800&dec=-30.466470&size=101&layer=ls-dr9&pixscale=0.262&bands=grz,0.0
20.70588,-32.281,Petrillo2019_KiDS_LinKS,True,DESI-020.7059-32.2810,ok,0.023960154503583908
0.31831,-30.17678,Petrillo2019_KiDS_LinKS,True,DESI-000.3183-30.1768,fail:500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=0.318310&dec=-30.176780&size=101&layer=ls-dr9&pixscale=0.262&bands=grz,0.0
194.3024,-0.51482,Petrillo2019_KiDS_LinKS,True,DESI-194.3024-00.5148,ok,0.021452169865369797
335.8256,-29.28734,Petrillo2019_KiDS_LinKS,True,DESI-335.8256-29.2873,fail:500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=335.825600&dec=-29.287340&size=101&layer=ls-dr9&pixscale=0.262&bands=grz,0.0
38.9862,-31.04239,Petrillo2019_KiDS_LinKS,True,DESI-038.9862-31.0424,ok,0.02579686976969242
38.0872,-30.69522,Petrillo2019_KiDS_LinKS,True,DESI-038.0872-30.6952,ok,0.01631290465593338
7.70192,-33.53665,Petrillo2019_KiDS_LinKS,True,DESI-007.7019-33.5367,ok,0.04399363696575165
236.95818,-1.26293,Petrillo2019_KiDS_LinKS,True,DESI-236.9582-01.2629,ok,0.02605004608631134
237.39497,-1.11841,Petrillo2019_KiDS_LinKS,True,DESI-237.3950-01.1184,ok,0.027673330157995224
166.96742,0.33707,Petrillo2019_KiDS_LinKS,True,DESI-166.9674+00.3371,ok,0.022981511428952217
166.56967,0.86506,Petrillo2019_KiDS_LinKS,True,DESI-166.5697+00.8651,ok,0.019338363781571388
164.9857,-1.32613,Petrillo2019_KiDS_LinKS,True,DESI-164.9857-01.3261,ok,0.02648986130952835
17.08297,-29.65869,Petrillo2019_KiDS_LinKS,True,DESI-017.0830-29.6587,ok,0.023375827819108963
26.18374,-28.80131,Petrillo2019_KiDS_LinKS,True,DESI-026.1837-28.8013,ok,0.05467492341995239
192.5928,0.92681,Petrillo2019_KiDS_LinKS,True,DESI-192.5928+00.9268,ok,0.04599405452609062
165.95253,-0.86824,Petrillo2019_KiDS_LinKS,True,DESI-165.9525-00.8682,ok,0.024734213948249817
166.35684,-0.6847,Petrillo2019_KiDS_LinKS,True,DESI-166.3568-00.6847,ok,0.029382696375250816
195.87169,-0.01539,Petrillo2019_KiDS_LinKS,True,DESI-195.8717-00.0154,ok,0.02385849691927433
160.59378,1.40325,Petrillo2019_KiDS_LinKS,True,DESI-160.5938+01.4033,ok,0.019690776243805885
352.77557,-30.50594,Petrillo2019_KiDS_LinKS,True,DESI-352.7756-30.5059,fail:500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=352.775570&dec=-30.505940&size=101&layer=ls-dr9&pixscale=0.262&bands=grz,0.0
352.86502,-30.15374,Petrillo2019_KiDS_LinKS,True,DESI-352.8650-30.1537,fail:500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=352.865020&dec=-30.153740&size=101&layer=ls-dr9&pixscale=0.262&bands=grz,0.0
346.07407,-28.29619,Petrillo2019_KiDS_LinKS,True,DESI-346.0741-28.2962,fail:500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=346.074070&dec=-28.296190&size=101&layer=ls-dr9&pixscale=0.262&bands=grz,0.0
346.60596,-28.32845,Petrillo2019_KiDS_LinKS,True,DESI-346.6060-28.3285,fail:500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=346.605960&dec=-28.328450&size=101&layer=ls-dr9&pixscale=0.262&bands=grz,0.0
15.13269,-31.7139,Petrillo2019_KiDS_LinKS,True,DESI-015.1327-31.7139,ok,0.024222997948527336
31.4274,-33.16798,Petrillo2019_KiDS_LinKS,True,DESI-031.4274-33.1680,ok,0.08093360811471939
352.01205,-29.35234,Petrillo2019_KiDS_LinKS,True,DESI-352.0120-29.3523,fail:500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=352.012050&dec=-29.352340&size=101&layer=ls-dr9&pixscale=0.262&bands=grz,0.0
35.50041,-32.49528,Petrillo2019_KiDS_LinKS,True,DESI-035.5004-32.4953,ok,0.023841891437768936
35.83437,-31.83844,Petrillo2019_KiDS_LinKS,True,DESI-035.8344-31.8384,ok,0.01696126163005829
199.58057,0.10507,Petrillo2019_KiDS_LinKS,True,DESI-199.5806+00.1051,ok,0.02140568010509014
24.83191,-30.70517,Petrillo2019_KiDS_LinKS,True,DESI-024.8319-30.7052,ok,0.025909870862960815
25.61895,-29.75402,Petrillo2019_KiDS_LinKS,True,DESI-025.6190-29.7540,ok,0.03135945647954941
1.76704,-30.84784,Petrillo2019_KiDS_LinKS,True,DESI-001.7670-30.8478,ok,0.0
13.94677,-31.65982,Petrillo2019_KiDS_LinKS,True,DESI-013.9468-31.6598,ok,0.05577307567000389
1.88358,-30.77042,Petrillo2019_KiDS_LinKS,True,DESI-001.8836-30.7704,ok,0.0
37.86821,-31.82994,Petrillo2019_KiDS_LinKS,True,DESI-037.8682-31.8299,ok,0.02207687310874462
357.6505,-34.11472,Petrillo2019_KiDS_LinKS,True,DESI-357.6505-34.1147,fail:500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=357.650500&dec=-34.114720&size=101&layer=ls-dr9&pixscale=0.262&bands=grz,0.0
201.10674,0.62914,Petrillo2019_KiDS_LinKS,True,DESI-201.1067+00.6291,ok,0.04725557565689087
20.91379,-29.18104,Petrillo2019_KiDS_LinKS,True,DESI-020.9138-29.1810,ok,0.02222360298037529
19.95133,-29.13972,Petrillo2019_KiDS_LinKS,True,DESI-019.9513-29.1397,ok,0.0597974956035614
20.64059,-28.99001,Petrillo2019_KiDS_LinKS,True,DESI-020.6406-28.9900,ok,0.014870147220790386
20.48586,-28.8198,Petrillo2019_KiDS_LinKS,True,DESI-020.4859-28.8198,ok,0.019138799980282784
20.19917,-28.79107,Petrillo2019_KiDS_LinKS,True,DESI-020.1992-28.7911,ok,0.0231486726552248
167.1677,2.39933,Petrillo2019_KiDS_LinKS,True,DESI-167.1677+02.3993,ok,0.11200310289859772
