name,RA,DEC,grade,probability,region,tractor_type,ref,status,bytes
DESI-304.0068-49.9067,304.0067562,-49.90668042,B,0.47,DECaLS,SER,f,skip,126720
DESI-309.7080+05.1353,309.7079541,5.135291255,B,0.86,DECaLS,SER,,skip,126720
DESI-313.3735-44.6073,313.3734525,-44.60727294,B,0.82,DECaLS,SER,,skip,126720
DESI-313.9967-42.9020,313.9966951,-42.90199573,B,0.96,DECaLS,SER,v,skip,126720
DESI-314.0660-42.6492,314.0659984,-42.64918879,B,1.0,DECaLS,DEV,i,skip,126720
DESI-315.3666-43.8105,315.3648,-43.8107,B,1.0,DECaLS,REX,v,skip,126720
DESI-317.0954-59.5720,317.095403,-59.57199757,B,0.86,DECaLS,SER,,skip,126720
DESI-317.8112-01.8226,317.8112181,-1.822626366,B,0.91,DECaLS,SER,v,skip,126720
DESI-318.2726-46.8223,318.2725816,-46.82233501,B,0.76,DECaLS,DEV,,skip,126720
DESI-319.1718-47.0175,319.1717877,-47.0175499,B,0.79,DECaLS,DEV,,skip,126720
DESI-320.4995-04.5210,320.4995009,-4.520958525,B,1.0,DECaLS,REX,l,skip,126720
DESI-323.6119-46.1648,323.6129,-46.1632,B,0.89,DECaLS,SER,,skip,126720
DESI-323.8029-01.0288,323.8028836,-1.028774746,B,0.48,DECaLS,SER,,skip,126720
DESI-323.9924-59.8673,323.9924089,-59.86726443,B,0.99,DECaLS,SER,,skip,126720
DESI-324.4918-01.4900,324.4917792,-1.489989891,B,0.98,DECaLS,SER,i,skip,126720
DESI-325.1076-45.6339,325.1076387,-45.63386208,B,1.0,DECaLS,SER,,skip,126720
DESI-325.1467-64.8318,325.1438,-64.8334,B,0.85,DECaLS,SER,,skip,126720
DESI-325.4159-44.4543,325.4161,-44.4533,B,0.41,DECaLS,REX,,skip,126720
DESI-326.0105-43.3965,326.0105154,-43.39651585,B,0.46,DECaLS,SER,w v,skip,126720
DESI-326.2362-42.2306,326.236199,-42.23062398,B,0.93,DECaLS,SER,,skip,126720
DESI-326.3426-53.6628,326.3426114,-53.66281774,B,0.56,DECaLS,EXP,,skip,126720
DESI-327.1984+02.9917,327.1983741,2.991665549,B,0.94,DECaLS,SER,,skip,126720
DESI-329.9945-62.7539,329.9944959,-62.75385039,B,0.79,DECaLS,SER,w v,skip,126720
DESI-330.2773-60.7841,330.2772949,-60.78414581,B,1.0,DECaLS,SER,i,skip,126720
DESI-330.8994-64.1391,330.899429,-64.13913617,B,1.0,DECaLS,DEV,i,skip,126720
DESI-331.3741-47.6182,331.3740683,-47.61822542,B,0.78,DECaLS,DEV,,skip,126720
DESI-331.8079-52.0490,331.8069,-52.0497,B,0.4,DECaLS,SER,,skip,126720
DESI-333.9117-65.3437,333.9116973,-65.34365507,B,0.91,DECaLS,EXP,,skip,126720
DESI-334.7468-45.3145,334.7467731,-45.31446996,B,0.99,DECaLS,SER,v t,skip,126720
DESI-335.7728-47.0105,335.7727557,-47.01051658,B,0.97,DECaLS,REX,,skip,126720
DESI-335.7853-11.6783,335.7853415,-11.67825726,B,0.42,DECaLS,SER,,skip,126720
DESI-336.1608-01.8761,336.1608314,-1.87605873,B,0.9,DECaLS,SER,,skip,126720
DESI-336.4964-63.8552,336.4963753,-63.85524708,B,0.72,DECaLS,DEV,,skip,126720
DESI-336.5208-50.4002,336.5207815,-50.40019596,B,0.88,DECaLS,REX,,skip,126720
DESI-336.6062+19.6612,336.6062218,19.66119573,B,0.9,DECaLS,DEV,,skip,126720
DESI-337.1390+20.6249,337.139,20.6249,B,0.77,DECaLS,DEV,,skip,126720
DESI-339.4410-02.3762,339.4410085,-2.376176772,B,0.69,DECaLS,SER,,skip,126720
DESI-340.4777+00.0587,340.4776546,0.05872051409,B,0.45,DECaLS,SER,p,skip,126720
DESI-342.5325-02.0147,342.5326,-2.0146,B,0.72,DECaLS,SER,,skip,126720
DESI-343.1591+04.5602,343.1590511,4.560169902,B,0.97,DECaLS,SER,o,skip,126720
DESI-343.6269-00.5317,343.6268962,-0.5316789281,B,0.84,DECaLS,DEV,,skip,126720
DESI-345.4019-65.0327,345.4018546,-65.0327138,B,0.99,DECaLS,REX,i,skip,126720
DESI-345.6212-01.5993,345.6212084,-1.599335905,B,0.96,DECaLS,SER,o,skip,126720
DESI-346.2488-47.0159,346.2488244,-47.01591171,B,0.97,DECaLS,DEV,,skip,126720
DESI-346.3660-44.6963,346.36602,-44.6963268,B,0.99,DECaLS,SER,i,skip,126720
DESI-346.5801-59.1067,346.5801,-59.10666965,B,1.0,DECaLS,SER,,skip,126720
DESI-346.8325-43.9976,346.8316,-43.9934,B,0.94,DECaLS,SER,v,skip,126720
DESI-347.2548+22.7711,347.2548172,22.77107028,B,0.85,DECaLS,SER,,skip,126720
DESI-348.2771-55.0686,348.2771044,-55.06863459,B,0.92,DECaLS,SER,,skip,126720
DESI-348.4756-09.1292,348.4741,-9.1286,B,0.93,DECaLS,SER,,skip,126720
DESI-349.0081-43.4190,349.0080894,-43.41900789,B,0.77,DECaLS,SER,,skip,126720
DESI-349.7378-61.2525,349.7377,-61.252,B,0.99,DECaLS,REX,,skip,126720
DESI-350.2975-61.0329,350.2975243,-61.0328902,B,0.85,DECaLS,DEV,,skip,126720
DESI-350.3461-03.5092,350.3457,-3.5082,B,0.86,DECaLS,SER,,skip,126720
DESI-350.5682+28.5156,350.5678,28.5212,B,0.77,DECaLS,SER,,skip,126720
DESI-352.0730-58.3041,352.0729774,-58.30411313,B,0.94,DECaLS,SER,,skip,126720
DESI-352.4838-53.4761,352.4839,-53.4772,B,1.0,DECaLS,DEV,i,skip,126720
DESI-352.9757+02.6830,352.9757111,2.683011203,B,0.99,DECaLS,SER,o,skip,126720
DESI-353.7256-59.1894,353.7255768,-59.18935676,B,0.99,DECaLS,SER,,skip,126720
DESI-353.8414-42.1523,353.8413732,-42.15226931,B,1.0,DECaLS,SER,w v,skip,126720
DESI-354.0773+26.3429,354.0772941,26.34294663,B,1.0,DECaLS,REX,v,skip,126720
DESI-354.3948-47.5067,354.3947635,-47.50672031,B,0.88,DECaLS,DEV,i,skip,126720
DESI-354.4294-04.9694,354.429363,-4.96942752,B,0.97,DECaLS,REX,,skip,126720
DESI-354.5359-47.0590,354.5359342,-47.05901585,B,0.94,DECaLS,SER,,skip,126720
DESI-355.0973-50.4492,355.1017,-50.4491,B,0.48,DECaLS,SER,v,skip,126720
DESI-356.1793-02.6524,356.1792819,-2.652442289,B,0.61,DECaLS,REX,,skip,126720
DESI-356.7124-43.7770,356.712415,-43.77698453,B,0.81,DECaLS,SER,v,skip,126720
DESI-356.7965-45.4836,356.7964877,-45.48362268,B,1.0,DECaLS,SER,,skip,126720
DESI-356.9548-04.6500,356.9548249,-4.650046198,B,1.0,DECaLS,DEV,v,skip,126720
DESI-358.2098+02.5883,358.2098462,2.588321724,B,1.0,DECaLS,DEV,,skip,126720
DESI-358.8252-60.5144,358.825164,-60.5144136,B,0.99,DECaLS,DEV,,skip,126720
DESI-358.8970-54.3095,358.9003,-54.3106,B,0.87,DECaLS,DEV,,skip,126720
DESI-359.3627+16.1868,359.3627097,16.18682262,B,1.0,DECaLS,REX,,skip,126720
DESI-359.5022-05.8651,359.5022479,-5.865054115,B,1.0,DECaLS,SER,v,skip,126720
DESI-359.9836-41.5701,359.9835836,-41.57010794,B,0.42,DECaLS,SER,,skip,126720
DESI-000.0611-05.9508,0.06110460654,-5.950792162,C,0.79,DECaLS,SER,,skip,126720
DESI-000.1063-03.9559,0.1062763106,-3.955862296,C,0.51,DECaLS,SER,,skip,126720
DESI-000.1963+28.2100,0.1962629548,28.2100302,C,0.8,DECaLS,SER,,skip,126720
DESI-000.2017-46.0549,0.2016545495,-46.05489145,C,0.99,DECaLS,SER,,skip,126720
DESI-000.2512-10.3396,0.2511687122,-10.33960917,C,0.44,DECaLS,DEV,,skip,126720
DESI-000.2616-37.3243,0.2615670528,-37.32427148,C,0.91,DECaLS,SER,,skip,126720
DESI-000.5014-46.7212,0.4993,-46.7225,C,0.58,DECaLS,DEV,,skip,126720
DESI-000.5290-37.6745,0.5290002836,-37.67454657,C,1.0,DECaLS,SER,,skip,126720
DESI-000.7092-55.6288,0.7091524097,-55.62876193,C,0.66,DECaLS,REX,,skip,126720
DESI-000.9144-58.9550,0.914437648,-58.95499353,C,1.0,DECaLS,REX,,skip,126720
DESI-000.9962-14.4253,0.996175805,-14.42531028,C,0.47,DECaLS,SER,,skip,126720
DESI-001.0157-45.8875,1.015728747,-45.88747301,C,0.82,DECaLS,SER,,skip,126720
DESI-001.2277-64.3865,1.227674539,-64.38648693,C,1.0,DECaLS,SER,v,skip,126720
DESI-001.4064-11.8886,1.406406957,-11.8886493,C,0.82,DECaLS,SER,,ok,126720
DESI-001.4294-50.9162,1.429433173,-50.91616991,C,0.4,DECaLS,DEV,,ok,126720
DESI-001.4858-09.6577,1.485799424,-9.657732973,C,0.74,DECaLS,SER,,ok,126720
DESI-001.8615-33.7013,1.861490542,-33.70133398,C,0.76,DECaLS,DEV,,ok,126720
DESI-001.9120-40.9764,1.912022308,-40.97640123,C,1.0,DECaLS,EXP,,ok,126720
DESI-002.1296-35.6231,2.129581308,-35.62312555,C,0.6,DECaLS,DEV,,ok,126720
DESI-002.2532-56.2286,2.253241486,-56.22863912,C,0.6,DECaLS,REX,,skip,126720
DESI-002.2644-08.3040,2.264368082,-8.30402669,C,0.78,DECaLS,SER,,skip,126720
DESI-002.2664+11.0539,2.266405075,11.05392269,C,0.97,DECaLS,DEV,,skip,126720
DESI-002.3839+04.5635,2.383850726,4.563493877,C,0.97,DECaLS,EXP,,skip,126720
DESI-002.4664-14.2308,2.4656,-14.229,C,0.93,DECaLS,DEV,,skip,126720
DESI-002.5423-49.4373,2.54229231,-49.43734385,C,0.99,DECaLS,SER,,skip,126720
DESI-002.8303-31.0754,2.830314464,-31.07537307,C,0.41,DECaLS,REX,,skip,126720
DESI-003.0210-30.6847,3.020960031,-30.68474064,C,0.99,DECaLS,SER,,skip,126720
DESI-003.2777-02.1650,3.277749584,-2.16497086,C,0.56,DECaLS,SER,,skip,126720
DESI-003.3086-56.1443,3.308581093,-56.1442795,C,1.0,DECaLS,DEV,v,skip,126720
DESI-003.3575+10.9963,3.357452376,10.99634425,C,0.94,DECaLS,EXP,,skip,126720
DESI-003.3627-30.5840,3.362659063,-30.58401117,C,0.51,DECaLS,DEV,v,skip,126720
DESI-003.5018-05.2358,3.501783197,-5.235790133,C,0.64,DECaLS,SER,,skip,126720
DESI-003.6513+24.6913,3.651331624,24.69129482,C,1.0,DECaLS,SER,,skip,126720
DESI-003.8474-31.6313,3.847445819,-31.63131711,C,0.89,DECaLS,REX,,skip,126720
DESI-003.9283-27.1948,3.928341526,-27.19479117,C,0.81,DECaLS,DEV,,skip,126720
DESI-003.9341-50.8674,3.934052758,-50.86740067,C,1.0,DECaLS,SER,v,skip,126720
DESI-004.0282-28.4998,4.028158199,-28.49980171,C,0.99,DECaLS,REX,,skip,126720
DESI-004.0688-40.6404,4.068756565,-40.64036186,C,0.71,DECaLS,REX,,skip,126720
DESI-004.0732-12.0252,4.073181177,-12.02519585,C,0.64,DECaLS,DEV,,skip,126720
DESI-004.4009-11.8208,4.400880842,-11.82080146,C,0.7,DECaLS,SER,v,skip,126720
DESI-004.5948-47.9520,4.594796915,-47.95199941,C,0.75,DECaLS,REX,,skip,126720
DESI-004.6144-37.6091,4.6121,-37.6106,C,0.97,DECaLS,SER,,skip,126720
DESI-005.2433-50.5964,5.243264871,-50.59638764,C,0.57,DECaLS,SER,,skip,126720
DESI-005.2635+26.1240,5.26353151,26.12403734,C,0.89,DECaLS,SER,,skip,126720
DESI-005.4488-04.9731,5.44884737,-4.973093591,C,1.0,DECaLS,SER,,skip,126720
DESI-005.6822-01.1833,5.682222191,-1.18328117,C,0.47,DECaLS,EXP,,skip,126720
DESI-005.8352-02.8743,5.835200724,-2.874259958,C,1.0,DECaLS,DEV,,skip,126720
DESI-005.8654-55.4585,5.86542823,-55.45850767,C,0.81,DECaLS,SER,,skip,126720
DESI-005.8736+23.3586,5.873623501,23.35857078,C,0.93,DECaLS,SER,,skip,126720
DESI-006.2704+16.4813,6.2688,16.4821,C,0.97,DECaLS,EXP,,skip,126720
DESI-006.3648-01.7436,6.364763333,-1.743622962,C,0.99,DECaLS,SER,v,skip,126720
DESI-006.5972-05.4332,6.5986,-5.4348,C,0.55,DECaLS,SER,,skip,126720
DESI-006.6511+05.3138,6.651051277,5.313761372,C,0.92,DECaLS,DEV,,skip,126720
DESI-006.7513-26.2673,6.751345018,-26.26729719,C,0.41,DECaLS,SER,,skip,126720
DESI-007.0907-01.4581,7.090660481,-1.458052796,C,0.98,DECaLS,REX,,skip,126720
DESI-007.3084-54.5052,7.308370618,-54.50515376,C,1.0,DECaLS,REX,,skip,126720
DESI-007.5023-23.1251,7.50226397,-23.12511401,C,0.98,DECaLS,SER,,skip,126720
DESI-007.5607-41.9319,7.5633,-41.9289,C,0.47,DECaLS,SER,,skip,126720
DESI-007.6017-04.4479,7.601741727,-4.447900479,C,0.99,DECaLS,DEV,i,skip,126720
DESI-008.0418-09.0313,8.041803296,-9.031340984,C,0.79,DECaLS,SER,,skip,126720
DESI-008.1566-53.0908,8.156550527,-53.09079797,C,0.6,DECaLS,SER,,skip,126720
DESI-008.2647+01.8474,8.264716897,1.847426307,C,0.69,DECaLS,DEV,,skip,126720
DESI-008.2725-50.8575,8.272501459,-50.85750105,C,0.89,DECaLS,SER,,skip,126720
DESI-008.4195-46.5522,8.419494013,-46.5522271,C,1.0,DECaLS,REX,,skip,126720
DESI-008.5547+11.6488,8.554722043,11.648847,C,0.64,DECaLS,DEV,,skip,126720
DESI-008.5708-41.7547,8.570824403,-41.75472758,C,1.0,DECaLS,REX,,skip,126720
DESI-008.5950-39.5787,8.595038796,-39.57870485,C,0.48,DECaLS,DEV,,skip,126720
DESI-008.7713+01.1618,8.771271659,1.161777181,C,0.64,DECaLS,SER,,skip,126720
DESI-008.8303-25.9844,8.83032386,-25.98437408,C,0.93,DECaLS,DEV,,skip,126720
DESI-008.8652-21.4902,8.865173041,-21.49016031,C,0.95,DECaLS,SER,,skip,126720
DESI-008.8876+04.4232,8.88760806,4.423189674,C,0.94,DECaLS,EXP,,skip,126720
DESI-008.9403-62.9699,8.940288713,-62.96990205,C,0.7,DECaLS,SER,,skip,126720
DESI-008.9609-65.1143,8.960905859,-65.11433854,C,0.99,DECaLS,REX,,skip,126720
DESI-009.1265-50.5258,9.126469296,-50.52579627,C,0.83,DECaLS,DEV,,skip,126720
DESI-009.2591-27.4885,9.259082698,-27.48850428,C,0.6,DECaLS,REX,,skip,126720
DESI-009.5736-64.5942,9.573585067,-64.59422834,C,0.75,DECaLS,SER,,skip,126720
DESI-009.7339-58.3884,9.73388732,-58.38840419,C,0.49,DECaLS,SER,,skip,126720
DESI-009.7963-02.9569,9.796264018,-2.956927772,C,0.52,DECaLS,DEV,,skip,126720
DESI-009.8148+10.6117,9.814803948,10.61170431,C,1.0,DECaLS,SER,,skip,126720
DESI-009.8163-53.1355,9.816331605,-53.13551538,C,0.9,DECaLS,EXP,,skip,126720
DESI-009.9905-51.9957,9.990536731,-51.99573801,C,0.97,DECaLS,SER,,skip,126720
DESI-010.0257-13.1047,10.02570042,-13.10466881,C,0.82,DECaLS,EXP,,skip,126720
DESI-010.2791-20.3243,10.27908207,-20.32427976,C,0.5,DECaLS,SER,,skip,126720
DESI-010.5105-15.2581,10.51045524,-15.25807335,C,0.97,DECaLS,SER,v,skip,126720
DESI-010.5478-40.7764,10.5475,-40.7756,C,0.98,DECaLS,DEV,,skip,126720
DESI-010.5609-08.4199,10.56090376,-8.419853035,C,0.84,DECaLS,SER,,skip,126720
DESI-010.6538+06.4137,10.65382968,6.413712825,C,1.0,DECaLS,SER,,skip,126720
DESI-010.7545-16.4883,10.756,-16.489,C,1.0,DECaLS,SER,,skip,126720
DESI-010.9961-20.5462,10.9963,-20.5453,C,1.0,DECaLS,DEV,,skip,126720
DESI-011.0740+32.4949,11.07403711,32.49492715,C,0.53,DECaLS,EXP,,skip,126720
DESI-011.4196-35.1414,11.41956035,-35.14135607,C,0.48,DECaLS,SER,,skip,126720
DESI-011.4643+16.0004,11.46431686,16.00039263,C,0.52,DECaLS,DEV,,skip,126720
DESI-011.4669-10.0840,11.46692202,-10.08398088,C,1.0,DECaLS,SER,,skip,126720
DESI-011.4948-33.2477,11.49478761,-33.24773459,C,1.0,DECaLS,SER,,skip,126720
DESI-011.6954+11.3072,11.69543186,11.30716715,C,0.81,DECaLS,DEV,,skip,126720
DESI-011.8678-56.7869,11.8722,-56.786,C,0.77,DECaLS,SER,,skip,126720
DESI-011.9665-31.3143,11.96648138,-31.31427395,C,0.41,DECaLS,SER,,skip,126720
DESI-012.0723-18.1481,12.07231828,-18.14812835,C,1.0,DECaLS,REX,,skip,126720
DESI-012.3074-25.6429,12.30739453,-25.64285773,C,0.93,DECaLS,REX,,skip,126720
DESI-012.3679-18.0057,12.36785175,-18.00570724,C,0.43,DECaLS,SER,,skip,126720
DESI-012.4025+19.0052,12.40253184,19.00515331,C,1.0,DECaLS,SER,,skip,126720
DESI-012.4409-11.8113,12.44093632,-11.8112667,C,0.71,DECaLS,DEV,,skip,126720
DESI-012.5246-19.8589,12.52463367,-19.85887952,C,0.91,DECaLS,DEV,,skip,126720
DESI-012.7102-05.6071,12.71017061,-5.607058148,C,0.98,DECaLS,DEV,,skip,126720
DESI-012.7292-42.4356,12.72918004,-42.43556688,C,0.87,DECaLS,DEV,,skip,126720
DESI-013.0302-14.4655,13.029,-14.4634,C,0.63,DECaLS,DEV,,skip,126720
DESI-013.0537-46.8408,13.05368043,-46.84083089,C,1.0,DECaLS,SER,i f,skip,126720
DESI-013.2271-30.6253,13.22708754,-30.62526447,C,0.77,DECaLS,SER,,skip,126720
DESI-013.5202-30.9692,13.52021649,-30.96923953,C,0.96,DECaLS,SER,,skip,126720
DESI-013.5376-47.0966,13.53757641,-47.09664801,C,0.96,DECaLS,DEV,,skip,126720
DESI-013.5498-27.6496,13.54980921,-27.64955633,C,0.42,DECaLS,SER,,skip,126720
DESI-013.6529-16.8149,13.65294705,-16.81493397,C,1.0,DECaLS,REX,,skip,126720
DESI-014.0037-16.9999,14.00367336,-16.99987349,C,0.98,DECaLS,EXP,,skip,126720
DESI-014.1279-00.1900,14.12793223,-0.1900114269,C,1.0,DECaLS,REX,x,skip,126720
DESI-014.2667-32.3751,14.26667344,-32.37510471,C,0.61,DECaLS,DEV,,skip,126720
DESI-014.2711-12.3579,14.27108505,-12.35793102,C,0.96,DECaLS,REX,,skip,126720
DESI-014.4693+02.9052,14.4704,2.9057,C,0.73,DECaLS,DEV,,skip,126720
DESI-014.6090-23.8775,14.6089791,-23.87752601,C,0.67,DECaLS,SER,,skip,126720
DESI-014.6197-12.2665,14.61968955,-12.26649089,C,0.55,DECaLS,SER,,skip,126720
DESI-014.6521-33.1404,14.65207857,-33.1403941,C,1.0,DECaLS,SER,,skip,126720
DESI-014.6921-22.5859,14.69207342,-22.58589842,C,1.0,DECaLS,DEV,,skip,126720
DESI-015.0048-47.5511,15.00477743,-47.55109959,C,0.76,DECaLS,SER,,skip,126720
DESI-015.0804-21.3818,15.08039641,-21.3817744,C,0.99,DECaLS,SER,v,skip,126720
DESI-015.1483-19.2976,15.14827615,-19.29757197,C,0.84,DECaLS,SER,,skip,126720
DESI-015.2032-13.8729,15.20322533,-13.87285094,C,0.66,DECaLS,SER,,skip,126720
DESI-015.3241-31.4923,15.3225,-31.4911,C,0.42,DECaLS,SER,j,skip,126720
DESI-015.3419-19.0067,15.3411,-19.0076,C,0.9,DECaLS,REX,,skip,126720
DESI-015.3542-48.6905,15.35419009,-48.69054082,C,0.8,DECaLS,SER,v,skip,126720
DESI-015.3741-47.4530,15.37407075,-47.45301919,C,1.0,DECaLS,SER,,skip,126720
DESI-015.3780-32.5946,15.37797307,-32.594638,C,1.0,DECaLS,SER,j,skip,126720
DESI-015.4416-11.8851,15.44164576,-11.88512149,C,0.45,DECaLS,REX,,skip,126720
DESI-015.5007-61.3849,15.5048,-61.3846,C,0.92,DECaLS,REX,,skip,126720
DESI-015.5611-31.3064,15.56114415,-31.30642744,C,0.82,DECaLS,SER,,skip,126720
DESI-015.5647-55.6343,15.56466987,-55.6342549,C,1.0,DECaLS,DEV,,skip,126720
DESI-015.6083-22.1471,15.608322,-22.14708672,C,0.99,DECaLS,REX,,skip,126720
DESI-015.6810-18.9539,15.68102959,-18.95386788,C,0.82,DECaLS,SER,,skip,126720
DESI-015.7203-26.8256,15.7203,-26.8256,C,0.96,DECaLS,SER,,skip,126720
DESI-015.9514-38.4603,15.95135622,-38.46033274,C,1.0,DECaLS,SER,v,skip,126720
DESI-015.9770+05.8392,15.97703693,5.839172174,C,0.63,DECaLS,SER,,skip,126720
DESI-016.0680-04.6017,16.06798405,-4.601670973,C,0.9,DECaLS,REX,,skip,126720
DESI-016.1786-06.7566,16.17861511,-6.756638089,C,0.93,DECaLS,SER,,skip,126720
DESI-016.4209-39.6591,16.4186,-39.6573,C,0.75,DECaLS,SER,i,skip,126720
DESI-016.4362-46.0061,16.43619958,-46.00609243,C,0.99,DECaLS,SER,,skip,126720
DESI-016.4421-24.1753,16.44208621,-24.17531176,C,1.0,DECaLS,EXP,,skip,126720
DESI-016.4894-39.6022,16.48942478,-39.60218799,C,0.93,DECaLS,SER,v,skip,126720
DESI-016.5253-14.3065,16.52533166,-14.30648732,C,0.52,DECaLS,DEV,,skip,126720
DESI-016.5646-53.9294,16.56456537,-53.92944513,C,0.93,DECaLS,SER,,skip,126720
DESI-017.0389+04.1068,17.03887467,4.106791302,C,0.62,DECaLS,SER,,skip,126720
DESI-017.0748-16.2114,17.07476189,-16.21137348,C,0.85,DECaLS,SER,,skip,126720
DESI-017.0935-19.3171,17.09347163,-19.3170584,C,0.7,DECaLS,SER,,skip,126720
DESI-017.1212-27.9843,17.12120911,-27.98425763,C,0.98,DECaLS,EXP,,skip,126720
DESI-017.1281+15.4996,17.12805338,15.49958063,C,0.98,DECaLS,DEV,,skip,126720
DESI-017.3172-08.6384,17.31719498,-8.638430762,C,0.94,DECaLS,DEV,,skip,126720
DESI-017.4429+01.3339,17.4429001,1.333909871,C,0.42,DECaLS,REX,,skip,126720
DESI-017.4455-37.6967,17.44546043,-37.69670439,C,1.0,DECaLS,SER,,skip,126720
DESI-017.5758+19.6386,17.57584581,19.63861809,C,0.94,DECaLS,SER,,skip,126720
DESI-017.5871-59.3676,17.5839,-59.3677,C,0.97,DECaLS,REX,,skip,126720
DESI-017.6667+14.7927,17.66673291,14.79270765,C,0.66,DECaLS,REX,,skip,126720
DESI-017.7432-18.0682,17.7432384,-18.06823937,C,0.74,DECaLS,DEV,,skip,126720
DESI-017.9941-19.6895,17.99413162,-19.68945087,C,0.98,DECaLS,SER,,skip,126720
DESI-018.1159-27.6991,18.11592304,-27.69908458,C,0.84,DECaLS,DEV,,skip,126720
DESI-018.1745-55.1647,18.17450729,-55.16472025,C,1.0,DECaLS,REX,i,ok,126720
DESI-018.3609+06.0956,18.36092869,6.095567771,C,0.92,DECaLS,SER,,ok,126720
DESI-018.3897-38.2203,18.38966715,-38.22025939,C,1.0,DECaLS,DEV,v t,ok,126720
DESI-018.4129-22.0256,18.41289369,-22.02559311,C,0.51,DECaLS,EXP,,ok,126720
DESI-018.5046-43.3230,18.50455714,-43.3229961,C,1.0,DECaLS,REX,,ok,126720
DESI-018.5136+03.1149,18.5135808,3.114895171,C,0.94,DECaLS,SER,,ok,126720
DESI-018.6083-55.0452,18.60829827,-55.04522367,C,0.47,DECaLS,REX,,skip,126720
DESI-018.6165-02.4158,18.61652323,-2.415809415,C,0.99,DECaLS,SER,,skip,126720
DESI-018.7099-40.6578,18.70991032,-40.65783172,C,0.58,DECaLS,EXP,,skip,126720
DESI-018.8891-19.5006,18.88907367,-19.50059995,C,0.62,DECaLS,REX,,skip,126720
DESI-018.9313-50.5583,18.93133144,-50.55834911,C,0.93,DECaLS,SER,,skip,126720
DESI-019.0428-12.8869,19.04278335,-12.88694614,C,0.91,DECaLS,SER,,skip,126720
DESI-019.1924-54.0658,19.19244905,-54.06581265,C,0.95,DECaLS,SER,,skip,126720
DESI-019.2551-14.4319,19.2551255,-14.43189089,C,0.44,DECaLS,SER,,skip,126720
DESI-019.2866-64.4974,19.28658749,-64.49737535,C,1.0,DECaLS,EXP,,skip,126720
DESI-019.4690-13.4065,19.46899397,-13.40651103,C,0.76,DECaLS,SER,,skip,126720
DESI-019.5004+11.0552,19.50042197,11.05523578,C,1.0,DECaLS,SER,v,skip,126720
DESI-019.5120+04.5944,19.513,4.5946,C,1.0,DECaLS,REX,,skip,126720
DESI-019.5244-56.6312,19.52439956,-56.63117327,C,0.6,DECaLS,SER,f,skip,126720
DESI-019.5727-02.2090,19.57270516,-2.209000103,C,0.81,DECaLS,SER,,skip,126720
DESI-019.5885-13.5340,19.58847711,-13.53404194,C,0.57,DECaLS,SER,v,skip,126720
DESI-019.6744+05.8701,19.67441862,5.870095804,C,0.71,DECaLS,DEV,,skip,126720
DESI-020.0016-34.0256,20.0023,-34.0247,C,0.55,DECaLS,SER,,skip,126720
DESI-020.0608-62.0774,20.06082028,-62.07737799,C,0.9,DECaLS,SER,,skip,126720
DESI-020.0904-16.5031,20.09036273,-16.50310228,C,0.46,DECaLS,DEV,,skip,126720
DESI-020.1004-51.0896,20.10042864,-51.08959093,C,0.87,DECaLS,SER,,skip,126720
DESI-020.2095-22.7412,20.20954376,-22.74117952,C,0.87,DECaLS,SER,,skip,126720
DESI-020.2223-10.9761,20.22234705,-10.97611295,C,0.99,DECaLS,SER,,skip,126720
DESI-020.2528+29.0834,20.25279921,29.08340477,C,0.75,DECaLS,SER,,skip,126720
DESI-020.3418-30.8956,20.34184138,-30.89558042,C,0.58,DECaLS,DEV,,skip,126720
DESI-020.6073-09.5446,20.60730683,-9.5446403,C,0.99,DECaLS,SER,,skip,126720
DESI-020.6993-49.2284,20.69929212,-49.22843914,C,0.44,DECaLS,SER,,skip,126720
DESI-020.7284-49.3049,20.72836766,-49.30494249,C,0.95,DECaLS,DEV,,skip,126720
DESI-020.7957-48.3563,20.79570014,-48.35626072,C,0.57,DECaLS,SER,v,skip,126720
DESI-020.9232-13.0182,20.92324936,-13.01821408,C,0.65,DECaLS,SER,,skip,126720
DESI-020.9634-36.2277,20.96337669,-36.227669,C,0.98,DECaLS,REX,,skip,126720
DESI-021.3565-13.0310,21.35646726,-13.03098525,C,0.82,DECaLS,DEV,v,skip,126720
DESI-021.4344-21.0508,21.43435857,-21.05076402,C,0.89,DECaLS,SER,,skip,126720
DESI-021.5357+00.2455,21.53566284,0.2455402804,C,0.64,DECaLS,SER,,skip,126720
DESI-021.5732-25.6080,21.57318118,-25.60800285,C,0.42,DECaLS,DEV,,skip,126720
DESI-021.6743-16.3570,21.67434598,-16.3570221,C,1.0,DECaLS,REX,,skip,126720
DESI-021.7209-64.1947,21.72090998,-64.19471179,C,0.62,DECaLS,SER,,skip,126720
DESI-021.7390-15.9724,21.73899181,-15.97236981,C,1.0,DECaLS,SER,,skip,126720
DESI-021.8625-27.9914,21.86250366,-27.99135286,C,0.65,DECaLS,SER,,skip,126720
DESI-022.0185-06.5435,22.01849604,-6.543476555,C,0.42,DECaLS,SER,,skip,126720
DESI-022.3426-23.9111,22.3413,-23.9114,C,1.0,DECaLS,DEV,,skip,126720
DESI-022.5720+22.1651,22.57198663,22.16508491,C,0.75,DECaLS,SER,,skip,126720
DESI-022.7312-54.1364,22.73124734,-54.13641298,C,0.4,DECaLS,DEV,,skip,126720
