name,RA,DEC,grade,score,resnet_model,region,probability,tractor_type,spec_z,photo_z,score_l18,sep_l18,in_parent_l18,score_shielded,sep_shielded,in_parent_shielded,in_training,score_combined,in_parent_combined
DESI-236.0113+26.1712,236.0113,26.1712,B,3.0,shielded,DECaLS,0.29,REX,0.3359,,9.842698636930436e-05,119.63224327467285,False,0.0007083079544827342,119.63224327467285,False,False,0.0007083079544827342,False
DESI-236.3307+16.2141,236.3307,16.2141,B,3.0,l18,DECaLS,0.18,DC,0.5424,,0.7793640494346619,0.18944411063724836,True,0.9702563881874084,0.18944411063724836,True,True,0.9702563881874084,True
DESI-236.4854+10.0292,236.4854,10.0292,B,3.0,l18,DECaLS,0.95,DC,0.5457,,0.998528242111206,0.05512388594037351,True,0.9979169964790344,0.05512388594037351,True,True,0.998528242111206,True
DESI-236.5553+35.0802,236.5553,35.0802,B,3.0,l18,MzLS,0.99,DC,0.5426,,0.9788629412651062,0.06436582855151908,True,0.9940409064292908,0.06436582855151908,True,True,0.9940409064292908,True
DESI-244.3589+20.7108,244.3589,20.7108,B,3.0,l18,DECaLS,1.0,DC,0.5273,,0.9997724890708923,0.13623193858204508,True,0.9985485672950745,0.13623193858204508,True,True,0.9997724890708923,True
DESI-244.5899+53.1871,244.5899,53.1871,B,3.0,l18,MzLS,0.45,DC,,0.454+/-0.028,0.36560872197151184,0.09766812625774694,True,0.6470458507537842,0.09766812625774694,True,True,0.6470458507537842,True
DESI-255.6529+28.5791,255.6529,28.5791,B,3.0,l18,DECaLS,1.0,DC,0.3393,,0.999553382396698,0.10075796615269712,True,0.9965052604675293,0.10075796615269712,True,True,0.999553382396698,True
DESI-257.4348+31.9046,257.4348,31.9046,B,3.0,l18,DECaLS,0.99,DC,0.3667,,0.9998433589935303,0.08108374569982957,True,0.9998225569725037,0.08108374569982957,True,True,0.9998433589935303,True
DESI-259.0541+28.5928,259.0541,28.5928,B,3.0,l18,DECaLS,0.92,DC,,0.277+/-0.007,0.9992769360542297,0.15606936094629234,True,0.9931541681289673,0.15606936094629234,True,True,0.9992769360542297,True
DESI-259.7428+11.2635,259.7428,11.2635,B,3.0,shielded,DECaLS,0.18,REX,0.5802,,0.5897858738899231,8.14619088087672,False,0.5856732130050659,8.14619088087672,False,False,0.5897858738899231,False
DESI-267.2985+23.5101,267.2985,23.5101,B,3.0,shielded,DECaLS,0.98,DC,0.5566,,0.9999802112579346,0.16796619750023625,True,0.999702513217926,0.16796619750023625,True,False,0.9999802112579346,True
DESI-269.7333+29.0742,269.7333,29.0742,B,3.0,shielded,DECaLS,0.97,REX,0.2183,,0.9999827146530151,0.0826440864899608,True,0.999864935874939,0.0826440864899608,True,False,0.9999827146530151,True
DESI-269.7858+41.9039,269.7858,41.9039,B,3.0,shielded,MzLS,1.0,REX,,0.716+/-0.104,0.0004670232010539621,71.83465778292155,False,0.0013815942220389843,71.83465778292155,False,False,0.0013815942220389843,False
DESI-273.4736+34.7448,273.4736,34.7448,B,3.0,l18,MzLS,0.5,DC,0.3106,,0.0013609695015475154,0.16089256313875183,True,0.056467149406671524,0.16089256313875183,True,True,0.056467149406671524,True
DESI-285.9297+52.4182,285.9297,52.4182,B,3.0,shielded,MzLS,1.0,DC,0.326,,0.9997355341911316,0.17681684130108294,True,0.9995545744895935,0.17681684130108294,True,False,0.9997355341911316,True
DESI-293.9927+58.1525,293.9927,58.1525,B,3.0,l18,MzLS,0.58,DC,0.3202,,0.9848052859306335,0.07593554383411684,True,0.9748867750167847,0.07593554383411684,True,True,0.9848052859306335,True
DESI-311.4249-10.6762,311.4249,-10.6762,B,3.0,l18,DECaLS,0.34,DC,0.6334,,0.6339725255966187,0.15608127420787996,True,0.3332878649234772,0.15608127420787996,True,True,0.6339725255966187,True
DESI-313.9780+08.7331,313.978,8.7331,B,3.0,l18,DECaLS,0.63,DC,0.1857,,0.9994029998779297,0.15570861990950305,True,0.9968356490135193,0.15570861990950305,True,True,0.9994029998779297,True
DESI-332.7233-40.9782,332.7233,-40.9782,B,3.0,shielded,DECaLS,0.32,REX,0.481,,0.00017298325838055462,60.06416368105981,False,0.001413729740306735,60.06416368105981,False,False,0.001413729740306735,False
DESI-335.2155+00.9713,335.2155,0.9713,B,3.0,shielded,DECaLS,0.32,REX,,0.341+/-0.036,0.9983068704605103,2.83557373088173,True,0.994415283203125,2.83557373088173,True,False,0.9983068704605103,True
DESI-335.2291-11.4857,335.2291,-11.4857,B,3.0,l18,DECaLS,0.85,DC,,0.520+/-0.009,0.9978251457214355,0.08789712905959285,True,0.9904549717903137,0.08789712905959285,True,True,0.9978251457214355,True
DESI-337.2103+14.9081,337.2103,14.9081,B,3.0,l18,DECaLS,0.99,DC,0.5512,,0.9993653893470764,0.12000108979931955,True,0.999396800994873,0.12000108979931955,True,True,0.999396800994873,True
DESI-342.1516+20.2529,342.1516,20.2529,B,3.0,l18,DECaLS,0.13,DC,0.5847,,0.3438582718372345,0.15331917814685586,True,0.6190980076789856,0.15331917814685586,True,True,0.6190980076789856,True
DESI-344.6262-58.6910,344.6262,-58.691,B,3.0,shielded,DECaLS,0.94,REX,0.3979,,0.7565090656280518,6.279802285414012,False,0.8849260807037354,6.279802285414012,False,False,0.8849260807037354,False
DESI-353.4326-03.4619,353.4326,-3.4619,B,3.0,l18,DECaLS,0.94,REX,0.6753,,0.002745105419307947,39.294217951630834,False,0.02396359108388424,39.294217951630834,False,True,0.02396359108388424,False
DESI-353.6004+17.9899,353.6004,17.9899,B,3.0,shielded,DECaLS,0.23,REX,,0.432+/-0.031,0.9665438532829285,0.275981983682766,True,0.9143185019493103,0.275981983682766,True,False,0.9665438532829285,True
DESI-354.0428-02.1264,354.0428,-2.1264,B,3.0,shielded,DECaLS,0.99,REX,,0.485+/-0.084,0.8814834356307983,8.23131758674093,False,0.7645809054374695,8.23131758674093,False,False,0.8814834356307983,False
DESI-356.8114-00.7980,356.8114,-0.798,B,3.0,l18,DECaLS,0.52,DC,,0.786+/-0.017,0.9912512898445129,0.10047663515447432,True,0.9706539511680603,0.10047663515447432,True,True,0.9912512898445129,True
DESI-357.3718-60.0110,357.3718,-60.011,B,3.0,shielded,DECaLS,0.14,REX,,0.370+/-0.069,0.00031241978285834193,93.21808139166886,False,0.0006879600114189088,93.21808139166886,False,False,0.0006879600114189088,False
DESI-359.1477-13.2930,359.1477,-13.293,B,3.0,l18,DECaLS,1.0,DC,0.5214,,0.9999526739120483,0.14382824991059096,True,0.9998694658279419,0.14382824991059096,True,True,0.9999526739120483,True
DESI-000.0254+21.6415,0.0254,21.6415,C,2.5,l18,DECaLS,0.24,REX,0.503,,0.0006433697417378426,44.77086775794236,False,0.002818330656737089,44.77086775794236,False,True,0.002818330656737089,False
DESI-000.0369+21.2841,0.0369,21.2841,C,2.5,l18,DECaLS,1.0,DC,,0.357+/-0.066,0.9999176263809204,0.09144653553529902,True,0.9969749450683594,0.09144653553529902,True,True,0.9999176263809204,True
DESI-000.2881-10.5619,0.2881,-10.5619,C,2.5,l18,DECaLS,0.18,DC,0.438,,0.577596127986908,0.15036638786872825,True,0.824158787727356,0.15036638786872825,True,True,0.824158787727356,True
DESI-000.4022-04.0111,0.4022,-4.0111,C,2.5,shielded,DECaLS,0.17,REX,0.7237,,0.0003561765479389578,16.510842484839028,False,0.0013644060818478465,16.510842484839028,False,False,0.0013644060818478465,False
DESI-000.6943+27.0894,0.6943,27.0894,C,2.5,l18,DECaLS,0.39,REX,0.5841,,0.011654718779027462,51.14571312579898,False,0.00886526983231306,51.14571312579898,False,True,0.011654718779027462,False
DESI-001.1051-60.0972,1.1051,-60.0972,C,2.5,shielded,DECaLS,0.56,REX,,0.752+/-0.072,0.028819231316447258,32.659378652492656,False,0.04841572418808937,32.659378652492656,False,False,0.04841572418808937,False
DESI-001.2742-54.2626,1.2742,-54.2626,C,2.0,shielded,DECaLS,0.36,REX,,0.534+/-0.047,0.9991347193717957,0.06502913220724595,True,0.9971961975097656,0.06502913220724595,True,False,0.9991347193717957,True
DESI-001.4446+15.8147,1.4446,15.8147,C,2.5,l18,DECaLS,0.41,DC,0.2141,,0.9927928447723389,0.11127966661928464,True,0.8917467594146729,0.11127966661928464,True,True,0.9927928447723389,True
DESI-001.6798+05.0237,1.6798,5.0237,C,2.5,shielded,DECaLS,0.9,DC,0.4323,,0.9993033409118652,0.20722658716288697,True,0.9998224377632141,0.20722658716288697,True,False,0.9998224377632141,True
DESI-001.7036-11.2181,1.7036,-11.2181,C,2.5,l18,DECaLS,0.11,DC,0.2862,,0.9867697954177856,0.1723775638289742,True,0.9948090314865112,0.1723775638289742,True,True,0.9948090314865112,True
DESI-001.8280+01.5349,1.828,1.5349,C,2.5,shielded,DECaLS,0.88,REX,0.3217,,0.9540068507194519,6.389660240938435,False,0.7903712391853333,6.389660240938435,False,False,0.9540068507194519,False
DESI-002.0769-06.3760,2.0769,-6.376,C,2.0,shielded,DECaLS,0.17,REX,0.589,,0.000365500949556008,42.54723019029369,False,0.0009574960567988455,42.54723019029369,False,False,0.0009574960567988455,False
DESI-002.2652-52.4195,2.2652,-52.4195,C,2.5,shielded,DECaLS,0.78,REX,,0.275+/-0.037,0.8865352869033813,6.744070114342844,False,0.8572238087654114,6.744070114342844,False,False,0.8865352869033813,False
DESI-002.4643-34.6088,2.4643,-34.6088,C,2.0,shielded,DECaLS,0.17,REX,,0.775+/-0.033,0.001759732491336763,43.279864499606504,False,0.0008011848549358547,43.279864499606504,False,False,0.001759732491336763,False
DESI-002.5204-35.7296,2.5204,-35.7296,C,2.0,shielded,DECaLS,0.17,REX,,0.567+/-0.086,0.000258143205428496,32.02883707505985,False,0.0006508754449896514,32.02883707505985,False,False,0.0006508754449896514,False
DESI-002.5452-60.5666,2.5452,-60.5666,C,2.0,shielded,DECaLS,0.19,REX,,0.774+/-0.051,0.0014505658764392138,87.39902712588868,False,0.0017998677212744951,87.39902712588868,False,False,0.0017998677212744951,False
DESI-002.7167+18.5282,2.7167,18.5282,C,2.5,l18,DECaLS,0.79,DC,,0.604+/-0.072,0.9994914531707764,0.13271009887468643,True,0.9996722936630249,0.13271009887468643,True,True,0.9996722936630249,True
DESI-002.9359+01.0175,2.9359,1.0175,C,2.0,l18,DECaLS,0.15,REX,0.7402,,0.00021626487432513386,43.94460130575126,False,0.0011500862892717123,43.94460130575126,False,True,0.0011500862892717123,False
DESI-003.0228-44.3054,3.0228,-44.3054,C,2.0,shielded,DECaLS,0.62,REX,,0.853+/-0.057,0.00031035742722451687,42.727941417092104,False,0.0010857053566724062,42.727941417092104,False,False,0.0010857053566724062,False
DESI-003.2647-32.9648,3.2647,-32.9648,C,2.5,shielded,DECaLS,0.5,REX,,0.482+/-0.086,0.005458842497318983,0.16188509155073127,True,0.03498169034719467,0.16188509155073127,True,False,0.03498169034719467,True
DESI-003.8795+24.4528,3.8795,24.4528,C,2.5,shielded,DECaLS,0.94,DC,0.597,,0.9999802112579346,0.16748644395143955,True,0.9996263980865479,0.16748644395143955,True,False,0.9999802112579346,True
DESI-003.9009-29.8221,3.9009,-29.8221,C,2.5,shielded,DECaLS,0.99,DC,,0.873+/-0.050,0.9990583062171936,0.057978807134339096,True,0.999754011631012,0.057978807134339096,True,False,0.999754011631012,True
DESI-004.0093-13.4169,4.0093,-13.4169,C,2.5,shielded,DECaLS,0.95,DC,0.4246,,0.999859094619751,0.07202955984528188,True,0.9994935989379883,0.07202955984528188,True,False,0.999859094619751,True
DESI-004.2156-05.8182,4.2156,-5.8182,C,2.5,shielded,DECaLS,0.97,DC,0.3293,,0.9985498785972595,0.17364062251729165,True,0.9990744590759277,0.17364062251729165,True,False,0.9990744590759277,True
DESI-004.7352-31.8716,4.7352,-31.8716,C,2.5,shielded,DECaLS,0.13,REX,,0.288+/-0.023,0.0037159970961511135,91.59324718506858,False,0.005234815180301666,91.59324718506858,False,False,0.005234815180301666,False
DESI-004.8732-31.1123,4.8732,-31.1123,C,2.5,shielded,DECaLS,0.15,REX,,0.323+/-0.027,0.9872838258743286,0.7147991339293325,True,0.9887619614601135,0.7147991339293325,True,False,0.9887619614601135,True
DESI-005.2856-39.3724,5.2856,-39.3724,C,2.5,shielded,DECaLS,0.3,REX,,0.342+/-0.030,0.9963032007217407,0.41417274630472695,True,0.9886935353279114,0.41417274630472695,True,False,0.9963032007217407,True
DESI-005.5523-04.4710,5.5523,-4.471,C,2.0,shielded,DECaLS,0.12,REX,0.6013,,0.005073781590908766,71.87191851629997,False,0.006791829597204924,71.87191851629997,False,False,0.006791829597204924,False
DESI-006.0703+01.4212,6.0703,1.4212,C,2.0,l18,DECaLS,0.48,DC,0.4951,,0.8933222889900208,0.19157637246846182,True,0.9936537742614746,0.19157637246846182,True,True,0.9936537742614746,True
DESI-006.0848-64.9549,6.0848,-64.9549,C,2.0,shielded,DECaLS,0.12,REX,,0.860+/-0.083,0.0015044314786791801,25.769302949955712,False,0.002289456082507968,25.769302949955712,False,False,0.002289456082507968,False
DESI-006.1955-57.9429,6.1955,-57.9429,C,2.0,shielded,DECaLS,0.14,REX,,0.751+/-0.065,0.00030342722311615944,98.83434426651759,False,0.0011708445381373167,98.83434426651759,False,False,0.0011708445381373167,False
DESI-006.2199-01.8426,6.2199,-1.8426,C,2.5,l18,DECaLS,0.21,REX,0.6907,,0.00035905756521970034,47.742153861560816,False,0.0013915031449869275,47.742153861560816,False,True,0.0013915031449869275,False
DESI-006.3643+10.1853,6.3643,10.1853,C,2.5,l18,DECaLS,0.14,DC,0.4579,,0.999815046787262,0.14656532360622518,True,0.998528242111206,0.14656532360622518,True,True,0.999815046787262,True
DESI-006.4166-27.4448,6.4166,-27.4448,C,2.5,shielded,DECaLS,0.68,REX,,0.821+/-0.051,0.00047736652777530253,60.70578457728115,False,0.0008241188479587436,60.70578457728115,False,False,0.0008241188479587436,False
DESI-006.4448+03.6455,6.4448,3.6455,C,2.0,l18,DECaLS,0.25,DC,0.4092,,0.8889164924621582,0.1545645892402829,True,0.8074254393577576,0.1545645892402829,True,True,0.8889164924621582,True
DESI-006.5376-05.1005,6.5376,-5.1005,C,2.0,l18,DECaLS,0.18,DC,0.3694,,0.9926093220710754,0.13704261626142736,True,0.9787492156028748,0.13704261626142736,True,True,0.9926093220710754,True
DESI-006.5454-60.8859,6.5454,-60.8859,C,2.0,shielded,DECaLS,0.17,REX,,0.470+/-0.034,0.32263386249542236,5.340289186139337,False,0.06607500463724136,5.340289186139337,False,False,0.32263386249542236,False
DESI-006.6039+04.3071,6.6039,4.3071,C,2.0,shielded,DECaLS,0.22,REX,0.7094,,0.0020570612978190184,42.50087234982831,False,0.003875799709931016,42.50087234982831,False,False,0.003875799709931016,False
DESI-006.9518-03.8141,6.9518,-3.8141,C,2.0,l18,DECaLS,0.14,DC,0.5883,,0.9670715928077698,0.12447542230785742,True,0.9781163930892944,0.12447542230785742,True,True,0.9781163930892944,True
DESI-007.0770-27.5692,7.077,-27.5692,C,2.5,l18,DECaLS,0.22,DC,,0.881+/-0.074,0.9980189800262451,0.09109659642046644,True,0.9972497820854187,0.09109659642046644,True,True,0.9980189800262451,True
DESI-007.0848-52.1662,7.0848,-52.1662,C,2.0,shielded,DECaLS,0.25,REX,,0.870+/-0.072,0.00047674032975919545,58.55189925609699,False,0.00047989064478315413,58.55189925609699,False,False,0.00047989064478315413,False
DESI-007.3282-25.6413,7.3282,-25.6413,C,2.0,shielded,DECaLS,0.16,REX,,0.630+/-0.092,0.0048194993287324905,88.96546842745542,False,0.006082109175622463,88.96546842745542,False,False,0.006082109175622463,False
DESI-007.4408-02.3542,7.4408,-2.3542,C,2.5,l18,DECaLS,0.99,DC,0.6435,,0.9905498623847961,0.19863708903785476,True,0.9702543020248413,0.19863708903785476,True,True,0.9905498623847961,True
DESI-007.6167-07.3598,7.6167,-7.3598,C,2.5,shielded,DECaLS,0.99,REX,0.6851,,0.9994433522224426,4.088632145679816,True,0.9913291931152344,4.088632145679816,True,False,0.9994433522224426,True
DESI-007.7075-31.8051,7.7075,-31.8051,C,2.5,l18,DECaLS,0.22,DC,,0.221+/-0.006,0.8983890414237976,0.2145021882204326,True,0.9781578183174133,0.2145021882204326,True,True,0.9781578183174133,True
DESI-007.7552-24.4012,7.7552,-24.4012,C,2.5,l18,DECaLS,0.99,DC,,0.623+/-0.013,0.9848852157592773,0.13760689126699946,True,0.9938713312149048,0.13760689126699946,True,True,0.9938713312149048,True
DESI-007.9602-00.6805,7.9602,-0.6805,C,2.0,l18,DECaLS,0.58,DC,0.4808,,0.8475720882415771,0.0531540376261052,True,0.9251682758331299,0.0531540376261052,True,True,0.9251682758331299,True
DESI-008.0561+11.4205,8.0561,11.4205,C,2.5,l18,DECaLS,0.69,DC,0.3835,,0.9973465204238892,0.13825159585129793,True,0.9977820515632629,0.13825159585129793,True,True,0.9977820515632629,True
DESI-008.6662-13.6007,8.6662,-13.6007,C,2.5,l18,DECaLS,0.67,DC,,0.714+/-0.040,0.9987950325012207,0.08681359764872443,True,0.9875246286392212,0.08681359764872443,True,True,0.9987950325012207,True
DESI-008.8590-20.2624,8.859,-20.2624,C,2.5,shielded,DECaLS,0.73,REX,0.3017,,0.978367030620575,0.2887514076627888,True,0.9582860469818115,0.2887514076627888,True,False,0.978367030620575,True
DESI-008.9856-31.0498,8.9856,-31.0498,C,2.5,shielded,DECaLS,0.15,REX,,0.416+/-0.053,0.9026106595993042,0.17514456624070507,True,0.9294026494026184,0.17514456624070507,True,False,0.9294026494026184,True
DESI-009.4655-11.1778,9.4655,-11.1778,C,2.5,l18,DECaLS,1.0,DC,0.6034,,0.9999576807022095,0.1386317672735379,True,0.9994261264801025,0.1386317672735379,True,True,0.9999576807022095,True
DESI-009.4901-61.7741,9.4901,-61.7741,C,2.0,l18,DECaLS,0.13,REX,,0.366+/-0.095,0.9971498847007751,4.704530040271057,True,0.9962194561958313,4.704530040271057,True,True,0.9971498847007751,True
DESI-009.5831-22.7369,9.5831,-22.7369,C,2.5,l18,DECaLS,0.34,DC,,0.669+/-0.037,0.9457846879959106,0.13272039714329725,True,0.9438227415084839,0.13272039714329725,True,True,0.9457846879959106,True
DESI-009.6186-25.3693,9.6186,-25.3693,C,2.0,shielded,DECaLS,0.29,REX,,0.695+/-0.068,0.0001176499790744856,115.40432747829398,False,0.0010812937980517745,115.40432747829398,False,False,0.0010812937980517745,False
DESI-009.6226-36.7634,9.6226,-36.7634,C,2.0,shielded,DECaLS,0.37,REX,,0.761+/-0.121,0.0008446322754025459,79.64211004914459,False,0.0007286265026777983,79.64211004914459,False,False,0.0008446322754025459,False
DESI-009.6721-07.4138,9.6721,-7.4138,C,2.0,shielded,DECaLS,0.5,DC,0.2798,,0.9729861617088318,0.11540672408375127,True,0.9899963140487671,0.11540672408375127,True,False,0.9899963140487671,True
DESI-009.7395-07.7564,9.7395,-7.7564,C,2.5,shielded,DECaLS,0.84,DC,0.4099,,0.9995763897895813,0.17053413773557766,True,0.9993415474891663,0.17053413773557766,True,False,0.9995763897895813,True
DESI-010.3697-51.0101,10.3697,-51.0101,C,2.0,shielded,DECaLS,0.39,REX,,0.694+/-0.038,0.0004695334064308554,77.38108768773952,False,0.002445389050990343,77.38108768773952,False,False,0.002445389050990343,False
DESI-010.4341-23.6515,10.4341,-23.6515,C,2.5,l18,DECaLS,1.0,DC,0.3905,,0.9997043013572693,0.1582973416003969,True,0.999140739440918,0.1582973416003969,True,True,0.9997043013572693,True
DESI-010.5365-09.9688,10.5365,-9.9688,C,2.0,l18,DECaLS,0.17,DC,0.4173,,0.9995167255401611,0.0914590178280104,True,0.9977267384529114,0.0914590178280104,True,True,0.9995167255401611,True
DESI-010.5692-05.5844,10.5692,-5.5844,C,2.0,l18,DECaLS,1.0,DC,0.2764,,0.999893069267273,0.1910285277303352,True,0.9997912049293518,0.1910285277303352,True,True,0.999893069267273,True
DESI-010.6237-15.1890,10.6237,-15.189,C,2.5,l18,DECaLS,0.49,DC,,0.407+/-0.011,0.9954249262809753,0.12516778529739592,True,0.9613094329833984,0.12516778529739592,True,True,0.9954249262809753,True
DESI-011.0120+28.5026,11.012,28.5026,C,2.0,shielded,DECaLS,0.55,REX,0.6125,,8.861747483024374e-05,89.95179626105838,False,0.0005681552574969828,89.95179626105838,False,False,0.0005681552574969828,False
DESI-011.1176-09.8211,11.1176,-9.8211,C,2.0,l18,DECaLS,0.29,DC,0.5485,,0.9996674060821533,0.1763282959161334,True,0.997187077999115,0.1763282959161334,True,True,0.9996674060821533,True
DESI-011.6128-26.6737,11.6128,-26.6737,C,2.5,l18,DECaLS,0.76,DC,,0.399+/-0.117,0.986627995967865,0.16841886527372077,True,0.9959589838981628,0.16841886527372077,True,True,0.9959589838981628,True
DESI-011.6341-32.5680,11.6341,-32.568,C,2.0,shielded,DECaLS,0.27,REX,,0.734+/-0.038,0.0016071789432317019,29.23410649024455,False,0.0007786067435517907,29.23410649024455,False,False,0.0016071789432317019,False
DESI-012.5414-15.3948,12.5414,-15.3948,C,2.0,l18,DECaLS,0.1,DC,,0.458+/-0.045,0.9972079396247864,0.16786279660252285,True,0.9898820519447327,0.16786279660252285,True,True,0.9972079396247864,True
DESI-012.6879+05.1953,12.6879,5.1953,C,2.0,l18,DECaLS,0.95,DC,0.394,,0.9991658926010132,0.10788513245457133,True,0.9990217685699463,0.10788513245457133,True,True,0.9991658926010132,True
DESI-012.7302-17.3424,12.7302,-17.3424,C,2.0,shielded,DECaLS,0.94,DC,,0.683+/-0.028,0.99974125623703,0.11156926712655707,True,0.9985411167144775,0.11156926712655707,True,False,0.99974125623703,True
DESI-013.0309-62.2004,13.0309,-62.2004,C,2.0,shielded,DECaLS,0.28,REX,,0.751+/-0.039,0.7131938338279724,71.74855310321222,False,0.9095733761787415,71.74855310321222,False,False,0.9095733761787415,False
DESI-013.0826-21.4621,13.0826,-21.4621,C,2.5,l18,DECaLS,0.82,DC,,0.533+/-0.041,0.9994552731513977,0.08107107301990653,True,0.9993450045585632,0.08107107301990653,True,True,0.9994552731513977,True
DESI-013.3666-16.0988,13.3666,-16.0988,C,2.5,l18,DECaLS,0.63,DC,,0.680+/-0.100,0.9980731010437012,0.20358976444507484,True,0.9988036155700684,0.20358976444507484,True,True,0.9988036155700684,True
DESI-013.4834-25.7652,13.4834,-25.7652,C,2.0,shielded,DECaLS,0.72,REX,,0.605+/-0.023,0.009689603000879288,46.14191911941434,False,0.008230934850871563,46.14191911941434,False,False,0.009689603000879288,False
