row_id,ra,dec,score,in_neuralens_l18,in_neuralens_shielded,in_huang2020,in_huang2021,in_hsu2025,in_any_published
289584_2817,223.56047377330367,-7.256870977032766,0.9993202686309814,False,False,False,False,False,False
465421_1363,165.8900595011018,23.946203715257038,0.9993165731430054,False,False,False,False,False,False
439969_2724,170.60459987642545,19.2704066855698,0.9993153810501099,False,False,False,False,False,False
486401_229,232.80843237176896,27.888022770183962,0.9993153810501099,False,False,False,False,False,False
329040_3598,28.055250669922135,-0.2349126794212644,0.999314546585083,False,False,False,False,False,False
252094_565,55.6802100146866,-13.853939386685205,0.9993141889572144,False,False,False,False,False,False
361184_3356,150.01792326176403,5.310023311769534,0.9993118047714233,False,False,False,False,False,False
362952_2078,233.66677819224185,5.477660169019482,0.9993104934692383,False,False,False,False,False,False
459042_3972,231.2981423412039,22.871635341049423,0.9993091821670532,False,False,False,False,False,False
359188_1293,9.69061341356834,4.938964828087113,0.9993082284927368,False,False,False,False,False,False
466824_4470,189.30596935972633,24.33685686543987,0.9993064403533936,False,False,False,False,False,False
377169_680,209.6770403661772,7.90442634705518,0.999305009841919,False,False,False,False,False,False
412504_868,208.2273392782494,14.16940792465334,0.9993047714233398,False,False,False,False,False,False
382985_3870,238.50974823137116,9.062291655698157,0.9993045330047607,False,False,False,False,False,False
365838_2610,238.15204665262246,5.950964946822595,0.9993040561676025,False,False,False,False,False,False
457442_128,158.40104786383213,22.384022248877407,0.9993019104003906,False,False,False,False,False,False
472159_2269,215.82714668723008,25.222948231918604,0.9993014335632324,False,False,False,False,False,False
446669_827,148.18450998699174,20.40882064820294,0.9992971420288086,False,False,False,False,False,False
488866_3199,211.31812565071928,28.512221820377096,0.9992966651916504,False,False,False,False,False,False
390019_1317,220.74035279575676,10.185428778308005,0.9992958307266235,False,False,False,False,False,False
392935_332,241.29078910304025,10.638392959325905,0.999294638633728,False,False,False,False,False,False
457580_829,195.7500915736685,22.430172668057107,0.9992903470993042,False,False,False,False,False,False
329092_4717,41.17366952830098,-0.26619685364979895,0.9992884397506714,False,False,False,False,False,False
309030_5995,64.13376056349286,-3.703079596090787,0.9992882609367371,False,False,False,False,False,False
289350_4661,164.8051257578133,-7.144866430032108,0.9992876648902893,False,False,False,False,False,False
288871_263,44.30743294338053,-7.365254235147853,0.9992862343788147,False,False,False,False,False,False
252100_3796,57.32415123665722,-13.724198915268,0.9992836117744446,False,False,False,False,False,False
246426_2079,34.6600197657596,-14.806086366045816,0.9992817044258118,False,False,False,False,False,False
330512_2309,36.14357467756453,-0.04110465281670484,0.9992795586585999,False,False,True,False,False,True
430307_3714,150.05307118650765,17.589755461943728,0.9992784857749939,False,False,False,False,False,False
505073_4625,208.43860178254596,31.864965350394076,0.9992716908454895,True,False,False,False,False,True
317550_168,35.59344023061851,-2.369768941247777,0.9992700219154358,False,False,False,False,False,False
372790_1233,186.42921512647789,7.217904146368257,0.9992689490318298,False,False,False,False,False,False
395764_2740,240.88313248805397,11.235566792103825,0.9992688298225403,False,False,False,False,False,False
267323_5760,351.16988494516437,-11.237964871336432,0.9992677569389343,False,False,False,False,False,False
458926_283,199.99070746047167,22.640171379990583,0.9992638230323792,False,False,False,False,False,False
332373_5196,141.33927487326875,0.26750524393980757,0.9992634654045105,False,False,False,False,False,False
317547_2802,34.80399710294711,-2.2695287709494543,0.9992628693580627,False,False,False,False,False,False
500032_1598,177.1746393508088,30.725210905697953,0.9992614388465881,False,False,False,False,False,False
362733_290,178.56663491761117,5.389909232935763,0.9992607235908508,False,False,False,False,False,False
463407_1043,336.45365750776904,23.43327896909169,0.9992606043815613,False,False,False,False,False,False
276676_4149,205.16849134220814,-9.41238744951791,0.9992597699165344,False,False,False,False,False,False
408158_5428,170.14178144289022,13.56722101420111,0.999257504940033,False,False,False,False,False,False
438869_4205,240.04947116305473,19.072638115707683,0.9992558360099792,False,False,False,False,False,False
353408_827,1.544075396787012,3.910225095933581,0.9992558360099792,False,False,False,False,False,False
355670_2342,207.87762614343868,4.227839236054568,0.9992548823356628,False,False,False,False,False,False
486422_2994,238.70346750984157,28.038434761242303,0.9992541670799255,False,False,False,False,False,False
319423_483,143.8278001935,-2.105714628417902,0.999254047870636,False,False,False,False,False,False
340344_945,334.0577392551823,1.4024987178857613,0.9992528557777405,False,False,False,False,False,False
381353_2953,186.06550155577966,8.764940156532363,0.9992528557777405,False,False,False,False,False,False
469253_2643,135.72150943719504,24.77198044613083,0.9992521405220032,False,False,False,False,False,False
283521_1429,135.65815254734247,-8.309380207277032,0.9992510676383972,False,False,False,False,False,False
318220_4030,203.18211737529748,-2.267492493705701,0.999250590801239,False,False,False,False,False,False
415853_1285,352.1348085064722,14.722649154562719,0.999250590801239,False,False,False,False,False,False
356900_2029,155.98473675608952,4.476726893082138,0.9992504715919495,False,False,False,False,False,False
286643_1289,203.11915520288517,-7.81388252527182,0.9992504715919495,False,False,False,False,False,False
434483_3358,164.8819512757177,18.278991206517716,0.9992497563362122,False,False,False,False,False,False
318142_341,183.61801646040595,-2.35636345947856,0.999249279499054,False,False,False,False,False,False
493705_2262,152.2631487675412,29.51320245927762,0.9992491602897644,False,False,False,False,False,False
454772_637,158.2744831010114,21.902054823835794,0.9992485642433167,False,False,False,False,False,False
491398_911,212.44427154792407,28.92164873032671,0.9992468357086182,False,False,False,False,False,False
427642_2917,173.54741876748784,17.043328351170768,0.9992458820343018,True,False,False,False,False,True
324593_4084,356.26308924222025,-1.2101367192512127,0.9992449283599854,False,False,False,False,False,False
326192_6078,36.17639578474535,-0.6551099981265365,0.9992444515228271,False,False,False,False,False,False
423787_7540,248.54995575993277,16.369003164323786,0.9992431402206421,False,False,False,False,False,False
236731_5539,39.879161012789154,-16.408987814576747,0.9992407560348511,False,False,False,False,False,False
339108_7608,25.151464741326855,1.6138989450604402,0.9992401599884033,False,False,False,False,False,False
362831_4386,203.16461415729128,5.566061103300633,0.9992398023605347,False,False,False,False,False,False
365798_7253,228.19657183446807,6.076024794457346,0.9992386102676392,False,False,False,False,False,False
326615_248,141.92322056977295,-0.8715468675199827,0.9992376565933228,False,False,False,False,False,False
312503_4151,213.72251900116945,-3.196904177020953,0.9992371797561646,False,False,False,False,False,False
276648_502,198.0249547960755,-9.60654120951518,0.999237060546875,False,False,False,False,False,False
432562_2682,20.634419307036808,18.04258135476214,0.999237060546875,False,False,False,False,False,False
404630_1601,345.30146298006076,12.717268321922457,0.9992368221282959,False,False,False,False,False,False
403207_3307,340.91594980730844,12.562709212639055,0.9992350339889526,False,False,False,False,False,False
368631_2664,220.13318302171174,6.493500932115596,0.999234676361084,False,False,False,False,False,False
287492_2054,57.09851887503404,-7.487771241152961,0.9992337226867676,False,False,False,False,False,False
391537_4924,246.05916565971276,10.610003400076494,0.9992328882217407,True,False,False,False,False,True
413822_588,187.98925911237157,14.43327767369018,0.9992328882217407,False,False,False,False,False,False
359874_2985,181.728764563417,5.010679355508906,0.9992319345474243,False,False,False,False,False,False
256254_5346,43.69459853743569,-12.916180774085412,0.9992318153381348,False,False,False,False,False,False
352590_3033,156.9159398519082,3.7838993048324725,0.9992316961288452,False,False,False,False,False,False
465487_2108,183.87988753912197,23.982213971239855,0.9992313385009766,False,False,False,False,False,False
497412_3957,138.70064200639274,30.315230402436384,0.9992311000823975,False,False,False,False,False,False
466892_3803,208.13192735872906,24.319356821579717,0.9992305040359497,False,False,False,False,False,False
266096_4651,38.947105188527416,-11.16063497890123,0.999229907989502,False,False,False,False,False,False
448234_4223,205.7561844409452,20.845207969709744,0.9992291927337646,False,False,False,False,False,False
243615_4216,27.68665871362869,-15.249767325633572,0.9992283582687378,False,False,False,False,False,False
412425_3008,187.94511479050047,14.266509937352945,0.9992254972457886,False,False,False,False,False,False
308827_2592,13.327466637472739,-3.805730350172028,0.9992228746414185,False,False,False,False,False,False
314683_4091,38.82889584125003,-2.6790342923470734,0.9992225170135498,False,False,False,False,False,False
280946_3986,205.42148364362507,-8.733086434335789,0.9992187023162842,False,False,False,False,False,False
384147_2980,172.51354358911593,9.279369190726735,0.9992185831069946,False,False,False,False,False,False
330408_8791,10.158038924723618,0.0881498508648598,0.9992183446884155,False,False,False,False,False,False
508741_3357,209.0083807015765,32.54313231212347,0.9992160797119141,False,False,False,False,False,False
