rank,is_new,rank_within_new,row_id,RA,DEC,mean5,footprint,brick,sep_arcsec,klc_ra,klc_dec,klc_index,klc_ref,klc_dup,klc_catalog
11478,0,,s_169080_7615,22.500877366111716,-29.26790269286349,0.3149058006703853,south,0224m292,0.023457414080673228,22.500881,-29.267897,911,Stein21,1,klc_clean250629ymh
14260,1,10563.0,s_228603_4044,74.36524572399863,-17.99748835016665,0.3052995478268713,south,0743m180,0.023595133950025257,74.36524,-17.997492,2792,Stein21,1,klc_clean250629ymh
3279,0,,s_316254_1387,71.54014389996797,-2.5055278242836274,0.3715397404506803,south,0716m025,0.02361442680816131,71.54013754,-2.505529454,11560,Storfer 2023,1,klc_clean250629ymh
148008,0,,s_509921_5369,198.661182329984,32.63275739100348,0.2055917006917297,south,1985p327,0.023629631924750014,198.6611886,32.63276129,11880,Storfer 2023,1,klc_clean250629ymh
64884,1,56454.0,s_128303_994,39.42890606460356,-37.71929722305877,0.2403387307072989,south,0395m377,0.023660217121549816,39.42890764,-37.71929077,11294,Storfer 2023,1,klc_clean250629ymh
4326,1,2502.0,s_301764_1282,43.65428398133371,-4.973516514784854,0.3592257302254438,south,0437m050,0.02367937558561811,43.654278,-4.9735193,2148,Stein21,1,klc_clean250629ymh
411,0,,s_389676_1820,133.6196936631354,10.137427887354368,0.467098069190979,south,1336p102,0.023709524013257446,133.6197,10.13743,3407,Huang et al. 2020a,1,klc_clean250629ymh
32966,1,27245.0,s_204147_563,42.98483700503842,-22.50311777316739,0.2690649453317746,south,0431m225,0.023712928461344585,42.98483,-22.503119,2124,Stein21,1,klc_clean250629ymh
22904,1,18176.0,s_118351_9256,88.49322656069354,-40.01831570862784,0.2846766592643689,south,0883m400,0.023787479223725014,88.49322,-40.01832,2927,Diehl et al. 2017,1,klc_clean250629ymh
17719,1,13603.0,s_197648_1712,78.0370239966561,-23.688146495727928,0.2955727912252769,south,0781m237,0.02379598105652064,78.03702,-23.688152,2834,Stein21,1,klc_clean250629ymh
75340,1,66144.0,s_408836_1095,344.11339823420445,13.437585453255863,0.2339829872798873,south,3442p135,0.023806606726054762,344.1133919,13.43758305,12097,Storfer 2023,1,klc_clean250629ymh
507,0,,s_56676_6845,59.02598923701011,-56.12480281756632,0.4587705068755895,south,0590m560,0.023860242165630863,59.026,-56.1248,10303,Storfer 2023,2,klc_clean250629ymh
2697,1,1355.0,s_93999_5390,74.11102792695162,-45.67265838673295,0.3810017236915882,south,0741m457,0.023943590312021666,74.11103743,-45.67265801,11590,Storfer 2023,1,klc_clean250629ymh
29792,1,24366.0,s_167999_9405,72.7609419616506,-29.474604829058215,0.2733901866246014,south,0726m295,0.023980492825555515,72.76093541,-29.47460827,11574,Storfer 2023,1,klc_clean250629ymh
73308,1,64268.0,s_357646_5291,343.15905490252976,4.560164411201008,0.2351836342364549,south,3430p045,0.02401950284273227,343.1590511,4.560169902,10866,Storfer 2023,2,klc_clean250629ymh
72260,1,63290.0,s_40853_7337,36.04845393240784,-61.28377487024066,0.2358131746063008,south,0359m612,0.024103395174120256,36.04844,-61.283775,1690,Stein21,1,klc_clean250629ymh
7677,0,,s_492651_4968,210.60161765398095,29.299630189119497,0.3337485526688397,south,2104p292,0.024206038620108738,210.60161,29.299631,6076,Stein21,1,klc_clean250629ymh
3278,1,1742.0,s_391048_7516,122.08523209487964,10.528396410916248,0.3715404798043892,south,1219p105,0.02424108743623839,122.08523,10.52839,3082,Huang et al. 2020a,1,klc_clean250629ymh
1080,1,380.0,s_100045_7655,47.90957913581824,-44.13701347419092,0.4232302086165873,south,0478m442,0.024284670881637233,47.90956998,-44.137015,10570,Storfer 2023,2,klc_clean250629ymh
80653,1,71081.0,s_131806_1973,59.42869542424724,-36.88504560781645,0.2310508303344249,south,0595m370,0.024325194844963267,59.42869751,-36.88503906,11472,Storfer 2023,1,klc_clean250629ymh
117432,0,,s_40042_9936,333.2185831634639,-61.68471735950493,0.215103942528367,south,3329m617,0.024332527257989484,333.2185881,-61.6847237,12065,Storfer 2023,1,klc_clean250629ymh
147544,1,132017.0,s_477277_3727,194.08399538422088,26.273061457020574,0.2057144560618326,south,1940p262,0.024346916741084308,194.0840028,26.27306269,11871,Storfer 2023,1,klc_clean250629ymh
8982,0,,s_51028_8288,0.3685495718372257,-57.85848975547933,0.3263812845572829,south,0002m577,0.024427887232231365,0.3685421137,-57.85849526,10376,Storfer 2023,2,klc_clean250629ymh
102331,1,91155.0,s_274634_2178,47.71308124360347,-9.81396478117595,0.2208375581307336,south,0477m097,0.024478291163335657,47.71308179,-9.813958003,11360,Storfer 2023,1,klc_clean250629ymh
44268,1,37554.0,s_358323_2822,152.7783421410299,4.743088788137417,0.2565658421255648,south,1527p047,0.024484575882396806,152.77833557128906,4.743090629577637,4192,Talbot,1,klc_clean250629ymh
283,1,40.0,s_116160_10257,92.0180970022287,-40.528204244447494,0.4820495350169949,south,0919m405,0.024507033866490748,92.01809,-40.5282,2955,Diehl et al. 2017,1,klc_clean250629ymh
6143,1,3864.0,s_60612_11392,348.2771003305985,-55.06862817694733,0.3436328836862231,south,3480m550,0.024563688055547147,348.2771044,-55.06863459,10875,Storfer 2023,1,klc_clean250629ymh
4903,1,2910.0,s_124884_477,34.4256330787114,-38.42738968080042,0.3538918240461498,south,0345m385,0.024618750818875802,34.42562552,-38.42738626,11236,Storfer 2023,1,klc_clean250629ymh
36502,1,30464.0,s_334662_10467,353.749964217321,0.5929686705706156,0.2647149531636387,south,3536p005,0.024770626235960977,353.74997,0.5929724,8742,Stein21,1,klc_clean250629ymh
14335,1,10625.0,s_59027_6952,18.174519164859955,-55.164718950353176,0.3051164160715416,south,0181m552,0.02486350911477969,18.17450729,-55.16472025,11063,Storfer 2023,2,klc_clean250629ymh
85131,1,75237.0,s_378396_4920,159.2550171280006,8.354613632940879,0.228724874582258,south,1591p082,0.024864987190485903,159.2550142,8.354619903,10740,Storfer 2023,1,klc_clean250629ymh
19473,0,,s_351390_1962,216.38428503697105,3.480637463961606,0.2915028755087405,south,2164p035,0.024941009692228917,216.3842906,3.480641607,11920,Storfer 2023,2,klc_clean250629ymh
277,1,37.0,s_266063_10443,30.543764788951115,-11.1532141000189,0.4835263745859265,south,0304m112,0.024995744808460677,30.543764,-11.153221,1292,Stein21,1,klc_clean250629ymh
22552,1,17857.0,s_222913_3559,16.18563537887124,-19.025645581011133,0.2853323144780006,south,0162m190,0.025036789838067383,16.185633,-19.025639,606,Stein21,1,klc_clean250629ymh
2116,0,,s_466940_2301,221.13013682581663,24.311930663500263,0.3923331225290895,south,2211p242,0.02507597787195733,221.13014,24.311937,6633,Stein21,1,klc_clean250629ymh
14812,1,11031.0,s_106132_2363,343.0266783287835,-42.97534807161093,0.3036621155391913,south,3431m430,0.02510077846564749,343.026674,-42.97534186,12096,Storfer 2023,1,klc_clean250629ymh
875,1,275.0,s_124813_6225,11.998549966374116,-38.44589195522239,0.4328496935369912,south,0119m385,0.025207831259712012,11.998551,-38.445885,418,Stein21,1,klc_clean250629ymh
85975,1,76024.0,s_322451_1879,180.8369943820888,-1.5205841858986096,0.2282896203512791,south,1808m015,0.025215539343732565,180.837,-1.52058,5106,Canameras22,1,klc_clean250629ymh
58482,1,50552.0,s_115887_5821,2.4588795269692536,-40.46056037646804,0.2447355222480837,south,0024m405,0.025329791144646296,2.4588716,-40.460564,104,Stein21,1,klc_clean250629ymh
2469,1,1194.0,s_471996_2199,170.6983463271917,25.26694588742664,0.3851504288613796,south,1707p252,0.025367350879979142,170.69834,25.26695,4672,Huang et al. 2020a,1,klc_clean250629ymh
33705,1,27910.0,s_287973_2856,178.11220034495136,-7.504846373229444,0.2680924465879798,south,1781m075,0.025414737130506567,178.1121995,-7.504853383,11831,Storfer 2023,1,klc_clean250629ymh
3743,0,,s_344817_10667,12.493104857058396,2.454409645216084,0.3656763007282279,south,0123p025,0.02544025715616194,12.4931099,2.45440469,10272,Storfer 2023,2,klc_clean250629ymh
7100,1,4623.0,s_440028_4814,186.31781965407893,19.228681407672557,0.3372893625870347,south,1862p192,0.02546537657083172,186.3178122,19.2286807,11852,Storfer 2023,1,klc_clean250629ymh
29864,1,24431.0,s_266053_3797,27.837558749132494,-11.184144131296916,0.2732944605173543,south,0278m112,0.025509035690661354,27.83756484,-11.18414794,11163,Storfer 2023,1,klc_clean250629ymh
2359,1,1131.0,s_94782_8809,353.84110924832424,-45.73400206476624,0.3874110894277692,south,3537m457,0.025528478752614846,353.8411,-45.734005,8745,Stein21,1,klc_clean250629ymh
26709,0,,s_40195_4663,52.93243228923064,-61.387588964180466,0.2780009849462658,south,0529m615,0.025533624904961923,52.93244599,-61.38758627,10589,Storfer 2023,2,klc_clean250629ymh
83862,1,74062.0,s_247760_7066,19.25513121022423,-14.431895351693283,0.2293713772960472,south,0192m145,0.02557976749434592,19.2551255,-14.43189089,11076,Storfer 2023,1,klc_clean250629ymh
119085,1,106537.0,s_330319_9747,347.9734750273693,-0.3083680905550498,0.2145335452885774,south,3478m002,0.02561826634828265,347.97348,-0.308363,8492,SuGOHI2,1,klc_clean250629ymh
255,0,,s_109642_8028,89.3933807929936,-41.99726181873527,0.4890656227478757,south,0893m420,0.025622226764902417,89.39338636,-41.99726761,10690,Storfer 2023,2,klc_clean250629ymh
196,0,,s_405220_1292,136.46547709100523,13.030706224539111,0.5023427665233612,south,1365p130,0.025633447947903225,136.46547,13.0307045,3584,Stein21,1,klc_clean250629ymh
34827,1,28946.0,s_430448_721,186.82918526956644,17.432434481796015,0.2667153375208727,south,1869p175,0.025663548551700766,186.82919,17.43244,5390,Huang et al. 2020a,1,klc_clean250629ymh
1328,1,522.0,s_443919_558,136.74751724590956,20.035632196818533,0.4143277732189744,south,1368p200,0.025751075962736104,136.74751,20.03563,3597,Stein21,1,klc_clean250629ymh
3683,1,2023.0,s_296629_652,195.07993287912768,-6.009207476081949,0.3663341394159943,south,1951m060,0.025872223322711958,195.07994,-6.0092087,5619,Stein21,1,klc_clean250629ymh
5514,0,,s_59766_339,340.78680504823524,-55.14159340595359,0.3487195898313075,south,3409m552,0.025911628966268526,340.7868,-55.1416,10210,Huang 2022,1,klc_clean250629ymh
3208,1,1698.0,s_80260_1416,38.17954409283932,-49.2311465086769,0.3726514464127831,south,0383m492,0.0259341020366193,38.1795516,-49.23114123,10529,Storfer 2023,1,klc_clean250629ymh
135721,1,121576.0,s_57445_10202,41.559530374227926,-55.64765731197577,0.2090307631064206,south,0413m557,0.025953871450688525,41.55954259,-55.6476552,11310,Storfer 2023,1,klc_clean250629ymh
83385,1,73627.0,s_488799_3316,192.36004539464088,28.514103014843176,0.2296182820573449,south,1923p285,0.02600937189008085,192.36005,28.514109,5551,Stein21,1,klc_clean250629ymh
49516,0,,s_305740_3607,320.49949704436915,-4.520952397382482,0.2518103960901499,south,3205m045,0.026040027398951924,320.4995009,-4.520958525,10837,Storfer 2023,1,klc_clean250629ymh
13865,1,10215.0,s_498964_1002,227.5140277081223,30.466070495818233,0.3065786744467914,south,2276p305,0.02614850795128429,227.5140193,30.46607001,10804,Storfer 2023,1,klc_clean250629ymh
55701,1,48008.0,s_455630_4200,29.379278584000613,22.315584208650684,0.2468304467387497,south,0292p222,0.026152544374332853,29.37927811,22.31559146,10484,Storfer 2023,1,klc_clean250629ymh
266,0,,s_364017_5199,141.06262633158212,5.768983677540166,0.4872005999088287,south,1409p057,0.026281188004592993,141.06263,5.7689900000000005,3863,Huang et al. 2020a,1,klc_clean250629ymh
6620,0,,s_127189_6698,47.335766199438936,-38.09604543106672,0.3404938792809844,south,0472m380,0.026282309921439265,47.33576,-38.09604,2254,Jacobs et al. 2019b,1,klc_clean250629ymh
3388,0,,s_328244_3235,189.1505665108828,-0.5941833401160831,0.3700449675321579,south,1891m005,0.02634241089196053,189.15056,-0.59418,5456,Shu22,1,klc_clean250629ymh
4671,0,,s_245135_1650,60.80892376816877,-15.045766352573912,0.355912493285723,south,0609m150,0.026355701478497317,60.80891999999999,-15.04576,2599,Huang et al. 2020a,1,klc_clean250629ymh
4747,0,,s_394431_6727,261.76367745815037,11.002099352408676,0.3551572773605585,south,2617p110,0.026386372473323223,261.76367,11.002099,7436,Stein21,1,klc_clean250629ymh
34662,0,,s_335319_1019,157.79596726536806,0.6542170026040574,0.2669120078906417,south,1578p007,0.0263989475102555,157.79596,0.654218,4308,Stein21,1,klc_clean250629ymh
13726,0,,s_63203_3163,19.192445074788893,-54.06580569602348,0.3070363964186981,south,0192m540,0.02640547740410194,19.19244905,-54.06581265,11075,Storfer 2023,1,klc_clean250629ymh
104472,1,93107.0,s_224263_7641,12.53104690915892,-18.64376331477136,0.2199681999161839,south,0125m187,0.02641665370084552,12.53104,-18.64376,437,Huang et al. 2020a,1,klc_clean250629ymh
1741,0,,s_353507_7693,26.484797723409297,4.04129301577334,0.4007741003297269,south,0264p040,0.02643894142770278,26.4848,4.0413,DESI-026.4848+04.0413,DESI-026.4848+04.0413,1,huang2020_published_catalog
38298,1,32100.0,s_67680_11460,90.81921500640078,-52.64247330126666,0.2626642404778977,south,0906m527,0.026479306537099317,90.81921,-52.642480000000006,2943,Diehl et al. 2017,1,klc_clean250629ymh
58814,1,50849.0,s_132798_9260,9.62259196538992,-36.76339640948449,0.2445202413480728,south,0094m367,0.026533271350028597,9.6226,-36.7634,9421,Huang 2022,1,klc_clean250629ymh
64832,1,56407.0,s_298787_3931,16.919899769050847,-5.391892621437301,0.2403765792798367,south,0169m055,0.026575719375150804,16.9199,-5.3919,DESI-016.9199-05.3919,DESI-016.9199-05.3919,1,huang2020_published_catalog
33945,1,28131.0,s_362009_4722,356.9337046091997,5.223513597266912,0.2677963623427786,south,3568p052,0.02659418572152507,356.9337007,5.223507319,12143,Storfer 2023,1,klc_clean250629ymh
14717,0,,s_246402_5236,28.49802154487622,-14.6512499378591,0.3039501322899013,south,0285m147,0.026640620430616935,28.49801604,-14.6512448,11177,Storfer 2023,1,klc_clean250629ymh
12273,0,,s_58333_1985,73.38442009489422,-55.59105513168824,0.3119489507749676,south,0735m555,0.02670574073410988,73.38443000000001,-55.59106,2771,Jacobs et al. 2019b,1,klc_clean250629ymh
18172,1,14007.0,s_470914_3871,232.4531920632185,24.94238819142052,0.294456590572372,south,2324p250,0.026713137505104,232.4532,24.94239,6973,Stein21,1,klc_clean250629ymh
40332,0,,s_57562_13801,93.301423013552,-55.87345217505174,0.2605191606562584,south,0930m557,0.026757867061606527,93.30143407,-55.87344808,10696,Storfer 2023,2,klc_clean250629ymh
72842,1,63829.0,s_147193_7353,91.06038138415433,-33.7965012069638,0.2354507735974039,south,0910m337,0.02678399112971595,91.060374,-33.796497,2947,ODonnell22,1,klc_clean250629ymh
30566,1,25067.0,s_62347_4801,14.252066139769257,-54.282299730770504,0.2722962475760141,south,0142m542,0.026873057241031652,14.25206473,-54.28230715,10418,Storfer 2023,2,klc_clean250629ymh
5526,1,3379.0,s_495655_4365,352.4304580654266,29.75740207764868,0.3486242494080215,south,3523p297,0.026912548935938408,352.4304504394531,29.75739860534668,8684,Talbot,1,klc_clean250629ymh
67416,1,58807.0,s_35368_8786,335.92131847151387,-63.492161236407384,0.2387435219250619,south,3357m635,0.026913492245965502,335.9213321,-63.49215689,10360,Storfer 2023,2,klc_clean250629ymh
81378,0,,s_60752_5732,48.59803048063168,-54.650362332732115,0.2306630107341334,south,0485m547,0.026986212776945438,48.598022,-54.650368,2294,Stein21,1,klc_clean250629ymh
37773,1,31628.0,s_329213_1096,71.28569870030103,-0.1358926825265398,0.2632548862718977,south,0713m002,0.026996404683814448,71.285706,-0.1358944,2733,Stein21,1,klc_clean250629ymh
13661,1,10035.0,s_188507_1153,87.12090520979486,-25.525105866658656,0.3072437434631865,south,0872m255,0.027064702151004785,87.1209,-25.5251,9830,Huang 2022,1,klc_clean250629ymh
37457,0,,s_119456_9519,87.88663654770662,-39.79352686631126,0.2635932751465589,south,0877m397,0.027069183775818077,87.88662712,-39.79352485,11688,Storfer 2023,1,klc_clean250629ymh
87761,1,77666.0,s_429215_1958,224.50426312861828,17.330610947606942,0.2274492880795151,south,2245p172,0.02714471936742252,224.504271,17.33061032,11931,Storfer 2023,1,klc_clean250629ymh
6468,1,4125.0,s_401193_3558,186.0206375156996,12.240635154465098,0.3413543524220586,south,1860p122,0.027263343155243,186.02063,12.240637,5362,Stein21,1,klc_clean250629ymh
12573,1,9129.0,s_317419_6350,2.919283546550681,-2.179656760164769,0.3109132258221507,south,0028m022,0.027289656599706325,2.919286012649536,-2.179649591445923,125,Talbot,1,klc_clean250629ymh
55711,1,48018.0,s_359781_1905,158.2769076073152,5.021914026997261,0.2468214755412191,south,1583p050,0.027334296915007057,158.2769,5.0219145,4329,Stein21,1,klc_clean250629ymh
11137,1,7912.0,s_434569_3104,187.5069058740089,18.3581297449457,0.3163088503264589,south,1874p182,0.02743462384771063,187.5068984,18.35812696,10768,Storfer 2023,1,klc_clean250629ymh
2813,0,,s_97050_6011,77.6545925892662,-44.956859627948106,0.3791512418538332,south,0776m450,0.027455067657326835,77.65459601,-44.95686686,11624,Storfer 2023,1,klc_clean250629ymh
1756,1,768.0,s_92790_8841,1.0157383749952404,-45.88746935744633,0.4004360896069556,south,0008m460,0.027476914344761235,1.015728747,-45.88747301,10913,Storfer 2023,1,klc_clean250629ymh
59623,1,51587.0,s_275947_2546,20.607310195334783,-9.544633415515648,0.2439029299421236,south,0206m095,0.027513566098340922,20.60730683,-9.5446403,11093,Storfer 2023,1,klc_clean250629ymh
121985,1,109163.0,s_154251_3041,32.25152647228189,-32.233746332698296,0.2134880910860374,south,0323m322,0.02759678289620616,32.251522,-32.233753,1400,Stein21,1,klc_clean250629ymh
1367,1,542.0,s_47978_2487,352.38093519311894,-59.03386785032341,0.4130371028557419,south,3525m590,0.02759727606417659,352.38095,-59.033867,8678,Stein21,1,klc_clean250629ymh
9816,0,,s_36160_1558,52.59731927944461,-63.03694884987377,0.3222020727582276,south,0527m630,0.027605186771756097,52.597336,-63.03695,2425,Stein21,1,klc_clean250629ymh
32174,1,26535.0,s_127205_11141,52.508553599130416,-38.034045627403145,0.2700915209075901,south,0523m380,0.027652758523874915,52.50856132,-38.03405032,10585,Storfer 2023,1,klc_clean250629ymh
42710,1,36123.0,s_393478_3470,19.50042446779557,11.055243066846382,0.2580694841220975,south,0194p110,0.02767735275275607,19.50042197,11.05523578,11079,Storfer 2023,2,klc_clean250629ymh
95469,1,84791.0,s_232631_1787,49.419101511906234,-17.184918178231328,0.2238150532357394,south,0495m172,0.027760923159957263,49.419094,-17.184921,2325,Stein21,1,klc_clean250629ymh
37485,1,31364.0,s_456800_3433,345.0718937542186,22.224905117451573,0.2635647012386471,south,3450p222,0.02779634777967624,345.0719,22.2249,9160,Huang 2022,1,klc_clean250629ymh
66,1,4.0,s_479147_5307,354.9561699664053,26.40869717635328,0.5623186398297548,south,3548p265,0.0279117416122815,354.9561621,26.40869394,12137,Storfer 2023,1,klc_clean250629ymh
43866,1,37179.0,s_168026_86,80.25507777901025,-29.53400980028165,0.2569352171220089,south,0803m295,0.027943767716949598,80.25507,-29.534006,2858,Stein21,1,klc_clean250629ymh
4272,1,2460.0,s_45187_8704,70.86017551116532,-59.67135599396965,0.3597495417518075,south,0707m597,0.027961722725416895,70.86018705,-59.67136113,11556,Storfer 2023,1,klc_clean250629ymh
101959,1,90824.0,s_353470_644,17.03886936989926,4.1067856008112305,0.2209907388161809,south,0171p040,0.027989982135885067,17.03887467,4.106791302,11049,Storfer 2023,1,klc_clean250629ymh
112159,1,100184.0,s_96023_8009,74.8883507065936,-45.265631072606766,0.2170423097093589,south,0747m452,0.028001192006392985,74.88834,-45.265633,2802,Stein21,1,klc_clean250629ymh
67971,1,59325.0,s_393410_5453,2.2664117692053347,11.05392692199289,0.2383950902847573,south,0021p110,0.028134127865317257,2.266405075,11.05392269,10923,Storfer 2023,1,klc_clean250629ymh
19817,0,,s_502575_1434,197.5869481891794,31.21234151668111,0.2907209738623351,south,1976p312,0.028159955565033496,197.58694,31.212345,5666,Stein21,1,klc_clean250629ymh
8432,0,,s_334828_5002,35.128811196673844,0.739341679790581,0.3294319083885056,south,0351p007,0.028300704280858534,35.12881848,0.7393387197,10515,Storfer 2023,1,klc_clean250629ymh
5258,1,3180.0,s_236733_6032,40.57195661802733,-16.411585316726715,0.3509141840040684,south,0405m165,0.028400116786803924,40.57195,-16.41159,2028,Huang et al. 2020a,1,klc_clean250629ymh
147957,0,,s_185715_9313,33.29622111580744,-26.090766125671752,0.2056042236741632,south,0331m260,0.02857314585357472,33.2962284,-26.09077062,11222,Storfer 2023,1,klc_clean250629ymh
8610,1,5818.0,s_320211_4643,340.8942079423261,-1.8997569139380288,0.3284390886314213,south,3408m020,0.02857670232544531,340.8942,-1.8997569,8225,Stein21,1,klc_clean250629ymh
84186,1,74363.0,s_306038_1261,35.081623837028545,-4.197066991748646,0.2291945639808545,south,0351m042,0.028693711145805514,35.08162,-4.19706,1615,Huang et al. 2020a,1,klc_clean250629ymh
623,0,,s_457617_1277,205.7370004224332,22.61353799188481,0.4481773529201746,south,2058p225,0.02880501452969706,205.737,22.61353,5899,Huang et al. 2020a,1,klc_clean250629ymh
579,0,,s_450595_5499,117.27491571159206,21.150574057991065,0.4519077822566032,south,1171p212,0.02884219174673145,117.27492,21.150581,3043,Stein21,1,klc_clean250629ymh
105222,1,93789.0,s_104218_5708,49.44711905530721,-43.16090067967793,0.2196926709613763,south,0494m432,0.028861860150775864,49.44712958,-43.16090299,10573,Storfer 2023,1,klc_clean250629ymh
8775,1,5945.0,s_343935_343,151.76639820440477,2.1430078261066066,0.3275604234542698,south,1518p022,0.02890501820378765,151.7664,2.143,DESI-151.7664+02.1430,DESI-151.7664+02.1430,1,huang2020_published_catalog
6297,1,3987.0,s_439909_481,154.64700550756277,19.22607986217284,0.3424757936038077,south,1547p192,0.028960864012886077,154.647,19.226086,4234,Stein21,1,klc_clean250629ymh
91119,0,,s_146978_8007,26.61739668399609,-33.77377585410101,0.2258346476126462,south,0265m337,0.02905528236589287,26.61739,-33.77377,1061,Stein21,1,klc_clean250629ymh
11389,0,,s_295655_4019,310.5860813903962,-6.213610655722091,0.315318684768863,south,3106m062,0.029413643297238782,310.5860733,-6.213612094,12006,Storfer 2023,1,klc_clean250629ymh
121263,1,108524.0,s_342407_6582,129.98521697696242,2.109016846185735,0.2137524508230854,south,1298p020,0.029457186456108397,129.985209,2.109015,3228,SuGOHI1,1,klc_clean250629ymh
27504,1,22299.0,s_90922_138,46.35934898093072,-46.42540217084528,0.2767907218076288,south,0465m465,0.02948633123526055,46.35936039,-46.42540446,10561,Storfer 2023,2,klc_clean250629ymh
403,0,,s_406989_5534,230.22801365165097,13.199979616777217,0.4679865296930074,south,2301p132,0.029500504506982817,230.22801,13.199987,6914,Stein21,1,klc_clean250629ymh
605,1,154.0,s_494983_5648,159.28405160691975,29.691779746102185,0.4493568197824061,south,1591p297,0.029509743715943292,159.28406,29.691776,4366,Stein21,1,klc_clean250629ymh
20572,1,16097.0,s_174219_8776,47.008382817014905,-28.23176658309878,0.2891298755072057,south,0469m282,0.029564430334106478,47.008377,-28.231773,2244,Stein21,1,klc_clean250629ymh
87,0,,s_292418_3907,216.82796568655152,-6.754124035930034,0.5494297415018081,south,2168m067,0.02956819185127451,216.82796,-6.75413,6434,Huang et al. 2020a,1,klc_clean250629ymh
10209,1,7131.0,s_246359_5305,17.43501704088289,-14.660027704048677,0.3204401238122955,south,0174m147,0.02958750744391923,17.43502,-14.66002,680,Huang et al. 2020a,1,klc_clean250629ymh
13373,0,,s_47277_9565,14.396794297470365,-59.08847370570262,0.3082590710371732,south,0142m590,0.029616089259014062,14.39678,-59.08847,499,Jacobs et al. 2019b,1,klc_clean250629ymh
2889,0,,s_415165_5282,174.5480976190107,14.78629204762472,0.3777473757043481,south,1744p147,0.029804027648428193,174.5481,14.7863,9093,Huang 2022,1,klc_clean250629ymh
17995,1,13855.0,s_177923_108,13.783270511235855,-27.402064699988266,0.2948917206027545,south,0139m275,0.029924684022696754,13.78327,-27.402073,474,Stein21,1,klc_clean250629ymh
17790,1,13667.0,s_61688_1486,91.75261795631148,-54.61422169794484,0.295387709166971,south,0919m545,0.030189534207395893,91.75262,-54.614230000000006,2953,Diehl et al. 2017,1,klc_clean250629ymh
45775,0,,s_185808_9533,59.122580655604395,-26.103418529141234,0.2550881060655229,south,0590m260,0.030341328970968327,59.122585,-26.103426,2561,Stein21,1,klc_clean250629ymh
7184,1,4696.0,s_490098_1643,201.73310034609813,28.822025285977993,0.3367372585460543,south,2017p287,0.03035895299483063,201.73309326171875,28.822019577026367,5784,Talbot,1,klc_clean250629ymh
145253,0,,s_235310_4016,29.309905750979834,-16.807361695899647,0.2063210108521161,south,0293m167,0.03045856016205164,29.30991276,-16.80736685,10283,Storfer 2023,1,klc_clean250629ymh
133106,1,119235.0,s_49687_3104,88.4769682116536,-58.303556372625785,0.2098430753685534,south,0885m582,0.030481775931039255,88.4769663,-58.30356478,11692,Storfer 2023,1,klc_clean250629ymh
33971,1,28156.0,s_128278_168,31.52571390724736,-37.63094831294629,0.2677616030210629,south,0316m377,0.03053227156682973,31.52570687,-37.63094192,11201,Storfer 2023,1,klc_clean250629ymh
8873,1,6031.0,s_63909_9166,318.4057624592117,-53.9873316419969,0.3269132319837808,south,3182m540,0.03053575171681921,318.40576,-53.98734,7547,Stein21,1,klc_clean250629ymh
8812,1,5977.0,s_110460_1435,3.376759942701799,-41.72882603568618,0.3273213890788611,south,0035m417,0.03056186986740864,3.376754653,-41.72881852,10382,Storfer 2023,1,klc_clean250629ymh
844,0,,s_478538_175,185.0207977971587,26.490891734888677,0.4342236965894699,south,1851p265,0.030589217664850163,185.0208,26.4909,9312,Huang 2022,1,klc_clean250629ymh
54142,1,46591.0,s_363514_2778,14.668508477859158,5.766498854088239,0.2480576831938378,south,0146p057,0.03064478311059847,14.6685,5.7665,9183,Huang 2022,1,klc_clean250629ymh
25169,0,,s_384373_2575,229.72129967489596,9.230408530256168,0.2805481683462858,south,2297p092,0.030730643268692442,229.7213,9.2304,10095,Huang 2022,1,klc_clean250629ymh
44061,0,,s_208135_7483,38.608443000008755,-21.71918363992386,0.2567557428497821,south,0385m217,0.030810914497011514,38.60845199,-21.71918551,10532,Storfer 2023,1,klc_clean250629ymh
50165,1,42947.0,s_482558_829,229.7448045858185,27.374592461271103,0.2512944315560162,south,2298p272,0.03084593449409656,229.7448,27.3746,10096,Huang 2022,1,klc_clean250629ymh
1973,1,888.0,s_488026_5100,332.99791054542743,28.25077801729846,0.3954870619811118,south,3329p282,0.030849182353017784,332.99792,28.250776,7812,Stein21,1,klc_clean250629ymh
15924,0,,s_32252_7364,9.573568012756605,-64.5942328014013,0.3003623399883509,south,0095m645,0.030850640208118528,9.573585067,-64.59422834,10977,Storfer 2023,1,klc_clean250629ymh
1420,1,574.0,s_121606_5070,63.265953383734406,-39.31522955141861,0.411179413460195,south,0632m392,0.03102929809683793,63.26594378,-39.31523392,10621,Storfer 2023,1,klc_clean250629ymh
6941,0,,s_196260_8438,59.22554085264513,-24.05863718974414,0.3383345003123395,south,0591m240,0.031118280525961765,59.22554113,-24.05864583,11469,Storfer 2023,1,klc_clean250629ymh
34146,1,28316.0,s_456047_1426,141.75260080518612,22.29744654630313,0.2675385874696075,south,1418p222,0.031128028283117504,141.75261,22.297445,3895,Stein21,1,klc_clean250629ymh
4198,0,,s_459500_3010,355.26296103714105,22.658602525754535,0.3605248050764203,south,3552p227,0.03113326334643812,355.26297,22.6586,8802,Stein21,1,klc_clean250629ymh
449,1,94.0,s_358522_2720,202.66904702834873,4.670755104154968,0.4630610247142613,south,2026p047,0.031202373076045824,202.66904,4.67075,5815,Huang et al. 2020a,1,klc_clean250629ymh
