rank,rank_within_new,row_id,RA,DEC,mean5,footprint,brick
49924,42727,s_273814_4595,199.923652710146,-10.031661203758091,0.25149683309900867,south,1999m100
49925,42728,s_474910_4378,256.6262871774578,25.763370981163842,0.251496668625623,south,2565p257
49926,42729,s_379855_158,167.3835591548126,8.464987087332222,0.25149593416135757,south,1675p085
49927,42730,s_69419_8669,82.76507159364184,-52.35601425612438,0.251495179370977,south,0826m522
49928,42731,s_426403_4087,210.20359119561772,16.86977639998258,0.2514949716627598,south,2101p167
49929,42732,s_107183_5653,340.1456973500661,-42.6369068589927,0.25149496211961375,south,3401m427
49930,42733,s_47289_3027,19.911775489785885,-59.06298876362879,0.2514941034212825,south,0200m590
49931,42734,s_32246_7985,6.193400124684672,-64.55119401588615,0.2514928785691154,south,0060m645
49932,42735,s_204700_2896,192.51876147929113,-22.39840857098412,0.2514925746334484,south,1925m225
49933,42736,s_303146_589,30.099128103525572,-4.677414834171284,0.25149094582302495,south,0302m047
49935,42737,s_423848_10348,264.52372245227303,16.193783256149345,0.25148823666386305,south,2644p162
49936,42738,s_502517_7677,180.86706389024712,31.19791542829487,0.2514862206589896,south,1807p312
49937,42739,s_456778_1630,339.01536338716954,22.279674925395867,0.25148593984195033,south,3390p222
49938,42740,s_44162_11527,281.26889836376904,-60.3172902850278,0.2514857947418932,south,2810m602
49939,42741,s_124886_6301,35.24004727324693,-38.552741698956446,0.2514854446868412,south,0352m385
49940,42742,s_161767_7775,73.66033467537682,-30.85164986212259,0.25148385991342365,south,0735m307
49941,42743,s_375142_2473,58.628097511789356,7.681105167722801,0.251483859308064,south,0586p077
49942,42744,s_175254_1982,340.2520598621601,-28.36764622850275,0.25148305473849175,south,3402m282
49943,42745,s_303517_5085,123.235816713578,-4.841986177244129,0.2514829986903351,south,1232m047
49944,42746,s_196369_3123,88.83135836752407,-23.92627334083573,0.2514810441993177,south,0889m240
49945,42747,s_184241_2831,343.13301619944764,-26.459122252918224,0.2514800452860072,south,3431m265
49946,42748,s_429211_1896,223.47189282942918,17.300227921978383,0.2514786320272833,south,2234p172
49947,42749,s_209578_9311,66.24125402075728,-21.378273216876824,0.2514784382707148,south,0661m215
49948,42750,s_359435_1849,71.53348716918497,4.885242480049584,0.2514782403974095,south,0715p050
49949,42751,s_142127_10688,1.1714409619613197,-34.628307131905466,0.2514778186014155,south,0010m347
49951,42752,s_477138_1906,155.3605520683766,26.170827285832047,0.2514759244894321,south,1553p262
49952,42753,s_305748_1758,322.4592790423572,-4.4152159366509895,0.25147505587665364,south,3225m045
49953,42754,s_355140_4659,75.32417093532123,4.365117154570764,0.2514749513822608,south,0752p042
49954,42755,s_206092_1317,208.3804348089958,-22.221417715090386,0.251474816002883,south,2084m222
49955,42756,s_109518_8258,47.84780568427876,-41.99976283424815,0.2514746963279322,south,0477m420
49956,42757,s_186829_5088,342.7323941356095,-25.902644308294846,0.25147456331178547,south,3426m260
49957,42758,s_203953_4549,350.73239959577865,-22.851917613587048,0.25147425732575357,south,3506m227
49958,42759,s_238793_5275,216.9153885293853,-16.19285336924205,0.25147307987790557,south,2168m162
49959,42760,s_237259_3257,177.5276235238252,-16.45214761633123,0.25147287724539635,south,1775m165
49961,42761,s_1296_5060,67.98153484111883,-84.95906069435057,0.25147243889077797,south,0678m850
49962,42762,s_402385_2195,130.7444024801339,12.380018391857366,0.25147215123288336,south,1307p125
49964,42763,s_461556_1212,192.83574092908248,23.320369967859563,0.2514702134547406,south,1928p232
49965,42764,s_166553_4931,17.14056712129305,-29.628448023031222,0.2514698197643156,south,0171m297
49966,42765,s_392237_1059,63.93053746356901,10.724942060485143,0.2514691510237753,south,0639p107
49967,42766,s_270208_2344,4.648975912111932,-10.537753823693908,0.2514690959767904,south,0046m105
49968,42767,s_246876_3822,150.9777895249084,-14.825249720173948,0.2514685996575281,south,1509m147
49969,42768,s_271578_174,352.3890596055447,-10.617675414078043,0.2514677423860121,south,3525m105
49970,42769,s_55111_1491,76.29232072599123,-56.54749332355279,0.2514674619422294,south,0764m565
49971,42770,s_100897_5819,344.51009210063535,-44.226711613906765,0.25146551948273554,south,3445m442
49972,42771,s_453453_1368,163.69619834718597,21.80763653704365,0.25146424751728774,south,1637p217
49973,42772,s_294438_2432,4.585761101688666,-6.2796222498390195,0.2514640493754996,south,0046m062
49974,42773,s_312309_4614,165.20091145483258,-3.2878986387402698,0.2514634685125202,south,1651m032
49975,42774,s_337759_765,47.782143477752044,1.3350138345869584,0.25146051419578724,south,0478p012
49976,42775,s_275309_697,218.81810838975326,-9.63379702976263,0.25146044315770266,south,2189m097
49978,42776,s_441224_2192,142.51361834788585,19.59597747158769,0.25145750055089594,south,1425p195
49979,42777,s_326922_1021,218.53921340870147,-0.769566412704026,0.25145746655762197,south,2186m007
49980,42778,s_169041_165,11.163074083935166,-29.332638807416938,0.25145621141418817,south,0113m292
49981,42779,s_455032_2216,228.26662226314895,22.05785988637422,0.25145605495199563,south,2282p220
49982,42780,s_354088_3385,171.88876794857248,4.050294851492801,0.25145451122225493,south,1718p040
49983,42781,s_17660_10465,63.82948706169917,-71.3173419842359,0.2514539723168127,south,0637m712
49984,42782,s_418787_2132,30.937999600179936,15.4839460026139,0.2514532130153384,south,0309p155
49985,42783,s_235719_3445,136.0319286516593,-16.673018650736402,0.2514518178708386,south,1360m167
49987,42784,s_174222_7178,47.856510725323844,-28.374472811745754,0.2514498746779282,south,0477m282
49988,42785,s_380761_1830,36.23254249374284,8.828212294911605,0.2514496359042823,south,0362p087
49989,42786,s_239477_702,34.5609529498175,-16.012845986503,0.2514488168992102,south,0346m160
49990,42787,s_387096_3233,199.41290041339198,9.765221358818147,0.2514474994153716,south,1993p097
49991,42788,s_37994_426,327.6763899441431,-62.55654352431133,0.25144605235727796,south,3279m625
49992,42789,s_190755_2708,348.25200174294764,-25.33517448593615,0.2514459906378761,south,3482m252
49993,42790,s_342755_2170,216.84638144344984,1.882687587581326,0.25144484802149236,south,2168p020
49994,42791,s_197352_4218,357.44642049632824,-23.880538044933708,0.25144258423842986,south,3574m240
49995,42792,s_474636_6194,180.82948611153006,25.704952179118106,0.25143917416280603,south,1806p257
49996,42793,s_395465_839,164.75773384315676,11.264349317758102,0.2514385006390512,south,1648p112
49997,42794,s_402817_3039,241.22693708519654,12.457890354152449,0.25143793451134117,south,2412p125
49998,42795,s_243782_3719,71.01003262139683,-15.300958470285067,0.2514363336726092,south,0709m152
49999,42796,s_290215_7961,22.624995700975354,-7.121497224727804,0.25143485789885744,south,0225m070
50000,42797,s_207000_8312,93.3334409032213,-22.036067160711927,0.2514344381808769,south,0932m220
50001,42798,s_88084_1802,90.41773573078765,-47.17736324177238,0.2514342537266202,south,0905m472
50002,42799,s_272977_4000,347.74796111180336,-10.337127314380249,0.2514327098535432,south,3476m102
50003,42800,s_213589_8438,60.29674999376764,-20.842311600307944,0.2514324086883789,south,0602m207
50004,42801,s_48869_11620,59.95682876812795,-58.41188615225565,0.25143222703736684,south,0597m585
50005,42802,s_149445_9436,45.35458234526063,-33.24664757017928,0.2514320569298434,south,0452m332
50006,42803,s_82248_2526,74.18783211372975,-48.859774536948436,0.251431778287224,south,0743m487
50007,42804,s_451540_2389,10.322522956160627,21.60253840696667,0.2514305671735201,south,0103p215
50008,42805,s_398418_1952,197.413866437777,11.790178578043394,0.2514304135576822,south,1974p117
50009,42806,s_496833_2034,331.55710599585086,30.02049782704919,0.251428650325397,south,3316p300
50010,42807,s_358725_5192,253.61950450478065,4.684681622078931,0.2514272314787377,south,2535p047
50011,42808,s_93031_9265,87.42868845530064,-45.998373876799874,0.2514255837653764,south,0873m460
50012,42809,s_468811_3503,14.225458487228646,24.737021014650455,0.25142377148149536,south,0141p247
50013,42810,s_255341_234,169.4929519675773,-13.183103841716749,0.2514204811071977,south,1696m132
50014,42811,s_383048_3194,254.42787118066576,9.070886647205858,0.2514197165844962,south,2544p090
50015,42812,s_37509_12348,66.75314630242022,-62.42757744378912,0.2514194837272953,south,0665m625
50016,42813,s_266425_3981,122.58507607469268,-11.287939490001278,0.2514194213115843,south,1225m112
50017,42814,s_278721_2046,2.8581240797882774,-9.013161720157923,0.2514181916601956,south,0029m090
50018,42815,s_434764_1774,238.6874599342894,18.25191815220771,0.25141802788712087,south,2387p182
50019,42816,s_412670_1053,250.85540026372647,14.348900085577165,0.2514175636228174,south,2509p142
50020,42817,s_59114_8399,56.19933791504345,-55.32167210218369,0.2514173675346683,south,0561m552
50021,42818,s_207933_2508,344.24603172022415,-21.881791715251104,0.2514157825647999,south,3442m220
50022,42819,s_272419_5420,206.12488636796084,-10.170990026729989,0.2514154397387756,south,2060m102
50023,42820,s_95067_6734,95.18971919999449,-45.51258731143294,0.25141461782259283,south,0951m455
50024,42821,s_350044_1966,239.4085122197027,3.200856960919299,0.2514145868597552,south,2394p032
50025,42822,s_242869_309,194.51552083401657,-15.408054919596687,0.2514145058579743,south,1946m155
50026,42823,s_432098_5536,259.02129871344124,17.724666682758976,0.25141230517765506,south,2589p177
50027,42824,s_425621_924,6.05324271322519,16.68245625952874,0.2514115816942649,south,0061p167
50028,42825,s_241693_686,249.7824999706423,-15.715678551508088,0.2514103186549619,south,2498m157
50029,42826,s_368033_2607,69.81518836694272,6.48356979102873,0.2514069236814976,south,0697p065
50030,42827,s_40207_2202,59.032888949648125,-61.392979845151054,0.2514068995071284,south,0592m615
50031,42828,s_308067_104,183.00597676112187,-3.9655873245991513,0.25140679415781053,south,1831m040
50032,42829,s_372308_2970,65.13285769622762,7.295167004978605,0.2514065791852772,south,0650p072
50034,42830,s_503577_3539,130.439947917935,31.403472768540336,0.25140580751758534,south,1303p315
50035,42831,s_487596_2909,211.05980978592564,28.304386886940684,0.2514037537504919,south,2110p282
50036,42832,s_497519_641,169.62984527751175,30.294382699401297,0.2514032901264727,south,1697p302
50037,42833,s_273118_4564,23.45195664310281,-9.90789416297745,0.2514029079407919,south,0234m100
50038,42834,s_381260_587,162.32480792845917,8.774718339337614,0.25140255122678357,south,1624p087
50039,42835,s_193596_7049,49.579115280768875,-24.494340870695844,0.2514023886062205,south,0495m245
50040,42836,s_42025_8001,279.8086849468928,-60.95603778330019,0.2514022759278305,south,2797m610
50041,42837,s_394151_5344,190.6523579724281,10.903665027632693,0.2514007140620379,south,1905p110
50042,42838,s_273761_3396,186.459875154889,-10.124517370859293,0.2514004111086251,south,1864m100
50043,42839,s_117180_8681,66.25014677762337,-40.26732677110404,0.25139982594700994,south,0661m402
50044,42840,s_476976_5796,110.39191418566608,26.31259023000329,0.25139898955239914,south,1103p262
50046,42841,s_261764_106,13.7912274183223,-11.979601293596618,0.25139768766239284,south,0139m120
50047,42842,s_440312_5504,261.32892314055727,19.184061210513292,0.25139731287490574,south,2612p192
50049,42843,s_138779_11131,58.77452548455345,-35.47176319506073,0.25139501742460196,south,0586m355
50050,42844,s_141574_4090,192.61402120182794,-35.003473259065125,0.25139283285243436,south,1926m350
50051,42845,s_219577_389,213.4158631729691,-19.722625267204144,0.2513920301731559,south,2135m197
50052,42846,s_392488_1390,127.68512784489445,10.639318248626678,0.25139164575375617,south,1277p107
50053,42847,s_367872_947,29.20203602580637,6.567524463838056,0.2513916165145929,south,0292p065
50054,42848,s_138877_4638,88.61690986217224,-35.57600676024271,0.25139149973110764,south,0886m355
50055,42849,s_185610_3070,4.037120216599711,-26.091009107644304,0.2513905013824115,south,0040m260
50056,42850,s_444070_2309,176.93287518750506,20.011269216594584,0.25139035761822015,south,1769p200
50057,42851,s_156617_5186,9.219562665274532,-31.743828397406574,0.25138976812304464,south,0092m317
50058,42852,s_451999_3422,133.4969271652619,21.440744679342632,0.2513885527441744,south,1334p215
50059,42853,s_440755_2785,18.402090281412352,19.613956839015493,0.2513852662465069,south,0183p195
50060,42854,s_453469_5495,168.14059075963246,21.856587999148548,0.2513820425025187,south,1680p217
50061,42855,s_218827_10223,14.83222349823703,-19.707308538343423,0.2513819194951793,south,0147m197
50062,42856,s_71741_7219,301.84058201560725,-51.69476475207383,0.2513797998602968,south,3018m517
50063,42857,s_321818_1573,22.542329289127974,-1.4083551298929273,0.25137976810383406,south,0226m015
50064,42858,s_353998_4943,149.43186890135107,3.9376037844197143,0.2513786103045277,south,1493p040
50066,42859,s_118620_4365,175.87163311947728,-39.927756462786135,0.25137807366263587,south,1759m400
50069,42860,s_105072_11171,341.86149284437215,-43.1900813842562,0.25137408708178555,south,3416m432
50070,42861,s_198812_1080,35.426914609096535,-23.553070551978678,0.25137405347122693,south,0355m235
50071,42862,s_352724_2869,190.37508134251374,3.678174166261599,0.2513734440362896,south,1903p037
50072,42863,s_362967_2991,237.3397159676507,5.605932783807378,0.25137336147017775,south,2373p055
50073,42864,s_453823_1044,263.03960692315366,21.703289134884823,0.25137238558381797,south,2631p217
50074,42865,s_436176_7416,250.24432787429433,18.48803645422162,0.251371540009859,south,2501p185
50076,42866,s_119515_8229,106.94896472433324,-39.793911243298,0.2513702265263419,south,1068m397
50077,42867,s_308095_2164,190.0751711618165,-3.8868755216267057,0.2513692735694349,south,1901m040
50078,42868,s_35520_396,59.64095663607119,-63.33584240561672,0.2513689332510694,south,0599m632
50080,42869,s_484305_1338,0.9344464243335601,27.628131541852913,0.2513650249456987,south,0009p277
50081,42870,s_287364_3968,24.765732897154805,-7.419853541660212,0.2513649419766807,south,0247m075
50082,42871,s_398254_3968,155.69131442167438,11.735877485269926,0.2513647726067575,south,1556p117
50083,42872,s_394322_2657,234.00592721764983,10.939957683863149,0.2513610038149636,south,2340p110
50084,42873,s_178688_4706,229.0832032134902,-27.611951843220766,0.25135964388027787,south,2290m275
50085,42874,s_64706_9382,293.9410573733606,-53.712122652479486,0.25135885752097237,south,2937m537
50086,42875,s_321774_6189,11.631086171042458,-1.5737972896017651,0.25135837350971996,south,0116m015
50088,42876,s_195026_1043,81.54681904104498,-24.184754668723745,0.251356279659376,south,0816m242
50089,42877,s_275311_693,219.31992337436432,-9.82487097302809,0.2513561679050326,south,2194m097
50090,42878,s_82207_859,58.63879784866435,-48.76618376184963,0.2513561644242145,south,0588m487
50091,42879,s_340913_4435,116.40991462993166,1.717820312745733,0.2513552822987549,south,1163p017
50092,42880,s_129359_902,12.280852241430544,-37.56214350608842,0.25135382216394647,south,0124m375
50093,42881,s_359694_3620,136.52405776456098,4.998281954656927,0.2513533535588067,south,1365p050
50094,42882,s_95848_5578,12.889282111033802,-45.23658753951519,0.2513533350858779,south,0129m452
50095,42883,s_177748_2998,324.54456228187854,-27.74772530064676,0.2513524856651202,south,3245m277
50096,42884,s_216715_5485,173.84031776472364,-20.34865817563266,0.2513522315770388,south,1737m202
50097,42885,s_65828_1457,43.28295840183142,-53.196616216107294,0.2513520482243621,south,0434m532
50098,42886,s_317969_426,140.26179523213153,-2.1839282943057543,0.2513510651187971,south,1403m022
50099,42887,s_240118_3185,201.1823073542151,-16.120736193205317,0.25135101061314347,south,2011m160
50100,42888,s_168957_3650,347.27939062751886,-29.434853261843635,0.25135058211453726,south,3472m295
50101,42889,s_194075_2863,180.93896193674283,-24.566419276788704,0.25134888919783405,south,1809m245
50102,42890,s_454232_2301,13.020065718502975,21.917901531060018,0.25134799869265406,south,0130p220
50103,42891,s_186129_2967,148.1790413989867,-26.046884536159247,0.25134762275556566,south,1481m260
50104,42892,s_178087_12215,60.15979316502072,-27.622786884500915,0.2513463305978803,south,0600m275
50105,42893,s_380492_822,328.21914654618604,8.503847272846658,0.25134548475034535,south,3283p085
50106,42894,s_111607_1180,26.31921053273639,-41.415626187487284,0.25134449689940086,south,0264m415
50107,42895,s_408352_5199,220.00655129827743,13.541724573766336,0.2513423734344542,south,2199p135
50108,42896,s_300987_750,208.85695079288772,-5.1950172529799215,0.2513421213487163,south,2089m052
50109,42897,s_494872_2202,127.22073658900864,29.783829539996887,0.25133992451883386,south,1272p297
50110,42898,s_85753_11241,309.2948896700959,-47.96574627559276,0.2513391756976489,south,3091m480
50111,42899,s_419183_3790,133.5122044766823,15.530595664019847,0.2513390559528489,south,1335p155
50112,42900,s_335443_3871,188.88143435433534,0.7494164542090671,0.25133847710676493,south,1888p007
50113,42901,s_169298_2046,84.7546161121117,-29.365800547581436,0.2513384665850026,south,0848m292
50114,42902,s_335314_4075,156.6664553402601,0.7158890459179443,0.2513384517020313,south,1566p007
50115,42903,s_127179_3216,44.06324517060222,-37.916945437212895,0.2513377600873355,south,0441m380
50116,42904,s_51801_2097,0.5486258696727789,-57.467762363175844,0.2513369174237596,south,0006m575
50117,42905,s_255328_3126,166.28982219965528,-13.13428892908179,0.2513365959923249,south,1662m132
50118,42906,s_239337_4324,358.36639778155,-16.152088816339102,0.2513364664861001,south,3583m162
50119,42907,s_107190_115,342.34118366589576,-42.7022246738669,0.25133523405529556,south,3425m427
50120,42908,s_507507_1344,204.5737290814818,32.18492479054852,0.25133403930813075,south,2046p322
50121,42909,s_241283_1744,143.4961663790441,-15.675995051809611,0.25133387731330004,south,1435m157
50122,42910,s_57567_7786,95.36344640484968,-55.80653742038793,0.2513328707544133,south,0953m557
50123,42911,s_105150_1127,8.220692239041533,-42.89379765421515,0.25133228398044594,south,0083m430
50124,42912,s_355693_4033,213.75296213939205,4.344525011174322,0.251332180314057,south,2136p042
50125,42913,s_107540_3495,100.99342582152863,-42.48390660078752,0.2513314561583684,south,1009m425
50126,42914,s_141116_7314,53.199999864175204,-34.89032189077367,0.25132797235564797,south,0531m350
50127,42915,s_175125_8320,303.84742417840374,-28.195986607284222,0.25132360720890573,south,3037m282
50128,42916,s_351203_615,169.50752593156508,3.3940382872903903,0.25132313126814554,south,1696p035
50129,42917,s_70066_404,345.38564431827143,-52.252627130437666,0.25132226151181386,south,3455m522
50130,42918,s_145885_5178,57.630183589787435,-33.88924858115555,0.2513207903257353,south,0576m340
50131,42919,s_300784_615,157.96026973049172,-5.131088993784933,0.25131946973269803,south,1580m052
50132,42920,s_115984_5197,34.28034661983932,-40.48535731339749,0.2513193991406297,south,0342m405
50133,42921,s_126899_4321,315.4401968156974,-38.15366490489313,0.25131931907963007,south,3153m382
50134,42922,s_111526_11167,359.65685473701853,-41.694793628345565,0.251316937662159,south,3594m417
50135,42923,s_417371_3306,24.707019231406395,15.20740122159692,0.2513166597665986,south,0246p152
50137,42924,s_451138_187,262.502990422521,21.260072551330033,0.2513159723355784,south,2626p212
50138,42925,s_121369_3931,346.9762283085359,-39.53290354038441,0.25131534070242195,south,3469m395
50140,42926,s_11375_32289,72.54312975153051,-74.89424966269891,0.251314394846122,south,0722m750
50141,42927,s_3007_3631,295.4144562696721,-82.54518399441555,0.2513135224580765,south,2953m825
50142,42928,s_328900_1732,353.0385617591302,-0.5252685978530842,0.25131295204046183,south,3531m005
50143,42929,s_179799_424,181.14055483139146,-27.199204384206197,0.25131243499927225,south,1812m272
50144,42930,s_171674_4133,43.392420532443964,-28.770023797262034,0.2513114511733875,south,0434m287
50145,42931,s_194096_4705,186.7685319916038,-24.405870968427735,0.2513108718856529,south,1867m245
50146,42932,s_161686_976,49.95937611962554,-30.762098651302704,0.251310840723454,south,0500m307
50147,42933,s_47236_7549,354.41937747848516,-59.16772275816883,0.25131052104989066,south,3544m592
50148,42934,s_327621_1834,33.291144117986285,-0.38436128347921295,0.2513099500327371,south,0333m005
50149,42935,s_231918_4337,223.07053258180034,-17.455608495290754,0.25130949227605015,south,2230m175
50150,42936,s_416625_1415,191.7076638118757,14.895197372024064,0.251308583561331,south,1917p150
50151,42937,s_235073_3694,327.50381179394543,-17.081415804284237,0.251307059332612,south,3274m170
50152,42938,s_212585_5854,151.85756333472682,-21.099469142974357,0.2513061244171695,south,1517m210
50153,42939,s_292990_6599,0.6793367772458355,-6.516984886228229,0.2513052852889814,south,0006m065
50154,42940,s_105981_11759,291.79749028136763,-43.10135543796841,0.2513050660752924,south,2916m430
50155,42941,s_439949_793,165.24180107610002,19.326378097206458,0.25130498569924387,south,1653p192
50156,42942,s_233054_7026,160.12927965551924,-17.138924204834726,0.2513025542488322,south,1600m172
50158,42943,s_98855_6926,352.162184246449,-44.69976845508851,0.2513009547743422,south,3521m447
50159,42944,s_26187_5511,279.9830514338223,-67.16497561053401,0.25130089259509986,south,2799m672
50160,42945,s_65061_3223,82.59198417508676,-53.37904477699997,0.2513001243154577,south,0826m535
50162,42946,s_138718_10569,40.09101763986677,-35.40446597798065,0.2512957415499841,south,0399m355
50165,42947,s_482558_829,229.7448045858185,27.374592461271106,0.2512944315560162,south,2298p272
50166,42948,s_336353_4840,56.490480882800924,0.9606788568217721,0.2512942118424689,south,0563p010
50167,42949,s_431182_3120,19.009124270729906,17.73136149314151,0.2512913699465571,south,0189p177
50168,42950,s_188455_5918,72.89790127093234,-25.415898029678985,0.2512906389838463,south,0728m255
50169,42951,s_398566_4814,235.27520721797083,11.714753236899398,0.2512901940266602,south,2351p117
50170,42952,s_503710_3919,169.38358418928917,31.527354956172733,0.2512894788698759,south,1693p315
50173,42953,s_340407_5675,349.91080601311904,1.4825095178579224,0.2512877021203167,south,3498p015
50174,42954,s_216185_3566,32.818764124729405,-20.2117273564363,0.25128697749751155,south,0328m202
50175,42955,s_396206_573,353.4109804449466,11.29835794256979,0.25128550484078005,south,3535p112
50176,42956,s_143495_9817,56.23217905275685,-34.50436042450643,0.2512853639316745,south,0561m345
50178,42957,s_345351_2073,145.83913320659968,2.4416890204775763,0.2512835422268836,south,1458p025
50179,42958,s_65882_6652,65.91231562824473,-53.16493560048781,0.25128333972461403,south,0658m532
50180,42959,s_339107_8770,24.977238940535536,1.4000352298756769,0.25128293067391494,south,0248p015
50181,42960,s_245770_4528,225.1619844667086,-15.018657433688983,0.25128190066316164,south,2251m150
50182,42961,s_412463_2695,197.63099131633746,14.194219719843748,0.2512818210321711,south,1976p142
50183,42962,s_514530_1808,133.29223584768607,33.63827776280353,0.25127952905604617,south,1333p337
50184,42963,s_188143_5762,346.6761672471009,-25.837741279327403,0.25127859429339877,south,3465m257
50185,42964,s_173333_6165,155.57283377655784,-28.483350979705637,0.25127808027900755,south,1554m285
50186,42965,s_342864_3075,244.12497035201147,2.0687926965775727,0.2512775456998497,south,2441p020
50187,42966,s_478513_3387,178.21857622420933,26.39402259429717,0.2512761639431119,south,1781p265
50188,42967,s_426472_5979,228.2560932930701,16.771138643166456,0.2512756492629705,south,2281p167
50189,42968,s_8901_1875,70.21176016166487,-76.83414131558222,0.2512750863286783,south,0705m767
50190,42969,s_200136_5427,35.978927225444345,-23.153317718017753,0.2512744832980388,south,0359m232
50191,42970,s_465479_2835,181.76077226219402,24.020682073938755,0.2512742049613735,south,1817p240
50192,42971,s_321654_6080,341.72263295674526,-1.7029823315275032,0.25127406950341535,south,3416m017
50194,42972,s_67606_5056,60.16521433044833,-52.675326168989294,0.2512726858898532,south,0602m527
50195,42973,s_194565_4092,315.4320672063742,-24.489228469598732,0.25127225029282274,south,3154m245
50196,42974,s_295271_4301,214.08707927091294,-6.2436474656800565,0.25127151543274523,south,2140m062
50197,42975,s_355760_2250,230.40902800959,4.312337105478958,0.2512706394132692,south,2304p042
50198,42976,s_383904_4341,111.01691252282066,9.178440930218406,0.2512701860279776,south,1110p092
50199,42977,s_199480_5808,217.49531379722526,-23.45005266431811,0.2512696343270363,south,2174m235
50200,42978,s_260403_2174,25.881483253736437,-12.276844516631005,0.2512696261284873,south,0259m122
50201,42979,s_340938_4017,122.64735195455962,1.6381902416828993,0.25126962559006644,south,1226p017
50202,42980,s_330419_7398,12.927887087914817,0.08332773753118754,0.25126829161308706,south,0128p000
50203,42981,s_329902_2767,243.5976865006599,-0.14111681288642183,0.2512682477012277,south,2436m002
50204,42982,s_230174_2669,126.36632491800381,-17.706989563445855,0.25126644666306674,south,1264m177
50205,42983,s_181815_1518,26.02696101441264,-26.771583044756174,0.2512663221990806,south,0261m267
50206,42984,s_385380_4808,124.74373461017858,9.560699482913533,0.25126582393422725,south,1246p095
50207,42985,s_16267_1174,41.075191780755574,-71.92828001862401,0.2512654934544116,south,0413m720
50208,42986,s_274539_7498,23.7627818335981,-9.698608486306256,0.2512646488237806,south,0237m097
50209,42987,s_445265_2300,134.37655140040297,20.276604042869966,0.251264140434796,south,1344p202
50210,42988,s_442766_4408,191.0929633361386,19.87014239673333,0.25126363937743007,south,1910p197
50211,42989,s_231574_1330,132.97452226937574,-17.60259086821475,0.2512633014470339,south,1330m175
50212,42990,s_290751_4693,157.52602011153962,-7.014289318267339,0.2512628578289878,south,1574m070
50213,42991,s_375197_501,72.37649705184072,7.733357581638657,0.25126222348771987,south,0724p077
50214,42992,s_280876_161,187.5883672855855,-8.810341533957004,0.25126190086302813,south,1877m087
50215,42993,s_160841_3180,164.13140291501418,-30.883137850692627,0.25126062410563466,south,1641m310
50216,42994,s_221651_6958,42.73924811263469,-19.15821202790039,0.25126045989309204,south,0426m192
50217,42995,s_356255_2036,354.34014432490227,4.148055893254127,0.2512594194151461,south,3543p042
50218,42996,s_97851_3831,359.79338957676924,-44.91594263969057,0.2512591909060575,south,3598m450
50219,42997,s_236703_5442,32.694731340616364,-16.522044196772768,0.251257815174904,south,0326m165
50220,42998,s_270296_1821,26.957130254184662,-10.398466073377396,0.25125717450864615,south,0270m105
50221,42999,s_488749_1037,178.04345451955473,28.513308941880215,0.251256814179942,south,1781p285
50223,43000,s_242298_1227,46.6508810288846,-15.447231301047434,0.25125659836921843,south,0467m155
50224,43001,s_420199_4624,36.76740460639543,15.763383984887591,0.2512561207055114,south,0367p157
50225,43002,s_89722_3062,330.17292797125856,-46.88460589304323,0.2512556923669763,south,3302m470
50226,43003,s_323675_674,126.76833777274598,-1.2267803272645816,0.2512555286462884,south,1268m012
50227,43004,s_500256_4469,242.3636955890785,30.817219701329112,0.2512552118860185,south,2422p307
50229,43005,s_511222_709,224.95881542907614,32.94822950806677,0.2512536885216832,south,2250p330
50230,43006,s_280333_3491,50.445582522563825,-8.848710664968154,0.25125357154756783,south,0504m087
50231,43007,s_34196_4920,39.63644346673412,-63.831633966037614,0.25125278515042737,south,0396m637
50232,43008,s_331987_4457,44.88342144966276,0.23529685392542143,0.25125135867419884,south,0448p002
50233,43009,s_268108_1458,190.7406648526203,-10.917182903007445,0.25125034524826334,south,1908m110
50235,43010,s_239376_680,8.332136996711835,-15.897978150988742,0.2512495593749918,south,0084m160
50236,43011,s_498267_4030,25.98465342441007,30.592661086115797,0.2512488456093706,south,0259p305
50237,43012,s_145833_9308,42.1003468874946,-34.080424478072935,0.25124712437391283,south,0419m340
50238,43013,s_246398_2502,27.42072406447002,-14.809002240495749,0.25124502017315536,south,0275m147
50239,43014,s_446008_3227,331.94260500686966,20.143825051782585,0.25124495960772036,south,3319p202
50240,43015,s_113863_1700,55.208373842285376,-41.113093484134936,0.25124488020082936,south,0553m410
50241,43016,s_265166_3524,161.7858722567702,-11.385374883469995,0.25124468191061167,south,1617m115
50243,43017,s_297489_2396,51.038114153141564,-5.79995915193724,0.2512444291205611,south,0510m057
50244,43018,s_34780_1596,7.8700845721002946,-63.48050783751422,0.2512420761748217,south,0080m635
50245,43019,s_272153_755,138.39084537704707,-10.314980602115481,0.2512403517102939,south,1384m102
50246,43020,s_464230_4254,200.9519404638802,23.848574937827532,0.2512402949192619,south,2008p237
50247,43021,s_485945_1254,103.75034258114988,28.079628934334487,0.2512398206978105,south,1038p280
50248,43022,s_180747_3255,87.13027333069786,-27.02261636046646,0.25123965384264013,south,0872m270
50249,43023,s_296568_1755,179.81064961753304,-6.104749813735502,0.25123833093675785,south,1798m060
50250,43024,s_392455_4207,119.41149928106162,10.790176138056745,0.2512373552453937,south,1193p107
50251,43025,s_149990_4561,207.91476690517487,-33.308087429905974,0.2512347637442872,south,2079m332
50252,43026,s_188374_1341,50.36072327612182,-25.556886295450802,0.2512347161362413,south,0504m255
