,Index,Image,Name,Tractor Type,Score,Score Diff,Probability,Spec,Photo-z,ResNet Model,Ref,g mag,r mag,z mag,Region
969,970,,DESI-148.2095+10.7169,DC,2,0,0.79,0.375,,L18,,21.11,19.65,18.76,DECaLS
970,971,,DESI-148.3840+10.5475,DC,2,0,0.11,0.3446,,L18,,20.25,18.56,17.66,DECaLS
971,972,,DESI-150.2941+46.1759,DC,2,0,0.11,0.6315,,L18,,22.91,21.32,19.85,MzLS
972,973,,DESI-150.5233+15.3083,DC,2,0,0.94,0.5493,,L18,,21.34,19.4,17.97,DECaLS
973,974,,DESI-151.2523+10.4499,DC,2,0,0.58,0.6799,,L18,,21.06,19.42,18.14,DECaLS
974,975,,DESI-151.4072+67.5076,DC,2,0,0.63,,0.431+/-0.017,shielded,,20.84,19.04,17.97,MzLS
975,976,,DESI-151.8455-05.3863,DC,2,0,0.25,,0.743+/-0.089,L18,,23.14,21.56,19.99,DECaLS
976,977,,DESI-152.2710+43.7279,DC,2,0,0.98,0.5751,,L18,,22.32,20.43,18.93,MzLS
977,978,,DESI-152.3889-05.6017,DC,2.5,1,1.0,,0.425+/-0.057,L18,,20.11,18.57,17.59,DECaLS
978,979,,DESI-153.0776+44.3831,DC,2.5,1,0.84,0.4569,,shielded,,20.51,18.77,17.65,MzLS
979,980,,DESI-153.2654+10.1926,REX,2,0,0.7,0.4228,,shielded,a,21.31,19.54,18.38,DECaLS
980,981,,DESI-154.5759+74.5812,DC,2,0,0.94,,0.772+/-0.040,L18,,22.38,20.9,19.2,MzLS
981,982,,DESI-155.2571+53.8914,DC,2.5,1,0.51,0.6023,,L18,,21.75,19.97,18.6,MzLS
982,983,,DESI-157.8915+18.5814,DC,2.5,1,0.98,0.5702,,L18,,21.26,19.61,18.38,DECaLS
983,984,,DESI-157.9520+43.7158,DC,2,0,1.0,0.4414,,L18,a,19.74,18.55,17.76,MzLS
984,985,,DESI-158.0901+31.8835,DC,2,0,0.56,0.3334,,L18,,19.61,18.04,17.18,DECaLS
985,986,,DESI-158.1287+46.3340,DC,2.5,1,0.62,0.6389,,L18,,23.36,21.16,19.12,MzLS
986,987,,DESI-158.1868+08.6779,DC,2,0,0.11,0.693,,L18,,22.45,20.76,19.22,DECaLS
987,988,,DESI-158.2260+39.8507,DC,2.5,1,0.11,0.4079,,L18,,20.57,18.61,17.63,MzLS
988,989,,DESI-159.1096+12.9958,REX,2,0,0.4,0.3015,,shielded,,21.11,20.17,19.45,DECaLS
989,990,,DESI-160.0017+56.5219,REX,2,0,0.16,0.2363,,shielded,,20.37,19.5,18.78,MzLS
990,991,,DESI-160.0232+01.9838,DC,2,0,0.81,0.3753,,L18,g,20.02,18.25,17.3,DECaLS
991,992,,DESI-160.1817+44.8942,DC,2,0,0.53,0.5807,,shielded,,21.88,20.15,18.72,MzLS
992,993,,DESI-160.5973+00.2559,DC,2.5,1,0.91,0.5598,,L18,,21.03,19.67,18.53,DECaLS
993,994,,DESI-160.6171+32.9365,DC,2.5,1,0.45,0.5335,,L18,,20.01,18.23,17.02,MzLS
994,995,,DESI-160.7046+62.6611,DC,2,0,0.99,0.3573,,L18,,19.82,18.33,17.43,MzLS
995,996,,DESI-160.7978+37.3601,DC,2,0,0.93,0.5615,,L18,,21.46,19.69,18.34,MzLS
996,997,,DESI-161.5784+46.2302,DC,2,0,0.21,0.5755,,L18,,22.73,20.96,19.34,MzLS
997,998,,DESI-161.8519-03.2118,REX,2,0,0.14,0.3404,,shielded,,22.47,20.76,19.88,DECaLS
998,999,,DESI-161.8653+23.9568,DC,2.5,1,1.0,0.5448,,L18,,20.88,19.4,18.24,DECaLS
999,1000,,DESI-162.0174+31.6472,DC,2.5,1,1.0,0.5825,,L18,,22.78,20.99,19.24,DECaLS
1000,1001,,DESI-162.5961+20.0916,REX,2.5,1,0.73,0.4948,,shielded,,20.1,19.01,17.83,DECaLS
1001,1002,,DESI-162.7849-07.1816,DC,2.5,1,0.26,,0.327+/-0.038,L18,,20.13,18.74,17.91,DECaLS
1002,1003,,DESI-163.3484+09.6864,REX,2,0,0.34,0.5301,,shielded,,21.94,20.53,19.21,DECaLS
1003,1004,,DESI-163.5448+05.8739,DC,2,0,0.31,0.4434,,L18,,20.69,18.89,17.87,DECaLS
1004,1005,,DESI-163.7019+27.5697,DC,2.5,1,1.0,0.527,,L18,,20.33,18.55,17.33,DECaLS
1005,1006,,DESI-164.0099+22.8302,REX,2,0,0.13,0.5996,,shielded,,23.13,21.18,19.67,DECaLS
1006,1007,,DESI-164.1866+16.3070,DC,2.5,1,1.0,0.2531,,L18,,19.03,17.54,16.73,DECaLS
1007,1008,,DESI-164.3198-08.2676,DC,2.5,1,1.0,,0.335+/-0.024,L18,,19.43,17.87,17.01,DECaLS
1008,1009,,DESI-165.0321+10.9706,REX,2,0,0.23,0.6193,,shielded,,21.24,20.06,18.96,DECaLS
1009,1010,,DESI-165.1459+23.2635,DC,2,0,0.15,0.4366,,L18,,19.72,17.93,17.03,DECaLS
1010,1011,,DESI-165.2130-00.8810,REX,2,0,0.81,0.4508,,shielded,,22.56,20.67,19.64,DECaLS
1011,1012,,DESI-165.2322+64.9414,DC,2,0,0.41,,0.567+/-0.033,L18,,22.97,21.0,19.65,MzLS
1012,1013,,DESI-165.2764+20.4527,DC,2,2,0.51,0.291,,L18,,21.62,20.05,18.78,DECaLS
1013,1014,,DESI-165.4754-06.0423,DC,2.5,1,1.0,,0.402+/-0.069,L18,,19.95,18.41,17.38,DECaLS
1014,1015,,DESI-165.7828-00.6598,DC,2.5,1,0.18,0.4963,,L18,,22.93,21.19,19.32,DECaLS
1015,1016,,DESI-166.7196+07.6232,DC,2,0,0.14,0.2991,,L18,,23.74,21.96,19.57,DECaLS
1016,1017,,DESI-167.2393+37.8604,DC,2,0,0.94,0.2053,,L18,,18.75,17.38,16.61,MzLS
1017,1018,,DESI-167.7733+26.7798,DC,2,0,0.51,0.2765,,L18,,20.32,18.7,17.86,DECaLS
1018,1019,,DESI-168.5731+08.7634,REX,2,0,0.83,0.7123,,shielded,,21.83,20.9,19.77,DECaLS
1019,1020,,DESI-168.9620+57.8315,DC,2,0,1.0,0.4893,,L18,,21.26,19.45,18.3,MzLS
1020,1021,,DESI-169.1444+19.0986,DC,2,0,0.13,0.5931,,L18,,22.08,20.74,19.33,DECaLS
1021,1022,,DESI-169.6106-03.6275,REX,2.5,1,0.66,0.3945,,shielded,,19.9,18.61,17.69,DECaLS
1022,1023,,DESI-170.4254+36.9636,DC,2.5,1,0.93,0.5815,,L18,,19.75,18.9,18.14,MzLS
1023,1024,,DESI-170.8944+12.5591,DC,2,0,1.0,0.5305,,L18,,22.29,20.71,19.25,DECaLS
1024,1025,,DESI-171.1047+71.1948,DC,2,0,0.27,,0.754+/-0.037,L18,,21.68,20.13,18.29,MzLS
1025,1026,,DESI-172.4891+32.1637,DC,2,0,0.3,0.5193,,shielded,,23.22,21.45,19.73,MzLS
1026,1027,,DESI-172.6002+05.7333,DC,2,0,0.64,0.2636,,L18,,20.5,19.25,18.38,DECaLS
1027,1028,,DESI-172.6730+11.3081,DC,2,0,0.24,0.6632,,L18,,22.21,20.75,19.18,DECaLS
1028,1029,,DESI-173.5198+09.5846,DC,2.5,1,1.0,,0.638+/-0.069,L18,,22.61,21.07,19.77,DECaLS
1029,1030,,DESI-173.5474+17.0433,DC,2.5,1,0.57,0.6664,,L18,,20.72,19.6,18.41,DECaLS
1030,1031,,DESI-174.0108+52.2363,REX,2,0,0.18,0.5404,,L18,a,21.11,19.91,18.97,MzLS
1031,1032,,DESI-174.1285+21.7754,DC,2,0,0.98,0.4636,,L18,,21.58,20.0,18.97,DECaLS
1032,1033,,DESI-174.2820+14.7811,DC,2.5,1,1.0,0.5951,,L18,,22.06,20.34,18.8,DECaLS
1033,1034,,DESI-174.4592+46.6094,DC,2,0,0.25,0.3134,,L18,,19.16,17.51,16.64,MzLS
1034,1035,,DESI-174.8727-02.3072,DC,2.5,1,0.99,0.519,,L18,e,22.58,20.64,18.94,DECaLS
1035,1036,,DESI-175.1662+14.3254,REX,2,2,0.61,0.3711,,L18,,20.31,18.97,18.15,DECaLS
1036,1037,,DESI-175.1752-00.7266,DC,2.5,1,1.0,0.616,,L18,,21.5,20.45,19.15,DECaLS
1037,1038,,DESI-175.7321+43.1339,DC,2,0,0.91,0.4782,,L18,,20.17,18.31,17.09,MzLS
1038,1039,,DESI-175.7329+22.2232,REX,2,0,0.74,0.69,,shielded,,21.47,20.84,19.73,DECaLS
1039,1040,,DESI-176.6400-06.1812,DC,2.5,1,0.99,,0.386+/-0.028,L18,,19.65,17.87,16.95,DECaLS
1040,1041,,DESI-176.9273+67.7222,DC,2,0,0.94,0.599,,L18,,21.68,20.2,18.73,MzLS
1041,1042,,DESI-176.9311+26.1644,DC,2,0,0.82,0.6131,,L18,a,21.84,19.96,18.69,DECaLS
1042,1043,,DESI-177.0183+29.4844,DC,2.5,1,0.96,0.5151,,L18,,21.94,20.92,19.37,DECaLS
1043,1044,,DESI-177.0319+29.0869,DC,2.5,1,1.0,0.6224,,L18,,21.98,20.05,18.37,DECaLS
1044,1045,,DESI-178.5091+14.0868,DC,2.5,1,0.7,0.741,,L18,,22.72,20.83,19.26,DECaLS
1045,1046,,DESI-178.7212+21.4151,DC,2,0,0.99,0.5466,,L18,,21.18,19.48,18.07,DECaLS
1046,1047,,DESI-179.4811+22.9115,REX,2,0,0.36,0.7805,,L18,,20.89,20.21,19.22,DECaLS
1047,1048,,DESI-181.0043+47.5381,DC,2,0,1.0,0.4861,,L18,,20.98,19.35,18.31,MzLS
1048,1049,,DESI-181.3975+41.1790,DC,2,0,1.0,0.4764,,L18,,21.49,20.03,18.54,MzLS
1049,1050,,DESI-182.5596+28.7243,REX,2.5,1,1.0,0.296,,shielded,a,21.84,20.23,19.42,DECaLS
1050,1051,,DESI-182.7337-02.2276,DC,2,0,0.66,0.5326,,L18,,22.05,20.82,19.81,DECaLS
1051,1052,,DESI-183.0990-01.5510,DC,2.5,1,0.7,0.4034,,L18,e,21.37,19.53,18.52,DECaLS
1052,1053,,DESI-183.1167-08.5941,DC,2,0,0.63,,0.212+/-0.012,shielded,,19.54,18.26,17.49,DECaLS
1053,1054,,DESI-184.4375+31.5263,DC,2,0,1.0,0.6967,,L18,,22.18,20.47,18.9,DECaLS
1054,1055,,DESI-185.2581+21.8900,DC,2,0,0.41,0.5735,,L18,,20.6,18.76,17.43,DECaLS
1055,1056,,DESI-185.6190+23.9709,DC,2,0,0.8,0.5869,,L18,,21.45,20.13,18.87,DECaLS
1056,1057,,DESI-185.6850+70.6065,DC,2,0,0.64,,0.568+/-0.035,L18,,20.74,19.39,18.26,MzLS
1057,1058,,DESI-185.9848+19.7177,DC,2,0,0.45,0.4966,,shielded,,21.28,20.27,19.11,DECaLS
1058,1059,,DESI-186.0916+02.2030,DC,2,0,0.47,0.3481,,L18,,19.92,18.07,17.05,DECaLS
1059,1060,,DESI-186.4028-07.4188,DC,2,0,0.38,0.3685,,L18,,21.08,19.44,18.53,DECaLS
1060,1061,,DESI-187.1282+09.6881,REX,2,0,0.16,0.7398,,shielded,,21.03,20.14,19.07,DECaLS
1061,1062,,DESI-189.2482+25.3442,DC,2.5,1,0.48,0.6128,,L18,,21.21,19.31,17.82,DECaLS
1062,1063,,DESI-190.4855+03.7332,DC,2,0,0.52,0.3586,,L18,,18.8,16.97,16.04,DECaLS
1063,1064,,DESI-190.5769+27.8629,DC,2,0,0.93,0.5112,,L18,,21.26,19.44,18.08,DECaLS
1064,1065,,DESI-190.5981+31.4848,DC,2,0,0.16,0.242,,L18,,19.3,17.95,17.19,DECaLS
1065,1066,,DESI-191.8527+36.7353,DC,2.5,1,0.98,0.6986,,L18,a,21.99,20.17,18.74,MzLS
1066,1067,,DESI-192.8317-01.2219,REX,2,0,0.94,0.2631,,L18,,22.11,20.37,18.75,DECaLS
1067,1068,,DESI-193.6682+18.9533,REX,2.5,1,0.81,0.6412,,shielded,,21.75,20.33,19.14,DECaLS
1068,1069,,DESI-194.1102+04.6703,DC,2.5,1,0.28,0.2292,,L18,,18.05,16.62,15.83,DECaLS
1069,1070,,DESI-195.4842+11.1801,DC,2,0,0.3,0.6066,,L18,,22.4,20.55,18.98,DECaLS
1070,1071,,DESI-196.3635+26.7520,DC,2,0,0.17,0.3611,,L18,,19.69,17.99,17.11,DECaLS
1071,1072,,DESI-196.6232-05.6670,DC,2.5,1,0.36,,0.405+/-0.011,L18,,20.34,18.43,17.45,DECaLS
1072,1073,,DESI-196.8233+23.1565,DC,2.5,1,1.0,0.3819,,L18,,20.39,18.92,17.96,DECaLS
1073,1074,,DESI-198.2028+30.6423,DC,2,0,0.27,0.5037,,L18,,21.34,19.84,18.59,DECaLS
1074,1075,,DESI-198.4925+31.0493,REX,2,0,0.18,0.3212,,shielded,,22.29,20.54,19.63,DECaLS
1075,1076,,DESI-199.9412+01.5311,DC,2.5,1,0.91,0.5803,,L18,,22.44,20.64,19.03,DECaLS
1076,1077,,DESI-200.5670+04.3460,DC,2.5,1,0.51,0.4027,,L18,,20.81,19.34,18.3,DECaLS
1077,1078,,DESI-200.7983+38.2180,DC,2,0,0.12,0.5085,,L18,,21.65,19.86,18.79,MzLS
1078,1079,,DESI-202.5096+47.8919,DC,2,0,0.71,0.2674,,shielded,,20.41,18.81,18.01,MzLS
1079,1080,,DESI-202.7745+07.4491,DC,2,0,0.49,0.1929,,shielded,,19.47,18.4,17.69,DECaLS
1080,1081,,DESI-203.2912+06.9014,REX,2,0,0.63,0.4303,,shielded,,21.5,20.65,19.42,DECaLS
1081,1082,,DESI-203.5927-09.2837,DC,2,0,0.53,,0.333+/-0.016,L18,,20.38,18.7,17.79,DECaLS
1082,1083,,DESI-203.7084-08.7623,DC,2,0,0.63,,0.721+/-0.045,shielded,,22.97,21.01,19.34,DECaLS
1083,1084,,DESI-203.8962+40.3315,DC,2.5,1,0.96,0.3087,,L18,,21.34,19.75,18.54,MzLS
1084,1085,,DESI-204.0300+25.6164,DC,2,0,0.46,0.4939,,L18,,22.01,20.54,19.38,DECaLS
1085,1086,,DESI-204.2365+12.0278,DC,2,0,0.2,0.5327,,L18,,22.45,20.96,19.47,DECaLS
1086,1087,,DESI-204.3113+42.3813,DC,2,0,0.39,0.2802,,shielded,,20.35,18.81,17.87,MzLS
1087,1088,,DESI-205.4375+04.1861,DC,2.5,1,0.97,,0.598+/-0.059,L18,,21.54,20.13,19.02,DECaLS
1088,1089,,DESI-205.8655+21.7388,DC,2,0,0.2,0.5585,,L18,,21.08,19.62,18.51,DECaLS
1089,1090,,DESI-206.0993-01.6071,DC,2,0,0.49,0.4681,,shielded,,20.8,19.23,18.12,DECaLS
1090,1091,,DESI-206.7000+28.6985,DC,2,0,0.47,0.441,,L18,,21.71,19.94,18.92,DECaLS
1091,1092,,DESI-207.4187+38.5022,DC,2,2,0.22,0.5818,,L18,,21.14,19.41,18.01,MzLS
1092,1093,,DESI-207.4889+34.2732,DC,2,0,0.84,0.4911,,L18,,20.45,18.73,17.53,MzLS
1093,1094,,DESI-207.5513+31.5862,DC,2,0,0.34,0.5095,,L18,,22.36,20.81,19.42,DECaLS
1094,1095,,DESI-207.7050+52.9559,DC,2,0,0.66,0.2877,,L18,,19.32,17.82,17.03,MzLS
1095,1096,,DESI-207.8335-06.3831,DC,2,0,1.0,0.6211,,L18,a,20.59,19.04,17.69,DECaLS
1096,1097,,DESI-208.4386+31.8650,DC,2,0,0.15,0.5292,,L18,,21.13,19.82,18.4,DECaLS
1097,1098,,DESI-208.6688+19.1370,DC,2,0,0.5,0.5852,,L18,,22.44,20.73,19.03,DECaLS
1098,1099,,DESI-208.9997+19.7239,REX,2,0,0.24,0.3816,,shielded,,21.63,20.87,19.73,DECaLS
1099,1100,,DESI-209.0944+03.6524,DC,2,0,0.75,0.2686,,shielded,,17.9,16.43,15.65,DECaLS
1100,1101,,DESI-209.7020-04.3961,DC,2.5,1,0.72,,0.417+/-0.097,shielded,,19.96,18.74,17.99,DECaLS
1101,1102,,DESI-211.6546+38.7004,DC,2,0,0.43,0.4952,,L18,,22.69,20.52,19.01,MzLS
1102,1103,,DESI-212.5306+62.1634,DC,2.5,1,0.99,0.5431,,L18,,22.2,20.69,19.36,MzLS
1103,1104,,DESI-212.7710+23.2324,DC,2,0,0.82,0.2873,,L18,a,19.48,17.87,16.98,DECaLS
1104,1105,,DESI-214.7102+19.9447,DC,2,0,0.88,0.374,,L18,,21.76,19.76,18.15,DECaLS
1105,1106,,DESI-215.1638+12.9717,DC,2.5,1,0.74,0.5937,,L18,a,21.49,19.65,18.42,DECaLS
1106,1107,,DESI-216.0618+45.0242,DC,2,0,1.0,,0.819+/-0.100,L18,,22.53,21.16,19.58,MzLS
1107,1108,,DESI-217.0936+03.3000,DC,2.5,1,1.0,0.6108,,L18,,21.64,20.23,18.85,DECaLS
1108,1109,,DESI-217.0950+22.9130,DC,2,0,0.82,0.3242,,L18,,19.41,18.15,17.33,DECaLS
1109,1110,,DESI-217.2090+51.6467,DC,2,0,0.22,,0.664+/-0.033,L18,,22.57,20.79,19.29,MzLS
1110,1111,,DESI-217.7996+03.0093,DC,2.5,1,0.23,0.1665,,L18,,18.47,17.28,16.5,DECaLS
1111,1112,,DESI-218.1147+28.7213,DC,2.5,1,0.91,0.328,,L18,,19.66,17.84,16.94,DECaLS
1112,1113,,DESI-218.4468+18.7098,DC,2,0,1.0,0.282,,L18,,19.15,17.61,16.8,DECaLS
1113,1114,,DESI-218.4780+03.0039,DC,2.5,1,0.97,0.6438,,L18,g,21.58,20.19,18.87,DECaLS
1114,1115,,DESI-219.1501+21.1453,DC,2.5,1,0.99,0.6024,,L18,,21.01,19.93,18.5,DECaLS
1115,1116,,DESI-219.5680+25.0994,DC,2,0,0.75,0.3854,,L18,,20.74,19.03,18.15,DECaLS
1116,1117,,DESI-219.9040+07.3502,DC,2,0,0.6,0.5608,,L18,a,20.82,19.11,18.04,DECaLS
1117,1118,,DESI-220.0226+23.8599,DC,2,0,0.96,0.4126,,L18,,20.22,18.62,17.64,DECaLS
1118,1119,,DESI-220.3113+04.4308,REX,2.5,1,0.5,0.3293,,L18,,23.27,21.46,19.84,DECaLS
1119,1120,,DESI-220.3862-00.8996,DC,2,0,0.84,0.5167,,L18,l,20.44,18.53,17.25,DECaLS
1120,1121,,DESI-221.4063+04.9046,DC,2,0,0.37,0.3224,,L18,,21.13,19.76,18.83,DECaLS
1121,1122,,DESI-221.6054+21.6944,DC,2.5,1,0.54,,0.071+/-0.029,shielded,,18.48,18.17,17.87,DECaLS
1122,1123,,DESI-221.9368+23.4043,DC,2.5,1,0.76,0.2818,,L18,,18.8,17.22,16.39,DECaLS
1123,1124,,DESI-222.2403-07.4558,DC,2,0,0.23,,0.518+/-0.147,L18,,21.62,20.26,19.44,DECaLS
1124,1125,,DESI-222.4812-06.8463,DC,2,0,0.3,0.311,,shielded,,19.04,17.22,16.27,DECaLS
1125,1126,,DESI-222.7392+03.5562,REX,2,0,0.13,0.2866,,L18,,21.47,20.15,19.43,DECaLS
1126,1127,,DESI-223.0001-01.0752,DC,2,0,0.86,0.2712,,L18,g,19.61,18.07,17.2,DECaLS
1127,1128,,DESI-223.2085+58.0265,DC,2,0,0.11,0.3785,,L18,,20.45,18.75,17.85,MzLS
1128,1129,,DESI-223.2358+58.0531,DC,2.5,1,0.86,0.3319,,L18,,20.77,19.33,18.52,MzLS
1129,1130,,DESI-223.4373-06.5203,REX,2,0,0.2,0.1862,,shielded,,20.43,19.04,18.2,DECaLS
1130,1131,,DESI-224.3832-08.0150,DC,2.5,1,1.0,,0.429+/-0.044,L18,,20.59,18.94,17.9,DECaLS
1131,1132,,DESI-225.1316+62.7228,REX,2,0,0.21,,0.421+/-0.101,L18,,21.28,19.6,18.69,MzLS
1132,1133,,DESI-225.5679+15.1661,DC,2,0,0.11,0.5515,,L18,,23.36,21.36,19.18,DECaLS
1133,1134,,DESI-226.1397+28.0320,DC,2,0,0.93,0.4815,,L18,,20.63,19.41,18.52,DECaLS
1134,1135,,DESI-226.2950+17.3451,DC,2.5,1,0.32,0.4836,,L18,,20.7,18.81,17.63,DECaLS
1135,1136,,DESI-226.3130+41.7447,DC,2,0,0.15,,0.446+/-0.100,L18,,20.9,19.35,18.15,MzLS
1136,1137,,DESI-226.9254+29.9560,REX,2,0,0.13,0.1851,,shielded,,18.74,17.52,16.73,DECaLS
1137,1138,,DESI-226.9378+70.1215,DC,2.5,1,0.96,,0.509+/-0.026,L18,,20.7,18.92,17.68,MzLS
1138,1139,,DESI-226.9381+05.3823,DC,2,0,0.98,0.6187,,L18,,21.22,19.46,18.1,DECaLS
1139,1140,,DESI-227.7518+10.5556,DC,2.5,1,0.91,0.3586,,L18,,20.23,18.5,17.53,DECaLS
1140,1141,,DESI-227.9059+05.6220,DC,2.5,1,0.49,0.6132,,L18,,23.39,21.6,19.77,DECaLS
1141,1142,,DESI-227.9362+06.5090,DC,2,1,0.67,0.5379,,L18,,20.87,19.55,18.65,DECaLS
1142,1143,,DESI-228.4624-03.4634,DC,2.5,1,0.98,,0.648+/-0.019,L18,,22.02,20.11,18.46,DECaLS
1143,1144,,DESI-228.4698+14.1675,REX,2,0,0.11,0.5766,,shielded,,21.97,20.89,19.33,DECaLS
1144,1145,,DESI-228.6370+68.4893,DC,2,0,0.18,,0.521+/-0.023,L18,,21.11,19.31,18.05,MzLS
1145,1146,,DESI-229.2637+10.0569,DC,2.5,1,0.87,0.5636,,L18,,22.46,20.54,19.0,DECaLS
1146,1147,,DESI-229.7213+09.2304,REX,2,0,0.57,0.6645,,shielded,,23.27,21.64,19.92,DECaLS
1147,1148,,DESI-229.7448+27.3746,DC,2,2,0.1,0.6638,,L18,,21.59,19.8,18.24,DECaLS
1148,1149,,DESI-230.5321+32.8538,DC,2.5,1,1.0,0.6249,,L18,,21.89,20.38,18.83,MzLS
1149,1150,,DESI-230.6319-00.7509,DC,2,0,0.89,0.5028,,L18,g,20.94,18.96,17.6,DECaLS
1150,1151,,DESI-230.9520+10.2717,REX,2.5,1,0.94,0.447,,shielded,,22.5,20.78,19.94,DECaLS
1151,1152,,DESI-230.9711+04.9138,DC,2,0,0.36,0.634,,L18,,22.88,21.0,19.52,DECaLS
1152,1153,,DESI-230.9776+67.6248,DC,2,0,0.73,,0.752+/-0.020,L18,,22.4,20.61,18.77,MzLS
1153,1154,,DESI-231.0060+49.1881,DC,2.5,1,0.84,0.5332,,L18,,22.23,20.59,18.99,MzLS
1154,1155,,DESI-232.6507+80.8392,DC,2,0,0.25,,0.556+/-0.087,L18,,21.56,20.5,19.62,MzLS
1155,1156,,DESI-233.2341+50.1953,DC,2.5,1,0.97,0.5655,,L18,,20.16,18.71,17.37,MzLS
1156,1157,,DESI-234.8063+11.7178,DC,2.5,1,0.91,0.5713,,L18,,22.4,20.67,19.04,DECaLS
1157,1158,,DESI-235.0039+32.6092,DC,2.5,1,0.41,0.299,,L18,,20.49,19.3,18.56,MzLS
1158,1159,,DESI-235.2734+07.5424,DC,2,0,0.58,0.2481,,L18,,18.79,17.26,16.39,DECaLS
1159,1160,,DESI-235.5208+40.3319,DC,2,0,0.87,0.4568,,L18,,20.69,19.19,18.21,MzLS
1160,1161,,DESI-235.7400+14.8762,REX,2.5,1,0.99,0.4532,,shielded,,20.75,19.54,18.65,DECaLS
1161,1162,,DESI-236.5762+48.3642,DC,2,0,0.24,0.211,,L18,,18.8,17.37,16.55,MzLS
1162,1163,,DESI-236.5969+23.9051,DC,2.5,1,0.52,0.3051,,L18,,19.08,17.48,16.62,DECaLS
1163,1164,,DESI-237.7650+06.8422,DC,2,0,0.46,0.4967,,L18,,21.04,19.08,17.9,DECaLS
1164,1165,,DESI-238.0854+61.6594,DC,2.5,1,0.37,0.4605,,L18,,20.89,19.13,17.82,MzLS
1165,1166,,DESI-238.4959+16.3935,DC,2.5,1,1.0,0.3838,,L18,,19.81,18.09,17.07,DECaLS
1166,1167,,DESI-238.5690+04.7276,DC,2.5,1,1.0,0.5394,,L18,,22.31,21.08,19.5,DECaLS
1167,1168,,DESI-238.6455+44.3415,DC,2.5,1,0.22,0.5738,,L18,,22.9,21.15,19.59,MzLS
1168,1169,,DESI-238.6575+46.1560,DC,2,0,0.53,0.7298,,L18,,21.63,20.49,18.8,MzLS
1169,1170,,DESI-239.7952+07.5133,DC,2,0,0.12,0.4492,,L18,,20.88,19.02,17.85,DECaLS
1170,1171,,DESI-241.7346+42.1102,REX,2.5,1,1.0,0.8924,,L18,l,20.86,20.45,19.27,MzLS
1171,1172,,DESI-241.7375+18.1017,DC,2.5,1,0.98,0.2258,,L18,,19.45,18.27,17.51,DECaLS
1172,1173,,DESI-241.8696+05.8963,DC,2,0,0.87,0.5909,,L18,,20.87,19.71,18.62,DECaLS
1173,1174,,DESI-242.2528+04.4242,DC,2,0,0.41,0.2835,,L18,,19.85,18.39,17.51,DECaLS
1174,1175,,DESI-244.5857+54.5052,DC,2,0,0.55,0.3616,,L18,e,22.91,21.43,19.68,MzLS
1175,1176,,DESI-246.0592+10.6100,DC,2,0,0.99,0.6235,,L18,,21.09,19.16,17.67,DECaLS
1176,1177,,DESI-246.4202+33.2659,DC,2.5,1,0.75,,0.992+/-0.120,L18,,23.68,21.48,19.79,MzLS
1177,1178,,DESI-246.6316+49.1584,DC,2,0,0.63,0.2777,,L18,,20.83,19.45,18.57,MzLS
1178,1179,,DESI-247.9945-01.6681,DC,2,0,0.72,,0.733+/-0.150,shielded,,20.74,19.47,18.16,DECaLS
1179,1180,,DESI-248.9636+46.8071,DC,2.5,1,0.39,0.5405,,L18,,21.8,20.74,19.24,MzLS
1180,1181,,DESI-249.0881+27.7159,DC,2.5,1,0.99,0.3342,,L18,,19.85,18.07,17.08,DECaLS
1181,1182,,DESI-249.3569+31.6652,REX,2,0,0.99,0.4376,,shielded,,22.38,20.68,19.69,DECaLS
1182,1183,,DESI-250.4830+66.2103,DC,2,0,0.58,,0.543+/-0.066,L18,,21.75,20.04,18.72,MzLS
1183,1184,,DESI-250.8015+21.3635,DC,2,0,0.5,0.4826,,L18,,21.86,20.5,19.4,DECaLS
1184,1185,,DESI-251.4915+22.9241,DC,2,0,0.53,0.3371,,L18,,21.65,20.14,19.32,DECaLS
1185,1186,,DESI-251.7677+11.2970,REX,2.5,1,1.0,,0.220+/-0.141,L18,a,19.46,18.37,17.52,DECaLS
1186,1187,,DESI-251.8574+09.6103,DC,2.5,1,0.99,,0.319+/-0.014,L18,,20.28,18.58,17.67,DECaLS
1187,1188,,DESI-252.1292+63.7872,DC,2,0,0.99,0.5302,,L18,,21.66,20.16,18.5,MzLS
1188,1189,,DESI-253.0914+55.0867,REX,2.5,1,1.0,,0.462+/-0.114,shielded,,18.9,17.91,17.12,MzLS
1189,1190,,DESI-253.2568+30.8665,DC,2.5,1,0.37,0.5169,,L18,,21.12,19.44,18.3,DECaLS
1190,1191,,DESI-254.2942+31.8480,REX,2.5,1,1.0,0.3915,,L18,a,21.19,19.68,18.67,DECaLS
1191,1192,,DESI-255.9749+41.6783,DC,2,0,0.29,0.4128,,L18,,20.49,18.69,17.69,MzLS
1192,1193,,DESI-256.1498+08.2505,REX,2,0,0.1,,0.485+/-0.093,shielded,,21.27,20.75,19.92,DECaLS
1193,1194,,DESI-256.2179+07.8065,DC,2.5,1,0.37,,0.400+/-0.017,L18,,19.92,17.95,16.96,DECaLS
1194,1195,,DESI-256.7414+25.8919,DC,2.5,1,0.21,0.5953,,L18,,22.37,21.17,19.4,DECaLS
1195,1196,,DESI-257.0428+11.8169,DC,2,0,0.94,0.546,,L18,,19.85,18.69,17.63,DECaLS
